policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,goal,False,False,96,-15.945998342452157,-8.433063956789788,3,0,0,0,12,0.2543158249577455,0.0,0.0,0.0,1.5942668051664328,0.39639586997876225,0.7130070368755745,1.845321855598244,0.33643954866394954,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.83 m, TCPA 3.5 s)",False,head_on,31,0.0,False,0.0,development,0
model,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,72,120.38239553514971,-2.916322674030559,1,0,2,0,6,0.01529329930659392,0.0,0.08830504255406192,0.0,0.5606050420596214,0.5354193760582809,0.6511248368774766,1.2868104530195295,0.8727549715066896,0,,False,head_on,30,0.0,False,0.0,development,1
model,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,66,50.056186880911476,-76.37125517708375,23,0,30,0,11,7.932858211000196,0.0,9.42534017643633,0.0,0.7049738661026597,0.5849726724280532,0.699583232525463,2.017115704785379,0.8788399492434211,0,,False,head_on,32,0.0,False,0.0,development,2
model,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,61,140.14988009865982,-2.714300631197725,4,0,0,0,3,0.4355218892353715,0.0,0.0,0.0,0.12410383988503024,0.6175737340429039,0.6798493143115876,2.589046243091348,0.6669389590136338,0,,False,head_on,26,0.0,False,0.0,development,3
model,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,69,107.17086027268527,-22.13533234827861,5,0,2,0,13,0.6812791577926063,0.0,0.031227492605833913,0.0,4.144573676405379,0.5503601915678296,0.6654680642221877,0.9691937528821574,0.32771945307928435,0,,False,head_on,24,0.0,False,0.0,development,4
model,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,73,42.081024707237276,-75.44969865500657,20,0,30,0,9,9.378321124690427,0.0,6.092370583599718,0.0,1.5765499970733263,0.515853225976479,0.6459573686994972,0.9484357392546814,0.3115288257341523,0,,False,head_on,32,0.0,False,0.0,development,5
model,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,70,123.67620004935719,-1.723982576286652,1,0,0,0,3,0.004448266314015537,0.0,0.0,0.0,0.3782141462293945,0.5543158552403689,0.6477818927146882,1.601087077738118,0.7397615003801585,0,,False,head_on,25,0.0,False,0.0,development,6
model,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,goal,False,False,63,114.33295599691931,-2.3464221253387696,1,0,0,0,1,0.02159993222095318,0.0,0.0,0.0,0.49766721352112253,0.6151524642985596,0.6888466532724782,1.5579394278888175,0.9661709513763084,0,,False,head_on,12,0.0,False,0.0,development,7
model,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,61,136.98180872520214,-1.9034995562619583,4,0,0,0,3,0.12626024900815921,0.0,0.0,0.0,0.2841136274825711,0.6164715732065057,0.6698196382904265,2.551521064582468,0.5712554858161059,0,,False,head_on,22,0.0,False,0.0,development,8
model,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,76,40.60771749159704,-3.8340134088762046,2,0,0,0,6,0.06727875011344961,0.0,0.0,0.0,0.7779963546254731,0.5119876045961473,0.5875195200225263,1.7376906746151577,1.6654208637011716,0,,False,head_on,25,0.0,False,0.0,development,9
model,head_on,9.33910709037673,1.3293144757328503,188.10570753975367,,,,goal,False,False,64,89.03490136380587,-55.02928656582705,15,0,24,0,15,3.079718729985558,0.0,7.601589618911424,0.0,2.7597680498483133,0.6016824727716891,0.6967056498106636,1.7992065570046927,0.5304902012452385,0,,False,head_on,24,0.0,False,0.0,development,10
model,head_on,9.201918994820689,1.3472959214865994,177.51607921353337,,,,goal,False,False,62,138.81060107413998,-1.811410598122559,3,0,0,0,5,0.21101329886121412,0.0,0.0,0.0,0.17042105972434418,0.6182878293839136,0.6825467986804108,2.200757528757589,0.6776117073833287,0,,False,head_on,22,0.0,False,0.0,development,11
model,head_on,7.0168699613170915,0.015575077797397752,189.9520951299898,,,,goal,False,False,73,82.10989589443338,-3.493490257728958,2,0,1,0,6,0.10326770697820202,0.0,0.020934250932862546,0.0,0.645989289961901,0.5292827401693974,0.635008522535434,1.4839834149879578,1.245388783739912,0,,False,head_on,29,0.0,False,0.0,development,12
model,head_on,9.201228208159643,1.773234588430947,186.26632667244348,,,,goal,False,False,64,138.99404522062326,-2.148341270435111,5,0,0,0,1,0.2641252164820509,0.0,0.0,0.0,0.18687143307754644,0.5917886265925214,0.6652299337898048,2.644603632675684,0.7522639709005297,0,,False,head_on,24,0.0,False,0.0,development,13
model,head_on,9.304144726251463,0.6644683462769254,189.27794679609093,,,,collision:target,True,True,31,-367.41736849072447,-51.45976807818277,23,0,26,0,14,5.167778648793321,0.0,4.549681523945757,0.0,2.1112022845446927,0.40033247146060474,0.5450328477823846,0.881304480154142,0.1716892116245012,0,,False,head_on,29,0.0,False,0.0,development,14
model,head_on,9.20575260113067,0.849192777252975,173.08181901960162,,,,goal,False,False,74,21.274167269110947,-7.771572122010944,0,1,0,0,4,0.0,0.5721317192431921,0.0,0.0,1.097671135946032,0.506956281047972,0.651564072032539,0.8541695217033572,0.1978189939089344,0,,False,crossing,10,1.0,True,0.0,development,15
model,head_on,9.426345612222729,1.6398199049458149,185.8333102281301,,,,goal,False,False,74,82.35121790570251,-2.2975060620960184,2,0,0,0,3,0.3489016928793115,0.0,0.0,0.0,0.12676504052076143,0.5419679516166489,0.6466098471003735,2.9662446258618944,1.3896388626058087,0,,False,head_on,22,0.0,False,0.0,development,16
model,head_on,9.209226660497963,0.05633275187814779,184.51465458980437,,,,goal,False,False,71,112.33179301452856,-8.16016506336499,7,0,1,0,10,0.39422903860259506,0.0,0.04313582588844063,0.0,1.3452094109075012,0.5354569358008356,0.6329221128799423,1.1889971237842365,0.9224518255955485,0,,False,head_on,27,0.0,False,0.0,development,17
model,head_on,9.20543525150859,1.0728865077879095,174.193266873849,,,,goal,False,False,63,104.65309117239849,-5.725373607650489,5,0,0,0,5,0.9600599628732768,0.0,0.0,0.0,0.21623928698394845,0.6158504724713606,0.677557508745793,2.4998864294682264,1.4623987165959762,0,,False,head_on,22,0.0,False,0.0,development,18
model,head_on,4.159052935705747,0.14137351270705856,170.32558044002377,,,,collision:target,True,True,34,-328.80853675463743,-5.168942825634511,8,0,2,0,4,0.5114512570357943,0.0,0.09302656731533641,0.0,0.5116363246604707,0.3801550516538352,0.6043062646878782,1.1572436758891598,0.4944186935018633,0,,False,head_on,29,0.0,False,0.0,development,19
model,crossing,9.325072549897683,2.455380360551736,268.8460486216667,starboard,,True,goal,False,False,70,122.01405325119592,-8.4113346193698,7,0,0,0,3,1.5003825174726908,0.0,0.0,0.0,0.21876470175110685,0.5505555239671875,0.6403836398544749,3.098037581100157,0.469444735044191,0,,False,crossing,8,0.0,False,0.0,development,20
model,crossing,9.20032035773287,0.3757033796243289,250.8363733912049,starboard,,True,goal,False,False,73,90.55884086265748,-25.25091179579018,8,2,0,0,6,2.948298507220828,0.7859923626001442,0.0,0.0,1.5035937755947488,0.5246604257954677,0.6647382917791423,1.5284768234962207,0.516662462239251,0,,False,crossing,13,0.0,False,0.0,development,21
model,crossing,9.40498678456392,1.4601377428364724,82.39726623201037,port,,True,goal,False,False,75,78.83935959958002,-15.562924776559717,16,0,0,0,1,2.9192220806372857,0.0,0.0,0.0,0.24728343942336725,0.5233108219372911,0.6959551666879915,2.2862224419981336,0.5805191175968165,0,,False,crossing,16,1.0,True,0.0,development,22
model,crossing,9.201731668071005,0.8128280920360667,70.71932239246014,port,,True,goal,False,False,92,-78.32940387646873,-11.596482926250763,8,0,0,0,10,1.0223803920483727,0.0,0.0,0.0,1.4523777745802928,0.4308675372764501,0.7025513676617536,2.1891448394150443,1.728759143642325,0,,False,crossing,15,1.0,True,0.0,development,23
model,crossing,4.213321680937903,2.4658059993829493,249.48839528708197,starboard,,True,goal,False,False,68,108.95023955487443,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5616662188670553,0.6508515083772752,2.4034631800066357,0.5443695442610901,0,,False,never,0,0.0,False,0.0,development,24
model,crossing,9.22607796058857,0.011672841727625172,217.56740935493644,starboard,,True,collision:target,True,True,22,-337.60504392654144,-18.76445655595645,6,2,0,0,7,2.0094286852815393,0.061441193953072695,0.0,0.0,1.8919223674989158,0.3740070940244813,0.5486009731534923,0.99415506008323,0.12472997259835715,0,,False,crossing,20,0.0,False,0.0,development,25
model,crossing,9.200341390483517,2.4529873854013067,93.3183488559975,port,,True,goal,False,False,67,79.04145608615895,-9.043608989791496,2,15,0,0,1,0.09132368201311507,1.7304884969981902,0.0,0.0,0.005697489707896453,0.5770575178066936,0.7647349194358682,2.1636845032178758,1.2288449941705395,0,,False,crossing,15,1.0,True,0.0,development,26
model,crossing,7.422111459538887,0.17000430075675282,79.82436139105627,port,,True,collision:target,True,True,39,-475.0537052577589,-114.61955154745726,30,5,0,0,7,20.15643305910545,2.25326068936104,0.0,0.0,0.8203483316773607,0.30730994436464587,0.544161856100105,1.8862902529053331,0.6409271026334745,0,,False,crossing,30,1.0,True,0.0,development,27
