#{"t_start": 1787420832.5397766, "env_id": "None"}
r,l,t
104.31363,182,939.352366
-992.2117,68,940.2233
-973.3994,113,940.437753
-970.8813,121,944.810543
-991.1858,71,948.099388
102.858505,234,951.123878
-961.86975,142,954.966833
-972.99866,118,961.406969
-971.7509,118,963.500573
-982.4243,91,965.021679
-982.05493,93,968.867397
106.631386,182,974.94503
106.40483,184,976.37405
102.57188,182,980.646438
-977.5755,105,981.776217
-974.4804,112,985.223361
-979.71234,98,988.126504
106.3456,181,989.925792
104.306465,184,1001.123219
-980.8496,96,1007.618306
-974.6579,170,1008.943352
-969.1878,126,1009.657777
97.60901,197,1013.402924
105.48898,181,1015.926723
102.58155,182,1017.26487
100.51306,184,1024.026077
-970.0988,126,1033.736657
-973.03455,118,1035.858327
106.81494,184,1037.042185
-985.7164,86,1040.241573
105.30696,181,1042.692207
-992.79877,67,1048.468349
-989.94336,76,1051.331445
105.32739,181,1051.331445
-978.92694,110,1054.496834
-991.2837,70,1056.186546
85.92959,258,1064.83332
-985.0783,319,1071.25076
-982.2831,92,1072.531547
-972.6039,115,1073.786755
-975.31793,108,1077.06473
101.384705,181,1083.032795
-987.72437,85,1086.871539
98.66088,195,1088.506534
-965.78375,278,1092.204354
-973.1111,114,1092.734537
-968.6342,126,1096.536885
101.81763,182,1098.879429
-995.36237,69,1105.813236
-981.6549,95,1106.073372
-973.7158,125,1106.361967
-984.81335,87,1109.881836
105.75638,181,1110.921321
-992.95416,67,1111.607151
-975.6269,134,1111.745587
-981.0539,97,1115.035352
-979.0615,100,1125.556151
-994.60223,67,1128.123981
-978.54205,113,1132.073884
-968.6984,134,1132.967243
-969.67334,123,1136.354747
-965.7483,132,1137.000647
103.44461,181,1141.532405
105.053665,181,1146.64825
-987.5387,79,1147.485283
-967.36066,128,1149.794399
-977.2714,106,1152.408134
-975.3851,108,1157.543736
102.6846,198,1168.213604
-977.08307,104,1168.625039
-974.94183,109,1171.943621
97.77357,195,1175.083403
102.499306,182,1177.422161
-969.34766,126,1177.630525
104.41029,184,1184.630142
-973.3466,115,1190.296697
-980.37854,96,1190.558707
-980.6985,96,1194.701164
-964.5817,136,1194.835671
-979.2518,99,1197.361613
-986.212,82,1201.118102
99.299255,231,1203.783444
104.239136,187,1214.556716
-981.01526,97,1219.764173
-975.8809,138,1221.383051
106.065254,181,1225.298369
105.523415,182,1228.918156
101.74253,202,1229.28349
106.224144,181,1231.381497
106.158775,181,1276.399577
-966.78253,129,1292.375732
-959.4143,179,1293.003662
93.94463,214,1293.003662
101.44524,181,1298.318808
97.003586,207,1306.656444
-959.3773,263,1307.336759
-978.7053,101,1311.550681
99.50162,225,1312.580773
93.78244,204,1314.546539
-967.39545,128,1318.11025
-981.76495,104,1334.216828
100.51652,218,1336.425355
105.92923,220,1341.846619
105.098045,181,1343.075847
-962.3831,225,1351.08264
100.399765,214,1353.417179
100.27854,198,1356.36902
-978.5971,101,1359.788035
90.442635,253,1363.721862
102.36306,182,1368.103757
98.083755,197,1373.03374
-975.13776,110,1373.780824
-979.4583,99,1374.282665
99.67298,199,1380.983678
-982.9269,91,1381.16429
97.15924,194,1387.824242
-983.7271,118,1390.843117
-981.7522,93,1392.541954
105.21453,181,1395.415182
98.14114,187,1408.757503
96.393005,221,1417.774798
102.43271,181,1421.679126
92.658844,234,1425.47714
100.27679,192,1426.958222
-966.818,261,1431.04247
100.779655,212,1434.50372
89.4744,231,1435.570195
91.737114,236,1453.372381
94.81403,183,1456.958544
80.0012,220,1459.294261
103.93755,182,1460.74074
99.24405,200,1474.085695
99.21558,242,1476.248496
-963.1904,266,1477.254385
99.16586,230,1478.269862
101.74142,185,1492.318347
90.808334,213,1494.11499
-977.1014,105,1499.427454
91.782455,212,1501.670033
100.53567,181,1509.859555
96.949974,182,1514.33236
-993.1015,74,1514.999513
-968.89874,134,1519.049405
-981.8152,318,1520.799393
82.40456,266,1529.371661
100.69279,202,1541.15464
-969.6502,266,1548.07702
100.86013,187,1551.382796
102.99386,182,1556.582666
88.72538,228,1561.136225
91.243645,252,1561.340774
99.31101,232,1567.936889
80.83544,249,1579.920501
100.78097,207,1583.114713
101.18159,183,1584.419654
-977.18024,174,1586.050447
99.54554,201,1599.216116
90.10911,244,1602.988079
-968.2821,133,1604.256801
