policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
encounter_vo,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,goal,False,False,69,66.2763674258,-49.842827895348975,16,0,0,0,19,5.831052267846249,0.0,0.0,0.0,4.662026482113343,0.5453529017650324,0.5610743222431154,1.5674154574639316,0.20851730207677155,0,,False,head_on,25,0.0,False,0.0,development,0
encounter_vo,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,75,111.91699125770417,-9.790642744889514,8,0,2,0,8,1.2569618380471166,0.0,0.11727340900240969,0.0,0.6992216386994694,0.5316180830066215,0.5588054289074514,1.6778777805936258,1.1021066022663588,0,,False,head_on,28,0.0,False,0.0,development,1
encounter_vo,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,74,65.76971433121159,-59.91083488851181,25,0,31,0,8,4.578904802882184,0.0,9.859212505617327,0.0,0.38935357644946866,0.5236991526168676,0.5590676002741133,2.360342414416781,0.7971916918991504,0,,False,head_on,32,0.0,False,0.0,development,2
encounter_vo,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,68,138.60581159030647,-16.894277769703653,8,0,0,0,22,0.5573402613992406,0.0,0.0,0.0,3.141209661283869,0.5526526276282,0.5630151415954028,1.9683399429141086,0.1000107224338475,0,,False,head_on,28,0.0,False,0.0,development,3
encounter_vo,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,67,123.70232950656205,-31.459071496689248,9,0,0,0,15,2.805647808062103,0.0,0.0,0.0,3.9046921881737413,0.5653054131726685,0.5807145535216847,1.6252376618894682,0.4732787031394174,0,,False,head_on,19,0.0,False,0.0,development,4
encounter_vo,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,72,48.19136429563698,-89.8045734726112,21,0,28,0,28,6.034025092887502,0.0,8.071049584164586,0.0,6.862304613294567,0.5235339251350971,0.5607999545233757,1.4585470935871814,0.3828331084753728,0,,False,head_on,29,0.0,False,0.0,development,5
encounter_vo,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,74,122.12835210857457,-12.438777093463111,8,0,0,0,1,2.2235773796546847,0.0,0.0,0.0,0.3182375698160934,0.5255370072621093,0.560269534717355,1.600593737084976,0.5684403583227983,0,,False,head_on,23,0.0,False,0.0,development,6
encounter_vo,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,goal,False,False,69,54.01426560868496,-16.644606420918,6,0,0,0,8,1.760054500322255,0.0,0.0,0.0,1.762741476516185,0.5523708860327557,0.5715889455062593,1.0648630149035034,0.21169245626255606,0,,False,head_on,15,0.0,False,0.0,development,7
encounter_vo,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,68,143.39758701825593,-13.051758036297471,9,0,0,0,12,0.9617065348231125,0.0,0.0,0.0,1.8425134864273474,0.5498494523890763,0.5602821279645629,1.9542117591924135,0.06529300150349204,0,,False,head_on,22,0.0,False,0.0,development,8
encounter_vo,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,71,62.389205568629976,-12.960973956548958,5,0,0,0,10,1.5082014254198222,0.0,0.0,0.0,1.221194866826853,0.5354176978881973,0.5575114524810693,1.5321276060441333,0.29007909375737106,0,,False,head_on,19,0.0,False,0.0,development,9
encounter_vo,head_on,9.33910709037673,1.3293144757328503,188.10570753975367,,,,goal,False,False,71,88.67085311084604,-58.740767053504044,18,0,23,0,11,5.118044522701379,0.0,7.296743575135137,0.0,1.5862599545879363,0.5470039252753685,0.5687470588793249,2.176477589594691,0.4629233503797157,0,,False,head_on,23,0.0,False,0.0,development,10
encounter_vo,head_on,9.201918994820689,1.3472959214865994,177.51607921353337,,,,goal,False,False,69,123.64614727804019,-28.03990096737059,11,0,1,0,15,2.4712933198967684,0.0,0.07415135162893753,0.0,3.4533453706705344,0.5462031265673771,0.5618628479135115,1.712109804553131,0.2397752277317182,0,,False,head_on,25,0.0,False,0.0,development,11
encounter_vo,head_on,7.0168699613170915,0.015575077797397752,189.9520951299898,,,,goal,False,False,74,70.50457206347573,-33.17466828696763,9,0,6,0,15,2.352855845188369,0.0,0.6205286906788943,0.0,4.287584125964709,0.5259848357057798,0.560409440265237,1.0734670368897745,1.1966922759306167,0,,False,head_on,25,0.0,False,0.0,development,12
encounter_vo,head_on,9.201228208159643,1.773234588430947,186.26632667244348,,,,goal,False,False,69,144.68966499468002,-9.895707895960367,11,0,0,0,10,0.8419608475399859,0.0,0.0,0.0,1.2728892668083198,0.5480828182435038,0.5629440126609098,1.8414562934751408,0.1032069367910735,0,,False,head_on,26,0.0,False,0.0,development,13
encounter_vo,head_on,9.304144726251463,0.6644683462769254,189.27794679609093,,,,goal,False,False,74,46.007977952245426,-85.09955494009334,19,0,23,0,14,9.447146367172016,0.0,6.912372235438268,0.0,2.9892534166697997,0.523141676423838,0.5560598382547953,1.740220814643707,0.6375126404970562,0,,False,head_on,23,0.0,False,0.0,development,14
encounter_vo,head_on,9.20575260113067,0.849192777252975,173.08181901960162,,,,collision:target,True,True,26,-310.9966176817446,-26.326779172735442,5,2,0,0,8,0.9432076335662165,0.7821921783897575,0.0,0.0,3.952455578567416,0.5423190527693008,0.5646980813014197,0.8018062189301047,0.09028162225256031,0,,False,crossing,8,1.0,True,0.0,development,15
encounter_vo,head_on,9.426345612222729,1.6398199049458149,185.8333102281301,,,,collision:obstacle,True,False,43,-317.1398871539202,-18.233261642345028,7,0,0,0,18,0.4894578888443542,0.0,0.0,0.0,3.513432242792327,0.5493985569555729,0.563371847417978,1.8830451745458567,0.26189509503911673,0,,False,head_on,20,0.0,False,0.0,development,16
encounter_vo,head_on,9.209226660497963,0.05633275187814779,184.51465458980437,,,,goal,False,False,72,106.6279496892344,-24.932823170335862,11,0,2,0,8,3.620666672363036,0.0,0.19991571681567688,0.0,1.3979614581338649,0.532233656700752,0.5586340887090132,1.3679515687044093,0.8327528230683583,0,,False,head_on,25,0.0,False,0.0,development,17
encounter_vo,head_on,9.20543525150859,1.0728865077879095,174.193266873849,,,,goal,False,False,69,25.331502292848512,-16.32494828188212,11,0,1,0,11,2.057156263453825,0.0,0.32941935538475675,0.0,1.1013589107556798,0.5511514719262111,0.5765332682496682,1.6930693458755437,0.6323815613890539,0,,False,head_on,25,0.0,False,0.0,development,18
encounter_vo,head_on,4.159052935705747,0.14137351270705856,170.32558044002377,,,,goal,False,False,79,-242.65748041572147,-71.63678298370057,22,0,22,0,6,10.747523436437165,0.0,4.219790209008473,0.0,0.7211771602013523,0.4886311069111462,0.5662878525448564,1.1917809265577546,0.7646675919205036,0,,False,head_on,28,0.0,False,0.0,development,19
encounter_vo,crossing,9.325072549897683,2.455380360551736,268.8460486216667,starboard,,True,goal,False,False,71,144.16404351632534,-1.5606509932753274,0,0,0,0,4,0.0,0.0,0.0,0.0,0.3468113318389616,0.5394135041280241,0.5719849909477909,2.67196251870621,0.09738381796183719,0,,False,crossing,5,0.0,False,0.0,development,20
encounter_vo,crossing,9.20032035773287,0.3757033796243289,250.8363733912049,starboard,,True,collision:target,True,True,17,-319.29568457499846,-20.03550284805743,6,2,0,0,9,0.5209992287047045,0.7770199531320343,0.0,0.0,3.0245128662145717,0.5008628088382712,0.5571455491883739,1.4216891359867099,0.08924772655067269,0,,False,crossing,10,0.0,False,0.0,development,21
encounter_vo,crossing,9.40498678456392,1.4601377428364724,82.39726623201037,port,,True,goal,False,False,74,131.02762681791856,-3.390212873662275,5,0,0,0,1,0.40768800894409557,0.0,0.0,0.0,0.30492382875311147,0.521824150928039,0.5620244655304547,1.9763801248755355,0.09371305419402896,0,,False,crossing,15,1.0,True,0.0,development,22
