#{"t_start": 1776173585.0064635, "env_id": "None"}
r,l,t
-2639.5723,354,401.433783
-2063.3374,215,401.458148
-2605.1982,374,402.694318
-1737.5933,87,403.98625
-2965.4556,311,404.708642
-885.54443,274,404.920539
-2449.5608,240,405.071184
-3063.7102,231,406.07489
-1625.2356,141,407.949694
-2312.7722,266,408.349174
-1613.3997,141,408.86723
-2799.5276,287,409.462407
-2430.3523,249,409.64326
-672.36816,262,412.175519
-2471.7373,335,413.477336
-2566.4558,303,413.874031
-1797.4258,233,415.002922
-2016.6232,278,415.027686
-1742.3435,243,415.340792
-564.6081,282,415.474076
-2185.3672,326,415.653124
-2415.9814,338,419.100824
-2315.4763,222,419.362743
-747.85126,304,419.966593
-2409.5217,335,420.300035
-2415.1694,261,420.805817
-2502.6704,289,420.894909
-2096.359,260,421.038043
-2539.3616,339,422.501562
-2097.9995,158,423.030364
-1739.1973,78,424.485122
-2150.2195,187,425.352791
-2668.1477,299,426.149494
-2893.48,250,426.880363
-698.1355,291,427.242698
-614.95264,313,427.46516
-862.16064,320,428.666361
-1787.0732,57,428.82834
-2305.838,281,429.748096
-2177.205,158,429.909011
-2231.5667,276,431.860523
-1791.9926,84,431.884856
-2401.6226,333,432.310472
-2432.2378,230,432.687276
-1941.3992,271,433.31281
-1588.1846,90,434.419632
-2016.7635,269,435.012985
-2491.691,310,436.147376
-511.7293,279,436.370522
-1710.004,240,437.50749
-2639.7798,249,437.746208
-1645.7925,260,439.36169
-1000.0,1,439.382743
-2758.5437,316,439.995792
-1769.3877,165,440.095893
-2028.4742,273,440.718029
-2672.1992,204,440.805744
-1000.0,1,440.828564
-1121.8975,314,442.116176
-2309.875,227,442.754026
-2683.9727,273,443.51698
-2178.7537,264,445.593351
-2221.6538,281,446.073251
-2104.2134,259,446.247211
-3020.3052,372,447.240382
-1831.657,60,447.274698
-3349.582,316,447.291779
-3159.7344,269,447.651368
-2317.9993,287,448.499476
-2095.9312,257,448.605753
-2118.0806,190,449.271603
-1000.0,1,449.290034
-2447.2744,289,451.628886
-477.96213,279,452.432791
-2373.414,288,452.574715
-2571.7102,280,452.86167
-2518.2163,302,452.899473
-2236.6226,252,453.312057
-2928.855,313,454.323168
-2462.2446,318,455.271185
-2538.2625,327,476.533304
-2358.5596,271,476.707564
-4050.0657,302,476.845808
-2334.1733,300,477.262783
-2476.2705,319,477.34545
-1842.3212,193,477.641581
-2563.7593,275,478.314847
-2677.1118,358,478.862854
-1539.4976,136,480.400233
-2293.8188,302,483.27757
-2471.932,319,483.845857
-1000.0,1,483.863992
-2209.0806,231,484.247792
-2690.4539,336,484.305706
-2343.4114,342,484.977735
-2904.1724,240,486.084671
-2919.5225,344,486.152685
-1544.6124,107,486.202971
-3086.5122,412,486.4871
-1788.7032,89,488.301992
-3134.7527,270,489.311521
-2304.1401,246,490.624817
-2482.268,283,490.737275
-1649.4285,74,491.067309
-997.236,283,492.539404
-2604.9368,376,492.820809
-2193.4697,291,493.047412
-2668.5564,250,493.832979
-1666.29,75,494.1301
-3322.0237,369,494.441363
-2044.1641,108,495.187864
-3116.5093,273,496.663911
-2235.331,315,497.503354
-2357.9,276,499.093565
-3383.172,383,499.399408
-1849.7723,264,499.639638
-1863.0587,251,499.660317
-1706.5902,179,500.583
-1694.095,73,500.669223
-2290.0513,262,500.883075
-578.01447,296,500.905
-2396.371,351,505.314858
