policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,9.556232149411287,0.7589141160070894,188.5960326544994,,,,goal,False,False,61,56.68236958139548,-12.227228239908552,6,0,0,0,3,2.175598699866755,0.0,0.0,0.0,0.32400326123735884,0.6613409656033135,0.7838237427009921,2.0236489196854137,0,,False,head_on,20,0.0,False,0.0,development,0
model,head_on,5.7479461611789,1.2248627607666025,177.49061558127943,,,,goal,False,False,60,115.54937523896126,-13.197728990208287,7,0,0,0,6,2.2063767122483102,0.0,0.0,0.0,0.5058142810175883,0.639681095804103,0.7275925382886937,2.190494591827274,0,,False,head_on,26,0.0,False,0.0,development,1
model,head_on,7.111260720178818,0.8488119099963607,179.77841623459886,,,,goal,False,False,64,72.10516581802983,-61.46842779861049,16,0,29,0,20,2.6218640040189776,0.0,8.300839881476616,0.0,4.134928312311274,0.5974252211875121,0.746601327379082,1.5736779954859221,0,,False,head_on,29,0.0,False,0.0,development,2
model,head_on,9.924433511599638,0.5577780141895179,181.73638987831518,,,,goal,False,False,64,78.67732533646046,-45.58690751254693,10,0,4,0,12,5.7048924819280655,0.0,0.5684307042338477,0.0,3.4002975981691437,0.6113429053941151,0.7366338723859894,1.329215963550102,0,,False,head_on,23,0.0,False,0.0,development,3
model,head_on,7.777153961253272,0.23241010159911024,174.96382864421315,,,,goal,False,False,61,84.4360762197979,-39.091681342009885,14,0,2,0,18,4.53800970481651,0.0,0.22900519081339005,0.0,3.5120254702755456,0.6255370357865216,0.7534085657866615,1.6261797280528347,0,,False,head_on,30,0.0,False,0.0,development,4
model,head_on,9.472351939506785,1.2005729403251244,185.37459793469242,,,,goal,False,False,66,44.47305129230874,-53.21855144699379,11,0,6,0,21,4.858853086018721,0.0,0.6167419624810075,0.0,5.988212801393222,0.5984544275921474,0.7084160463765531,1.2424220624525852,0,,False,head_on,30,0.0,False,0.0,development,5
model,head_on,6.791254452278463,0.4570427385228544,170.45725794523702,,,,goal,False,False,66,55.225334553454914,-21.017305339770278,2,0,0,0,8,1.3063486712492862,0.0,0.0,0.0,3.2335287593525144,0.5907971472226081,0.7891095828783998,1.1070126266392362,0,,False,head_on,11,0.0,False,0.0,development,6
model,head_on,7.618572716555467,1.9112000156973665,175.31745985542278,,,,goal,False,False,59,120.08136308155471,-2.0585873760554376,6,0,0,0,0,0.4158762375869571,0.0,0.0,0.0,0.0,0.6463274461488666,0.7353342295989235,3.147998762447839,0,,False,crossing,14,1.0,True,0.0,development,7
model,head_on,8.61263148724731,1.840716953859967,178.36331706632063,,,,goal,False,False,63,83.2206695758418,-45.991640309431574,9,0,25,0,4,2.5816575026201307,0.0,8.399154744580423,0.0,0.661217464660532,0.6092487572182517,0.7819438122935869,1.7481072282217518,0,,False,head_on,25,0.0,False,0.0,development,8
model,head_on,7.715636756725871,0.7429086685850401,175.34012998128836,,,,goal,False,False,61,92.28932688123132,-15.24524382835295,11,0,0,0,0,3.0798472380511,0.0,0.0,0.0,0.0,0.627216572115421,0.743532982331743,2.559739348583525,0,,False,head_on,23,0.0,False,0.0,development,9
model,head_on,7.643066319700785,1.7056406923796066,175.83686086831378,,,,goal,False,False,63,95.67614143924119,-41.616429655852905,13,0,28,0,2,1.4304533056388193,0.0,9.428328045929616,0.0,0.13193440613202576,0.6053138227350338,0.7991429668050388,2.3784018306056747,0,,False,head_on,28,0.0,False,0.0,development,10
model,head_on,7.958885684444756,0.5220743990799206,173.00682712496027,,,,goal,False,False,63,92.2530984358568,-21.11814114550741,7,0,1,0,4,3.9050875328979173,0.0,0.17433038365326942,0.0,0.25785966144687755,0.6224949607877671,0.7197350481295669,1.2684734193086977,0,,False,head_on,25,0.0,False,0.0,development,11
model,head_on,8.919597231476935,0.015575077797397752,189.9520951299898,,,,goal,False,False,65,-60.54331337683148,-21.33486199369107,7,0,1,0,11,2.3104081746249516,0.0,0.08048336888837165,0.0,2.135244755844315,0.6138600134534202,0.7770556481214049,2.045337641090955,0,,False,head_on,25,0.0,False,0.0,development,12
model,head_on,6.8745535936065325,1.611600490742285,187.4718115037299,,,,goal,False,False,60,115.35383109286695,-4.728003112598741,8,0,0,0,1,0.8279759799259823,0.0,0.0,0.0,0.1398937804366951,0.636447898867301,0.7416236295462281,3.002844977222077,0,,False,head_on,21,0.0,False,0.0,development,13
model,head_on,7.392424952880393,1.4530951074163598,170.337965767494,,,,goal,False,False,63,68.35168766827958,-59.283278187882914,16,0,26,0,18,3.7685489524326305,0.0,6.2031048942110445,0.0,4.066174056484807,0.603139290439945,0.7873281446013924,1.5373570190827226,0,,False,head_on,26,0.0,False,0.0,development,14
model,head_on,8.211625632198505,1.4671958493469026,183.96019323639712,,,,goal,False,False,58,111.09236189742676,-5.6967266506697305,6,0,0,0,1,1.000974309982361,0.0,0.0,0.0,0.16486751472378744,0.6650592479566533,0.8117973935899017,2.9979626081728408,0,,False,head_on,22,0.0,False,0.0,development,15
model,head_on,6.670301727029801,0.3400603298527174,181.04111298916908,,,,goal,False,False,64,78.1254267711351,-33.177908163328965,8,0,4,0,10,3.9180750564053066,0.0,0.34311078004251083,0.0,2.7884972946599236,0.609077033815254,0.750830035674227,1.3185851769079966,0,,False,head_on,25,0.0,False,0.0,development,16
model,head_on,5.356479981505558,1.47502256148603,173.8525041139263,,,,goal,False,False,61,45.48858399489048,-41.98139689495915,7,0,18,0,6,3.3842078807344507,0.0,6.032603263390615,0.0,0.7804880304705331,0.6285049721131244,0.9168048138375575,2.0955330700308266,0,,False,head_on,18,0.0,False,0.0,development,17
model,head_on,5.304665427323811,1.4300146119796155,188.9556404236401,,,,goal,False,False,59,127.61010537029975,-11.982844090439409,4,0,1,0,4,1.7887161128246065,0.0,0.0039674410911404315,0.0,0.6920925653398892,0.6464065930405212,0.7131710537798055,2.108133561878191,0,,False,head_on,20,0.0,False,0.0,development,18
