#{"t_start": 1787250537.315184, "env_id": "None"}
r,l,t
-986.7239,81,228.440085
-969.2761,218,229.451206
-982.42596,91,233.099107
-976.5579,208,234.145482
-979.72784,209,241.769532
-977.2133,149,245.346597
-969.44696,150,250.809764
-993.92065,63,251.227746
-989.7399,180,253.719897
-960.27246,215,254.517449
-987.3935,79,256.80092
-971.2193,213,258.517655
-992.11554,68,260.551749
-981.45105,203,261.669217
-962.08923,208,263.485021
-980.70917,98,264.28141
-980.62494,96,267.616546
-979.1705,109,273.416718
-1001.34454,175,277.286801
-994.10443,128,278.684176
-974.6817,117,279.749722
-975.4942,192,282.370459
-971.45905,118,283.133644
-984.8602,85,284.348714
-981.9974,162,284.90749
-955.3818,186,285.279346
-992.5423,74,291.42604
-977.60974,148,295.445541
-976.40625,106,296.086158
-966.5921,171,296.43248
-988.915,155,296.622878
-981.1616,97,298.877153
-967.7871,161,299.686419
-981.0316,176,299.848224
-974.9982,167,299.84867
-988.1591,78,301.865108
-981.3734,101,303.557862
-989.10266,76,305.552621
-968.60315,124,305.644362
-986.2618,150,306.55446
-978.64026,102,306.799606
-992.03674,135,311.196014
-984.89264,145,313.595071
102.18493,187,314.707918
-974.2314,115,315.203662
-994.39777,136,317.386205
-980.4499,159,319.208869
-971.7729,201,319.340288
-960.4882,208,321.795205
-975.5988,170,323.193684
-986.17505,89,325.180588
-985.8607,174,326.938593
-981.57495,202,327.322253
-962.44586,207,328.532955
-966.9134,168,330.288588
-971.4883,213,331.263736
-987.90326,80,331.75809
-984.248,87,334.116141
-972.417,140,334.116141
98.8948,183,334.742103
-988.3389,78,335.419012
-993.7824,64,335.634661
-970.53723,234,336.784499
-976.8217,168,337.696821
-977.5623,104,340.423987
-994.53827,117,341.959645
-988.4782,163,342.179325
-985.6837,93,343.492815
-986.97876,161,343.771058
-966.92236,131,344.116045
98.90638,182,345.963812
-989.2673,78,346.153019
98.75551,196,347.122335
-991.0237,70,347.445742
-973.3826,116,349.066547
-978.133,103,350.54103
-993.16425,67,350.862899
-993.23517,200,352.558481
-996.3554,118,354.733431
-989.31934,76,354.997449
-969.15076,125,355.522682
-971.0769,192,356.507233
-975.9165,167,357.043689
-967.89636,133,357.467079
-993.43506,73,358.959412
-984.0751,153,359.866717
-989.6975,75,360.050501
-995.1878,132,361.013652
-987.4759,189,366.339752
-981.756,154,366.477928
-983.3999,157,368.659992
-982.7892,209,369.089928
-977.5548,204,369.308279
101.47827,183,371.23529
-988.4712,205,372.396327
-980.3714,99,372.396327
-988.5834,76,373.194569
-968.87317,215,373.860672
-971.23895,121,374.012359
-976.115,161,379.447444
-982.9032,96,379.704524
99.89679,184,380.603503
-977.2324,168,381.275055
-974.66693,150,383.160373
-991.3373,70,383.321252
-975.12665,159,383.943743
102.46119,186,384.079039
-980.9358,200,384.985539
-981.26587,94,385.262887
-991.00446,70,387.449255
-973.9775,116,388.298609
-967.01587,128,390.98612
-963.8445,138,392.288805
-982.7011,147,392.968606
-986.7698,89,393.032584
-954.86316,212,393.569833
-994.75854,152,394.05079
101.3747,184,396.249724
-990.6283,72,397.507464
-973.1693,116,398.321982
-978.2865,101,399.670228
-969.9014,185,400.398864
-979.5195,98,400.73347
-978.2354,139,402.40389
-987.7432,78,403.334279
-963.0885,197,404.808431
-976.9342,181,407.922144
-956.49786,186,408.741197
-976.1644,152,409.436844
-979.9084,184,410.481975
-971.6387,183,411.062613
-995.2238,115,411.516269
-971.0354,173,412.967427
-978.2088,107,414.221317
-970.6623,217,416.76788
-980.9825,159,419.360263
-973.9149,153,419.689473
-997.99176,176,422.096123
-978.9916,166,422.323616
-978.9416,172,422.323616
-984.8349,90,423.907408
-969.2302,189,424.158732
-981.4051,182,425.092742
94.95078,188,427.777561
-988.4942,163,428.778726
-981.9651,128,429.326835
-986.32513,84,430.226858
-1004.9686,180,432.568084
-983.2294,194,433.23498
-967.0075,157,433.963249
-985.56934,91,435.855004
-975.8916,208,436.764055
-979.67395,100,438.093318
98.17097,184,438.357687
100.409325,183,439.547991
-986.98645,174,439.61869
-985.0704,89,440.984667
-979.0593,133,441.544693
-982.4089,92,441.871006
-993.9207,64,442.033192
-975.2523,177,443.460914
-985.1097,92,445.252502
-985.429,87,446.215442
-975.2672,156,449.333611
-980.09827,127,449.90408
96.556076,183,449.90408
-996.4676,130,451.59339
103.9515,185,452.729414
-967.22815,196,454.173461
-974.9083,162,455.094501
-993.6182,64,455.430563
-985.4562,173,456.619339
-990.6491,154,458.790702
-977.8213,158,458.990819
-965.9171,167,458.990819
-964.9883,138,461.03563
-969.8337,158,464.919108
-985.62103,183,465.255317
-985.92554,83,466.406752
-983.6812,199,467.336869
-977.4236,182,467.956
-971.4344,167,469.543991
-964.86725,166,469.741731
-988.9533,88,470.756398
-954.44714,225,472.675972
-988.0068,85,474.151394
-979.83905,110,474.216439
-998.5264,122,474.346877
-991.5401,161,474.580804
-984.5215,168,476.487613
-997.6139,137,479.049477
100.55609,185,480.196562
-972.6201,156,481.785801
-989.84564,134,482.176914
-982.8762,147,482.599274
-992.96277,160,483.512434
-1009.6576,167,484.094276
-986.0321,146,484.772283
-975.9067,144,487.427164
-985.6152,150,489.913791
-979.2363,147,492.54751
-1006.9443,168,493.029825
-992.76373,171,493.647617
-982.5113,143,493.77233
-989.7819,159,494.237631
-1004.74664,150,494.945677
-981.56836,123,495.722827
-982.7647,128,498.356204
-1012.0481,155,501.523692
-980.8748,157,502.106631
-972.6572,160,503.12658
-982.0088,154,503.189941
-989.77997,165,503.339853
-974.1658,147,503.465307
-983.5229,101,503.72239
-981.5869,146,504.125571
-993.0367,144,510.655055
-985.1646,135,511.506857
-987.24133,145,512.154765
-1010.9115,165,512.396104
-1005.3852,168,513.691638
-984.4274,161,513.892247
-995.0797,173,513.980016
-987.82794,179,514.372705
-1004.30524,89,515.205371
-1006.59686,119,548.059872
-992.8904,66,548.410023
-979.51843,111,549.483843
-981.6195,149,549.483843
-975.0188,135,550.534155
-986.321,165,551.884401
-959.88025,206,552.190847
-1007.44763,182,553.259401
-993.91364,65,553.639983
-986.1838,145,556.183842
-1015.5968,172,557.17255
-989.90295,86,557.621117
-979.24634,133,557.748723
-986.3116,121,558.389796
-994.58093,188,560.155752
-992.9712,67,561.980481
-981.3592,172,561.980481
-994.17615,171,563.597182
-1004.7124,96,563.928567
-991.5313,127,564.44057
-983.17883,126,566.692597
-1004.0116,147,566.750516
-992.2645,71,566.750516
-985.2962,120,569.499508
-975.40375,173,570.825435
-985.6498,133,571.352671
-983.2251,124,571.567501
-980.39825,125,574.152143
-1002.7578,174,574.388962
-1003.07684,155,575.473353
-1018.4402,166,576.208333
-987.58594,81,576.335901
-999.95087,157,578.798898
-985.7149,132,578.961772
-989.3011,134,579.634373
-998.4297,137,582.780377
-996.89276,96,582.947086
-982.7956,153,583.812631
-1002.361,121,583.977973
-981.87524,121,585.982203
-993.0036,174,585.982203
-994.236,140,587.144589
-1010.76294,146,588.392038
-1009.88007,168,592.351226
-978.26575,151,592.967613
-995.5633,161,593.389483
-996.3504,100,593.526646
-988.405,183,593.618721
-996.26117,147,595.639939
-975.78876,167,597.007265
-979.886,144,597.73281
-979.46454,105,599.556337
-997.3342,121,601.209861
-1001.45166,161,602.676095
-988.4459,150,602.981027
-981.8651,109,603.789053
-973.8084,164,604.187053
-990.46643,162,605.471153
-983.39874,129,607.73497
-1011.6036,167,607.950346
-983.5501,89,608.478194
-983.64636,130,609.55199
-990.75903,130,610.966215
-978.7813,146,612.452535
-984.7064,110,614.302392
-992.57245,177,614.64458
-983.45154,90,614.711228
-985.47144,169,615.982891
-999.17596,100,616.848439
-1018.2303,161,617.847335
-993.9334,65,618.561411
102.57077,182,619.073985
-996.25946,164,622.088738
-1008.3027,139,622.894087
-974.60876,155,623.530065
-1009.0051,123,623.924815
-990.33044,162,625.628653
-975.27313,152,627.819783
-986.3511,171,628.006527
-1003.131,94,628.950453
-985.8158,112,629.357314
-978.6043,101,630.068664
-982.5248,182,630.712966
-1004.3947,136,633.555073
-985.8209,91,633.846632
-984.52686,113,634.058752
-967.3929,176,634.159087
-1004.4483,116,634.346071
-981.20215,123,636.575357
-982.56976,142,638.259864
-980.8214,164,638.379305
-981.06573,121,641.428671
-967.8218,159,642.614718
-975.6969,161,643.778323
-1007.5205,164,643.855323
-984.82855,91,643.953164
-998.8366,183,644.840916
-986.8853,141,645.311841
-990.5437,72,646.25491
-991.53937,71,647.262212
-990.05615,76,648.331504
-992.9426,66,649.06072
-961.28784,190,649.655837
-984.50507,140,652.121546
-978.9471,143,652.187432
-992.97375,67,652.260947
-1006.5932,155,653.860489
-980.5092,167,655.999656
-995.07513,158,656.62806
-967.53796,127,656.750592
-997.7219,152,658.447367
-993.5833,158,661.960827
-993.84143,132,662.019844
-1008.8257,163,662.351042
-1008.37036,185,663.601034
-982.2836,123,664.385104
101.870056,186,667.214204
-993.046,143,667.560017
-992.9189,105,668.388317
-969.61566,227,670.603681
-980.23157,164,672.207339
-1001.3248,164,672.39193
-986.0948,138,672.566758
-988.8742,175,674.033205
-990.5383,74,674.766543
-963.3286,139,675.660465
-990.56494,76,676.92192
-985.13635,145,677.189338
-1002.6498,163,677.572664
-979.6985,119,679.742776
-992.4397,68,680.809345
-993.1301,67,681.412013
-986.7534,164,681.837021
-999.1676,168,684.458138
-987.03485,167,687.125234
-957.8603,220,688.193183
-978.78296,210,688.464445
-988.98236,160,689.459125
-976.72186,147,690.348474
-993.91284,64,690.956367
-1002.0422,157,691.250579
97.92106,190,692.456212
-971.79865,181,695.150101
-981.99146,127,695.745668
-992.8852,82,695.933712
-985.3252,84,696.353801
-988.0921,164,699.494943
102.45213,183,699.656743
-991.5738,70,699.656743
-984.613,120,699.92608
-959.4582,221,702.673452
-990.39374,72,702.750447
-979.80774,143,703.388781
-986.6972,171,705.500552
102.419655,184,706.961848
-998.4153,140,707.349172
-977.7586,163,708.540479
-977.3086,212,711.807087
-999.113,155,712.371863
-994.76514,167,713.221771
-981.2117,134,715.018368
-980.8084,166,715.247571
-965.9049,207,715.618686
105.37228,189,717.058197
-999.20264,147,719.923074
-994.3952,222,720.597309
-978.6498,103,721.340768
-983.7004,154,721.340768
-966.98615,232,724.253627
-1005.4475,177,724.560221
-980.5057,96,725.252063
-978.4004,155,725.866817
-990.08295,211,726.291376
-978.0098,105,726.460765
-996.2084,166,730.66888
-982.9511,91,730.989831
-983.6203,90,731.181334
-972.5199,186,731.326415
-964.05756,181,734.116326
-1006.8518,160,734.116326
-985.0321,152,734.806301
-970.53046,208,736.385176
-999.3486,141,739.619588
-984.36884,92,739.928686
-993.8638,65,740.466869
-980.3707,97,740.966174
-974.0555,112,741.265821
-995.09686,184,741.423125
-1016.7379,168,741.697657
-994.2489,182,741.985679
-987.5619,84,745.564958
-985.9036,99,745.956431
-992.69794,72,746.141873
-1000.8192,106,747.760895
-991.59076,117,748.687982
-1005.7354,188,750.526614
-1014.2677,170,750.715868
-1005.4213,177,751.405327
-994.33856,108,751.658764
-993.56445,64,755.576065
-984.0817,168,756.008209
-1011.3742,166,756.067659
-985.65265,137,756.816817
-985.9513,174,758.017774
-996.6374,120,758.144354
-990.64197,110,758.31635
-981.7407,133,758.490502
-994.90265,128,763.707321
-965.0942,135,764.535172
-983.41394,171,765.289052
-990.55896,121,765.289052
-973.66394,176,766.022324
-965.3425,136,766.73109
-1004.8395,161,767.909009
-989.569,75,768.216172
-992.9354,66,768.989385
105.07218,183,769.279241
-992.7351,67,771.814713
-978.2345,102,772.434897
-995.14954,132,773.94622
-979.4414,99,774.063582
-971.45276,119,775.623918
-995.3287,113,776.128015
-985.851,92,776.963197
-986.6509,172,777.181306
-995.7603,192,781.048912
-988.67535,81,781.260306
-984.1844,146,781.303093
-969.09784,123,781.550891
-989.53253,74,781.621203
-978.9889,101,781.691826
-993.04047,66,784.866794
-1003.4653,177,785.108415
-988.3227,77,786.32758
-988.5899,181,788.016167
-982.76483,104,791.067045
-987.92474,166,791.182558
-981.5318,165,791.776672
100.599846,188,792.572763
-993.5257,156,794.449927
-987.9088,225,795.62136
-991.8919,68,796.054938
-981.2483,196,798.091188
-979.9082,98,798.525617
-968.01935,127,798.775408
103.929146,184,799.137772
-993.4569,64,799.799777
-986.4214,148,800.289113
-993.5709,114,801.723785
-985.0733,85,803.58727
-996.4336,191,807.050271
-973.24274,123,807.161772
-979.89996,100,807.400543
-988.3913,156,807.564032
-989.5935,152,809.36491
-980.6792,96,809.507784
102.28026,186,810.103349
-995.84375,187,810.530681
-994.16315,107,813.25902
-981.1583,96,815.091835
-976.8832,104,815.769186
-979.97656,97,816.377872
-994.11993,168,817.351563
-976.6118,165,817.733394
-992.2539,185,818.868202
-983.5436,157,819.935076
-990.53925,72,820.574214
-981.60065,94,821.411447
-979.3977,155,823.579944
-977.9368,102,825.84021
-975.63135,111,827.23556
101.769905,192,829.159844
104.248055,185,829.915563
-981.61163,224,829.976673
-972.6831,213,830.290118
100.23681,191,831.937404
-982.12476,178,834.223902
-988.813,77,834.883516
-984.945,177,836.955437
-972.7676,127,838.440003
-993.669,125,839.409815
-954.82513,207,840.295745
-984.105,185,840.551838
-983.2667,90,841.464479
-964.45526,218,842.797116
-995.78723,68,844.068609
-971.1417,172,844.773452
104.99287,183,844.773452
-979.9351,98,846.451046
-989.21405,146,846.785366
-979.79065,99,848.138621
-982.506,92,849.045632
-980.52673,189,851.002972
-968.7133,126,852.725523
-976.25977,114,853.380244
-985.60126,163,853.850166
-988.85364,165,854.749047
-997.6407,144,856.675886
105.3828,186,857.42842
106.06627,183,859.734199
-996.9584,154,860.064873
-999.6188,145,861.507025
-977.797,103,863.317126
-981.5027,157,864.28921
-985.68713,149,864.629384
104.73982,187,865.762394
-980.9697,96,866.808312
-962.86816,138,866.887878
-985.20807,84,869.692846
-983.67456,177,871.20592
-971.6628,145,872.359446
-996.988,143,875.202473
-998.57874,190,875.562608
-978.476,229,875.600487
-977.12177,104,875.671114
106.44604,183,876.396108
103.562706,184,877.607238
-988.5076,153,880.446064
-967.63654,144,880.942062
-990.0892,74,881.854752
-965.03455,137,884.076092
-990.52515,160,885.46293
-985.43195,188,886.508597
101.420616,182,886.747649
-984.5431,92,887.769344
104.85913,187,887.892941
-975.0945,109,890.441154
-985.02875,165,890.615436
-994.5929,176,890.692551
-982.5478,93,892.560626
-966.08875,138,894.276423
-976.68317,113,895.143437
-984.91315,85,896.116634
106.81703,185,897.806976
97.21441,191,899.612755
-965.01227,170,901.487822
-985.94476,84,901.602838
-992.45013,185,902.752177
-990.4879,180,903.564156
-975.204,190,905.539656
-995.45795,186,906.354419
104.45293,186,909.620797
105.85938,184,910.961888
-986.40173,177,912.380183
104.902855,184,912.96546
-973.4683,119,913.858884
-987.6033,194,914.565014
106.50482,185,915.214716
-974.7532,111,918.848292
-987.23956,167,921.27305
63.904076,260,952.625621
-962.07666,241,955.767605
-986.5526,91,956.270115
104.16874,184,956.604264
103.23623,182,957.200441
-962.52136,207,957.200441
98.12078,182,957.657045
-983.5774,144,961.787046
-985.7252,87,962.178125
-959.7975,162,962.451289
-970.7278,123,963.179648
-971.25665,119,963.417776
-969.89844,121,963.854124
-978.307,103,963.944383
-993.93066,64,966.063041
-984.4326,87,967.385627
106.576645,183,967.974053
-990.3714,73,968.196372
-976.75275,106,969.077145
-969.3433,124,971.318909
-992.7847,66,971.781995
-979.56604,99,973.983989
-983.1104,184,974.162177
107.20021,187,975.019837
-973.00543,116,975.870754
-982.8739,90,976.330467
105.97888,182,976.828176
-981.27026,98,981.192739
-976.7776,213,981.357756
-979.3183,99,982.647966
-975.8678,110,982.929335
106.386154,184,982.987734
-970.0468,122,984.561747
-986.31116,180,985.4998
104.83623,183,985.928108
-984.20386,87,987.165976
-983.4825,94,988.339296
-989.5524,74,990.050429
-982.4288,165,993.109825
-984.7666,192,993.174778
-972.18475,120,994.281482
103.86685,183,995.909365
106.81502,186,996.8863
-962.1227,228,997.157267
-994.0155,64,998.290138
-984.94086,131,998.545768
106.454704,182,999.414271
-976.00824,108,999.520211
-971.17847,120,1003.901153
-978.905,100,1004.024563
106.285286,182,1004.025069
105.48744,182,1008.311158
88.66696,201,1010.185141
99.85757,184,1010.626535
-978.5704,131,1011.92875
-990.62445,271,1012.060964
-984.2643,87,1013.107014
104.735954,183,1014.621246
105.835915,182,1014.686883
-986.27527,83,1016.870934
-983.16376,291,1016.931872
-971.6867,117,1017.726796
-977.2467,111,1019.844256
-980.1498,97,1020.796711
100.70749,185,1021.434698
-977.433,106,1023.683754
-963.172,140,1024.954293
-986.5413,82,1026.012338
-977.43634,159,1026.147494
-1004.0536,264,1027.844972
-993.858,64,1029.162371
106.77422,184,1030.503342
-977.1188,267,1030.577422
-987.4545,81,1030.805301
-981.385,94,1031.499402
98.32327,209,1032.988812
-981.0996,98,1034.768235
93.14467,195,1035.526291
-976.8187,106,1037.423807
101.12912,193,1038.680836
95.92506,195,1041.668043
-974.0933,112,1041.668043
106.67363,196,1041.880091
-968.11475,137,1042.559626
96.002106,204,1043.40322
97.74882,204,1044.819527
-976.6327,109,1045.253907
-992.0659,68,1046.165694
-986.93036,80,1046.748932
-987.7352,80,1047.435101
102.80587,189,1048.091078
-980.1991,98,1049.346407
-981.88934,94,1050.61157
-970.8931,124,1052.593909
-987.40643,80,1052.834696
88.950035,200,1053.453956
-984.06323,88,1054.319137
-977.1042,105,1056.6237
102.78026,192,1058.159051
103.98346,182,1058.360922
-987.43866,215,1059.1704
-978.31067,102,1059.459876
104.45311,188,1065.069388
-979.65674,109,1065.822453
-959.02344,205,1067.259591
-964.17816,136,1067.524032
-970.30853,131,1067.937071
-962.7832,215,1068.272377
100.719955,188,1068.653488
-979.34845,100,1070.351566
-982.10925,94,1070.701508
93.20232,206,1071.731408
-983.38385,89,1071.85972
-972.35455,117,1074.809429
-986.142,82,1076.536304
-973.0943,144,1077.197809
106.46476,182,1078.042784
-975.59326,108,1078.705496
-979.0443,218,1081.161935
-979.61554,102,1081.697021
106.217545,182,1081.958774
106.34637,182,1082.286575
-988.0919,78,1086.408861
-980.92883,97,1086.791119
-985.8225,83,1087.06921
101.84506,182,1089.077584
-976.8132,214,1089.61841
-966.00476,208,1089.703893
-990.35724,72,1090.432911
-988.8314,178,1091.661806
-964.3769,134,1094.909775
-976.93097,105,1095.305249
-981.6274,93,1095.496157
-991.84283,68,1096.2112
-963.4063,206,1098.215886
-993.57465,64,1098.335398
-1035.6934,339,1098.522048
-990.2528,72,1099.379401
104.71436,182,1100.344748
-988.97656,76,1100.344748
-992.89166,174,1101.0899
-970.4428,120,1102.267369
-990.7657,71,1102.836921
-973.18384,118,1105.3912
-973.7229,112,1110.161934
101.97313,182,1110.370959
105.8819,182,1111.0488
103.60911,183,1111.615182
105.97929,182,1112.221462
-991.8533,211,1113.398472
106.54723,182,1113.472292
-976.2568,135,1113.940682
-973.8732,113,1116.933153
-972.2401,127,1119.482289
-1011.20294,175,1120.510778
105.224915,184,1122.000718
100.87388,185,1123.882945
-972.1226,116,1123.965325
-981.8116,172,1124.144676
-984.68933,179,1125.150988
-974.43536,207,1126.576147
-978.1518,102,1127.301485
-988.56555,80,1128.606601
-975.01013,109,1128.646009
105.84038,182,1130.611282
-978.791,110,1130.69395
-976.2038,110,1132.996252
-991.56934,70,1133.036639
-978.27527,101,1133.07499
-980.3639,96,1134.356557
100.85547,188,1135.224443
-984.8978,85,1135.829027
-992.66846,66,1136.932148
-965.80817,205,1137.494633
-992.97327,66,1139.732517
-986.94916,80,1139.808577
-976.1487,110,1140.187257
-1017.8126,173,1142.030434
-975.78265,107,1143.896564
-990.89374,70,1144.096023
-975.8991,107,1144.431547
-989.4435,74,1146.39108
-970.6074,212,1146.589684
-978.3813,103,1146.589684
-962.4596,203,1148.875
-986.3282,157,1149.412869
-984.08466,90,1149.600242
-991.15344,70,1150.412558
-979.26495,100,1152.404505
-980.3797,100,1152.404505
-980.6115,97,1154.870473
105.31411,184,1155.579651
105.23654,182,1156.007053
-975.12524,109,1156.321404
-976.7013,107,1156.402606
-982.425,92,1158.167093
-992.0146,167,1161.012581
-988.1549,77,1161.179066
-971.90137,119,1162.414948
-977.0035,110,1162.414948
-979.80334,99,1162.643066
-992.1363,68,1162.922063
106.00682,182,1164.156192
-979.75494,100,1167.090001
-979.7783,99,1168.028673
-970.6911,216,1168.895965
105.64548,181,1171.936011
103.34111,182,1173.245105
-978.9506,100,1173.316444
105.37333,184,1173.585395
-982.6562,91,1173.778302
103.735855,185,1173.912498
-981.7755,97,1175.032309
103.91778,182,1175.162946
-985.40564,84,1178.254924
-979.12006,101,1179.182953
-980.14496,97,1179.238233
-983.0304,92,1180.288555
-984.765,85,1184.508823
105.29831,182,1184.732533
98.74303,183,1184.907458
106.35049,181,1185.919692
-977.24475,110,1186.03565
-974.27606,235,1186.205001
-987.12616,189,1189.922999
-982.61115,91,1190.579725
97.48012,182,1191.444185
-984.0878,87,1191.481997
-979.0432,100,1191.768836
-992.7091,66,1194.818624
-962.3174,198,1196.156513
-963.7174,205,1196.338277
100.17051,183,1196.589341
-975.6504,109,1198.093639
103.399956,182,1199.753278
105.8401,183,1200.416317
-976.419,107,1202.540931
-973.1982,115,1202.967913
83.44542,215,1203.879077
-969.1067,124,1205.286829
100.98185,194,1206.040698
106.575836,182,1206.837591
-971.2315,119,1209.185629
-986.9173,80,1209.561794
-994.5255,171,1209.791541
-966.7764,129,1210.918783
-972.77045,210,1212.869791
-991.0757,70,1213.463749
-967.98126,206,1214.226996
-984.9363,85,1214.331033
-978.4733,101,1214.876185
-1003.7527,177,1216.921038
-988.71,76,1217.638341
-963.92737,213,1218.518434
-991.1833,70,1218.846634
-962.7921,138,1221.162387
98.75944,183,1222.15504
-986.4474,82,1223.914926
-986.30316,82,1224.259619
-988.7157,166,1226.101343
101.01747,185,1226.50956
-989.0565,158,1227.400065
105.02607,182,1229.204258
-993.04156,158,1231.127497
-971.459,118,1231.187075
-987.08997,80,1231.410549
-967.151,136,1232.677905
-979.636,98,1233.622733
-978.71185,100,1235.904047
-980.96313,228,1236.417566
-980.85254,95,1239.272314
-979.52875,215,1239.272314
-974.8511,110,1239.423874
-964.54095,134,1239.423874
-964.62256,135,1239.567872
101.95616,185,1242.979507
-991.08856,70,1244.03114
-963.7987,136,1244.149263
-979.96533,97,1245.456302
-978.6454,103,1245.733863
106.73632,182,1247.677449
-982.0268,92,1248.329156
-989.51337,168,1249.401356
-991.1046,70,1249.476817
-991.9627,68,1249.613853
106.29577,182,1250.505979
-970.9649,119,1251.126232
-989.52295,74,1254.215476
-967.65845,207,1256.148852
-977.5121,107,1256.689903
-1001.0735,166,1257.250021
-973.38873,115,1257.822678
100.297966,182,1259.350259
105.97208,183,1260.756485
-990.8229,70,1262.5755
-978.2032,213,1262.823515
-981.59784,98,1263.222793
-974.6528,115,1263.622653
-986.19366,82,1264.598028
-1003.4565,177,1265.358258
-982.0079,92,1267.161868
-993.91644,64,1267.264056
-982.92004,95,1269.196
106.263306,183,1269.586864
-977.2121,104,1273.672408
103.85796,182,1274.999798
104.41024,182,1275.480669
-979.55115,98,1275.532351
105.161316,182,1276.395222
98.728516,184,1277.040181
-1009.3477,168,1277.362608
-973.7489,172,1279.320723
-979.7939,97,1279.386608
-974.1625,111,1281.76461
-967.7367,127,1283.412205
-977.0746,105,1285.897511
102.310005,182,1286.551013
-984.9111,85,1286.86817
-988.9512,215,1288.817198
102.78893,182,1289.683052
-976.3253,223,1289.763716
-972.70886,218,1289.849761
-976.3295,106,1291.397479
-969.2739,123,1293.2591
98.137794,185,1293.763291
-980.3601,96,1294.576234
-993.74664,63,1295.431908
-994.54877,168,1296.318453
-970.0496,123,1296.898634
-985.3485,86,1298.453432
105.012665,181,1300.433938
-971.3776,123,1301.618961
-979.4823,100,1301.991836
-978.41876,101,1302.674225
-987.7077,229,1302.918464
102.89813,183,1303.295423
-975.50934,108,1304.359641
-1008.012,171,1304.470009
-981.5295,97,1305.186573
-976.58685,105,1307.223387
-982.18506,92,1307.841458
-967.12714,135,1308.680026
-979.70776,100,1310.091978
-986.8364,81,1310.15304
104.32612,182,1313.007493
105.41307,184,1314.265761
-973.254,113,1314.333779
101.63946,189,1316.048038
-970.904,121,1317.293278
-992.80615,66,1318.074644
-979.63293,98,1318.82732
101.52736,183,1318.952892
-964.8377,192,1320.146693
-976.27875,106,1320.281762
-954.9611,207,1322.539068
-981.8996,101,1324.119242
