#{"t_start": 1789756583.5083447, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-319.54956,30,19.470778,False,True,no_target
-320.44476,37,20.279639,False,True,no_target
-346.1049,50,22.349476,False,True,no_target
-345.6016,52,22.749475,False,True,no_target
86.181786,55,23.31546,True,False,no_target
-363.01334,26,23.518508,False,True,no_target
129.50038,58,23.951021,True,False,no_target
119.104034,60,24.48801,True,False,no_target
-353.55194,64,25.364142,False,True,no_target
76.92845,66,25.782423,True,False,no_target
-316.48718,14,26.297987,False,True,no_target
-329.40503,16,26.868867,False,True,no_target
-366.99622,73,27.113744,False,True,no_target
-330.59546,24,27.695496,False,True,no_target
-352.3063,31,28.580271,False,True,no_target
-345.66928,24,28.783787,False,True,no_target
-318.38565,21,30.81097,False,True,no_target
-308.29504,26,31.339038,False,True,no_target
-327.75552,24,32.504037,False,True,no_target
140.87373,61,33.230839,True,False,no_target
-308.37363,32,38.003446,False,True,no_target
-318.09888,19,38.495928,False,True,no_target
-323.87387,19,39.078368,False,True,no_target
-363.14413,61,42.892864,False,True,no_target
-363.64697,39,46.036523,False,True,no_target
124.52214,59,46.753168,True,False,no_target
135.24873,60,49.159617,True,False,no_target
-388.69165,77,49.857807,False,True,no_target
-334.4385,24,51.289276,False,True,head_on
68.10206,59,58.259247,True,False,no_target
-336.79428,18,61.540689,False,True,null
-387.73108,73,61.540689,False,True,no_target
-340.71274,25,62.5484,False,True,head_on
-405.56204,63,71.168571,False,True,head_on
100.41056,54,72.50389,True,False,null
-343.84283,75,77.355737,False,True,no_target
-353.51862,41,78.637058,False,True,no_target
130.32426,59,79.268821,True,False,null
-390.52377,73,81.768548,False,True,head_on
-349.23447,70,82.878691,False,True,null
-307.02313,12,84.38151,False,True,crossing
126.82048,59,86.581251,True,False,null
-378.70496,72,90.280099,False,True,no_target
-333.98422,23,95.702967,False,True,being_overtaken
56.293385,39,96.542713,True,False,being_overtaken
-389.72797,79,97.01095,False,True,no_target
-301.0267,18,98.111163,False,True,crossing
-367.5484,71,101.401037,False,True,no_target
-342.29218,74,103.783093,False,True,no_target
80.2123,41,104.255915,True,False,being_overtaken
-341.46356,22,105.453163,False,True,head_on
-400.7767,73,107.400116,False,True,no_target
-320.06354,34,108.204546,False,True,head_on
-355.9064,65,108.879415,False,True,overtaking
-346.35892,28,111.577605,False,True,head_on
73.907234,42,112.504332,True,False,being_overtaken
-387.41635,75,114.457448,False,True,head_on
-340.8272,16,116.011223,False,True,crossing
-343.61234,21,116.920009,False,True,head_on
-341.0766,32,117.768986,False,True,overtaking
-325.94626,18,119.107293,False,True,no_target
-311.8333,31,119.35278,False,True,no_target
-330.26318,60,120.40467,False,True,no_target
-313.8087,17,124.208823,False,True,null
92.77178,59,126.44662,True,False,head_on
-307.73947,30,127.579193,False,True,null
18.892202,36,128.685459,True,False,being_overtaken
-338.2979,42,128.685459,False,True,overtaking
-359.7746,23,130.443554,False,True,being_overtaken
-326.52567,15,130.443554,False,True,crossing
-410.7913,70,131.160734,False,True,head_on
-310.4411,38,131.375992,False,True,null
-350.80777,17,132.360524,False,True,crossing
-299.99493,15,133.359466,False,True,crossing
-339.49542,41,135.35334,False,True,head_on
-320.12564,21,137.448887,False,True,no_target
-321.85416,29,137.448887,False,True,no_target
-323.347,26,138.275674,False,True,head_on
65.628914,57,139.550723,True,False,overtaking
-348.72482,28,139.921301,False,True,no_target
-300.85907,19,140.368731,False,True,crossing
-311.3858,30,140.979136,False,True,overtaking
107.9434,39,141.456836,True,False,being_overtaken
-344.2734,28,144.679263,False,True,head_on
-330.51523,30,145.148914,False,True,overtaking
-302.29117,25,145.839042,False,True,head_on
-353.16754,27,145.839042,False,True,head_on
87.50757,64,145.839042,True,False,no_target
-344.32318,26,148.010429,False,True,head_on
-333.97855,28,149.499035,False,True,crossing
78.118965,43,150.130103,True,False,being_overtaken
-348.79657,19,150.800127,False,True,null
91.332565,62,151.037487,True,False,overtaking
-373.20825,46,153.236606,False,True,no_target
-314.98007,24,153.569279,False,True,null
-314.97592,20,154.246466,False,True,no_target
-324.21713,27,154.74435,False,True,head_on
-289.43805,23,156.817192,False,True,head_on
-306.85034,13,158.561558,False,True,crossing
98.47718,41,158.951632,True,False,being_overtaken
-331.95483,30,159.667021,False,True,overtaking
-319.824,22,160.169363,False,True,null
-324.44168,24,161.234893,False,True,being_overtaken
71.95475,62,163.35126,True,False,overtaking
-355.45572,22,164.143233,False,True,crossing
-315.22015,16,165.045257,False,True,null
-460.5934,56,165.682984,False,True,overtaking
-322.78775,28,165.682984,False,True,crossing
142.00624,62,167.670817,True,False,no_target
-316.51962,15,169.053116,False,True,crossing
114.67962,65,170.336438,True,False,overtaking
-344.05466,30,170.553584,False,True,head_on
-340.6067,23,171.203502,False,True,head_on
-333.07526,68,173.329366,False,True,no_target
-324.49493,59,173.727278,False,True,no_target
