MASS,straight_rpm,turn_rpm,turn_rudder_deg,THRUST_COEF,DRAG_COEF,LINEAR_SURGE_DAMP,TURN_COEF,RUDDER_FORCE_SCALE,LINEAR_YAW_DAMP,surge_score,turn_score,joint_score,surge_err_peak_u_body_mps,surge_err_initial_accel_0_2_after_motion_mps2,surge_err_initial_accel_0_5_after_motion_mps2,surge_err_distance_at_10s_after_motion_m,surge_err_time_to_50pct_peak_u_after_motion_s,surge_err_time_to_90pct_peak_u_after_motion_s,turn_err_peak_abs_yaw_rate_degps,turn_err_time_to_90deg_after_turn_s,turn_err_time_to_180deg_after_turn_s,turn_err_radius_first_90deg_m,turn_err_radius_first_180deg_m,turn_err_u_body_10s_after_turn_mps,surge_rpm_start_idx,surge_rpm_start_t_sec,surge_motion_start_idx,surge_motion_start_t_sec,surge_motion_lag_s,surge_u_body_at_2s_after_motion_mps,surge_u_body_at_5s_after_motion_mps,surge_u_body_at_10s_after_motion_mps,surge_distance_at_5s_after_motion_m,surge_distance_at_10s_after_motion_m,surge_initial_accel_0_2_after_motion_mps2,surge_initial_accel_0_5_after_motion_mps2,surge_peak_u_body_mps,surge_time_to_50pct_peak_u_after_motion_s,surge_time_to_90pct_peak_u_after_motion_s,surge_u_body_at_2s_after_rpm_mps,surge_u_body_at_5s_after_rpm_mps,surge_u_body_at_10s_after_rpm_mps,surge_distance_at_5s_after_rpm_m,surge_distance_at_10s_after_rpm_m,turn_rudder_start_idx,turn_rudder_start_t_sec,turn_turn_start_idx,turn_turn_start_t_sec,turn_turn_lag_s,turn_yaw_rate_at_2s_after_rudder_degps,turn_yaw_rate_at_5s_after_rudder_degps,turn_yaw_rate_at_10s_after_rudder_degps,turn_u_body_2s_after_rudder_mps,turn_u_body_5s_after_rudder_mps,turn_u_body_10s_after_rudder_mps,turn_time_to_30deg_after_rudder_s,turn_time_to_60deg_after_rudder_s,turn_time_to_90deg_after_rudder_s,turn_time_to_180deg_after_rudder_s,turn_peak_abs_yaw_rate_degps,turn_yaw_rate_at_2s_after_turn_degps,turn_yaw_rate_at_5s_after_turn_degps,turn_yaw_rate_at_10s_after_turn_degps,turn_u_body_2s_after_turn_mps,turn_u_body_5s_after_turn_mps,turn_u_body_10s_after_turn_mps,turn_time_to_30deg_after_turn_s,turn_time_to_60deg_after_turn_s,turn_time_to_90deg_after_turn_s,turn_time_to_180deg_after_turn_s,turn_radius_first_90deg_m,turn_radius_first_180deg_m,turn_diameter_first_90deg_m,turn_diameter_first_180deg_m
64.55,15.0,20.0,30.0,0.07,1.5,2.0,3.0,0.15,6.0,8.273421935474039,2.7084053874461103,10.981827322920148,0.3941609182397359,0.35399647425789205,0.5731144157153846,0.1633391077321377,4.4615102592961815,1.1292470521452491,0.525196883818812,0.05466420450557244,0.42992125273202614,0.32853476764423634,0.010241559043127464,0.40075762118982006,0,0.0,2,0.2,0.2,0.40731715272195473,0.8778231639044709,1.5251907518443037,2.412392584928364,8.486602069479025,0.17588000325031994,0.16436901583916788,3.2119082863631285,10.8,29.1,0.3735540939311511,0.8484873882585958,1.5022800077613152,2.247174781968107,8.19126904596666,0,0.0,13,1.3,1.3,2.748071419656732,15.618679247585805,8.753571766279828,0.6587769049259523,0.8849497830035093,0.7381437830297654,5.0,7.5,11.200000000000001,20.3,15.618679247585805,8.468165275802164,11.666284265343146,10.474374167409188,0.9789620386126844,0.5433252015716269,0.7677279564081819,3.8000000000000007,6.300000000000001,9.9,19.0,4.541826253923355,4.240899223481847,9.08365250784671,8.481798446963694
64.55,14.0,18.0,30.0,0.07,1.5,2.0,4.0,0.15,4.0,8.00749119738738,2.974842120554867,10.982333317942246,0.2274820764514869,0.4397260070394035,0.3677902064156133,0.2579992044911805,4.4615102592961815,1.1438810525036356,0.4947199925522475,0.009254838191734944,0.3170327327794978,0.5067195125135775,0.2418524009857821,0.4894116901415073,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3694601256441259,0.7777317683514685,1.3405780503977518,2.1734450139665777,7.526425036613501,0.1525394023040025,0.1429154344127901,2.8279087450641036,10.8,29.3,0.32543202236358476,0.7394381030692727,1.3105704714168338,1.9579550164793815,7.140840609245451,0,0.0,13,1.3,1.3,2.73678968540579,16.56101645641152,9.862792312593761,0.5332733017916294,0.7223736805067555,0.6459167853725845,5.0,7.1000000000000005,10.600000000000001,18.7,16.62121855900509,8.549776975856933,12.975797544718104,12.056807304437491,0.7921918576032343,0.44741949016927085,0.6541475262011441,3.7,5.9,9.3,17.5,3.3365752397242696,3.1826324458374065,6.673150479448539,6.365264891674813
64.55,15.0,20.0,25.0,0.06,1.5,2.0,4.0,0.15,6.0,7.979778105752196,3.0027033266841965,10.982481432436392,0.20921104575173397,0.4487031503549896,0.34592597215107623,0.26983472175615847,4.4615102592961815,1.1438810525036356,0.5875731454425847,0.09727689963711075,0.4826025620432063,0.28336222596222327,0.09182957709243422,0.3922264774242271,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3635397490324567,0.7652997442865634,1.3193025188015126,2.138649043676386,7.406372424805563,0.15009529800331764,0.14063091992850532,2.785815415565937,10.8,29.3,0.32021638021017396,0.7276144400371651,1.289760401567268,1.9266036242382887,7.026907026409535,0,0.0,15,1.5,1.5,2.158343840613735,13.00685679035337,8.576142528775629,0.5653578400026125,0.9471582259792725,0.7426386499080391,5.5,8.3,11.8,21.1,13.566808082963064,7.16150052940705,11.752228754638566,9.797423720942922,0.891178194378186,0.7020925556070504,0.7786577534328643,4.1000000000000005,6.9,10.3,19.700000000000003,4.847375708878769,4.5833980637774845,9.694751417757537,9.166796127554969
64.55,15.0,20.0,30.0,0.05,1.5,2.0,5.0,0.15,5.0,7.807370413408506,3.1817156847703636,10.98908609817887,0.01993924966529556,0.5405276387608533,0.12218707952501698,0.3909958131173122,4.5626493381720366,1.1585150528620223,0.617810894191439,0.09727689963711075,0.4675507593828692,0.36614201254372963,0.03699988632768803,0.46400105289567817,0,0.0,3,0.30000000000000004,0.30000000000000004,0.30298312912258435,0.6380814975380841,1.1013034598644762,1.7826781152891407,6.177384697294206,0.12509529308735443,0.11725325507558577,2.3497655720568917,11.0,29.5,0.26686961885251453,0.6066286367489463,1.0765506161379892,1.6058814846398215,5.860618433998915,0,0.0,14,1.4000000000000001,1.4000000000000001,2.2796497874503006,11.975917288410582,9.149487831401057,0.46974842835068026,0.8038883906012994,0.6689602674292618,5.6000000000000005,8.4,11.700000000000001,20.900000000000002,12.572135380146971,6.605697244870464,11.745624081443005,9.852284692016891,0.722018669734165,0.6756306430465315,0.6867027280587045,4.3,7.1,10.3,19.500000000000004,4.2874488655022285,4.042584070837549,8.574897731004457,8.085168141675098
64.55,14.0,20.0,25.0,0.06,1.5,2.0,4.0,0.1,5.0,7.822892197543069,3.1677913712358388,10.990683568778909,0.06323135997112773,0.5197120447286863,0.17292158124312051,0.363514082341315,4.512079798734109,1.1585150528620223,0.6141414188039374,0.1505427685515336,0.5428097726845548,0.14200441004096498,0.29964137085056886,0.31156035158604833,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31671046425357646,0.6669292237743246,1.1507819125766354,1.8633813198404179,6.456143409971999,0.13076251718157153,0.1225543190243914,2.4495031891470433,10.9,29.5,0.2789623445462714,0.6340619866404755,1.1249388760450774,1.6785917446184881,6.125146441534335,0,0.0,17,1.7000000000000002,1.7000000000000002,1.5565526564524133,10.391766982625219,7.893235039723792,0.5668458380736474,1.0988947972579726,0.7997326246442492,6.1000000000000005,8.9,12.5,22.1,12.692843010596535,5.824716478533546,12.390760335720735,8.768979691776064,0.9537201721855404,0.9183573782823207,0.8820043159107618,4.5,7.3,10.8,20.500000000000004,5.8035274329166135,5.455772464622758,11.607054865833227,10.911544929245515
64.55,16.0,20.0,30.0,0.06,1.5,2.0,4.0,0.1,4.0,8.232154757137074,2.759056838444337,10.991211595581412,0.3624030026411335,0.36998060352510637,0.5342953758014979,0.18393508474086154,4.4615102592961815,1.1365640523244425,0.5616133906814708,0.06531737828845698,0.41486945007168907,0.31463142532171057,0.03743560473652801,0.37350838267785386,0,0.0,2,0.2,0.2,0.39723817693035657,0.8561610195411409,1.4878568295143204,2.3527607461890794,8.277688443037862,0.17152818689724095,0.16031295524832695,3.138743480970677,10.8,29.200000000000003,0.3643095383109648,0.8275441542372753,1.4654925404317862,2.1916199241114027,7.989583982702252,0,0.0,15,1.5,1.5,2.0168633539988146,13.170129381583346,8.428491904650413,0.5659636113002963,0.9903556356464067,0.7298070463218469,5.6000000000000005,8.0,11.4,20.200000000000003,14.420755896576615,6.892151393849036,13.387315639464648,9.991505129693907,0.899876549705443,0.7299664106903977,0.80263870861167,4.1000000000000005,6.5,10.0,18.8,4.635869194845535,4.355057274328327,9.27173838969107,8.710114548656653
64.55,14.0,18.0,30.0,0.06,1.5,2.0,5.0,0.15,4.0,7.822892197543069,3.168427384257554,10.991319581800624,0.06323135997112773,0.5197120447286863,0.17292158124312051,0.363514082341315,4.512079798734109,1.1585150528620223,0.5664447834491184,0.03335785693980337,0.3697140420906779,0.4747383137716923,0.19547403955076414,0.5066695301353914,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31671046425357646,0.6669292237743246,1.1507819125766354,1.8633813198404179,6.456143409971999,0.13076251718157153,0.1225543190243914,2.4495031891470433,10.9,29.5,0.2789623445462714,0.6340619866404755,1.1249388760450774,1.6785917446184881,6.125146441534335,0,0.0,14,1.4000000000000001,1.4000000000000001,2.3979823545441548,13.782767209092945,9.691921078127882,0.45682986127018627,0.7377658777066143,0.6179753143291251,5.4,7.9,11.0,19.6,14.261826918679596,7.400839577525866,12.671766155174225,10.929697342471725,0.699377352874865,0.5640772504102128,0.6320373973133457,4.0,6.5,9.700000000000001,18.200000000000003,3.5528977551406373,3.377324453145464,7.105795510281275,6.754648906290928
64.55,14.0,20.0,30.0,0.06,1.5,2.0,4.0,0.2,5.0,7.822892197543069,3.168859254552139,10.991751452095208,0.06323135997112773,0.5197120447286863,0.17292158124312051,0.363514082341315,4.512079798734109,1.1585150528620223,0.4691649965205057,0.05186753332327307,0.2718773247984866,0.557530462758284,0.3105283544908702,0.5721541590385552,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31671046425357646,0.6669292237743246,1.1507819125766354,1.8633813198404179,6.456143409971999,0.13076251718157153,0.1225543190243914,2.4495031891470433,10.9,29.5,0.2789623445462714,0.6340619866404755,1.1249388760450774,1.6785917446184881,6.125146441534335,0,0.0,12,1.2000000000000002,1.2000000000000002,3.8533241529831344,16.52802145719631,12.08585505779256,0.5609822032207205,0.5286644954960655,0.6088660679052177,4.5,6.800000000000001,10.0,18.0,17.461851808010117,10.93347906461091,10.282619720419982,12.460641889871715,0.7826030390706923,0.37050715397959527,0.5481408270744452,3.4000000000000004,5.6000000000000005,8.900000000000002,16.900000000000002,2.992887291803938,2.894337240315011,5.985774583607876,5.788674480630022
64.55,15.0,20.0,30.0,0.06,1.5,2.0,4.0,0.15,4.0,7.979778105752196,3.014995839964901,10.994773945717096,0.20921104575173397,0.4487031503549896,0.34592597215107623,0.26983472175615847,4.4615102592961815,1.1438810525036356,0.46597541882608934,0.05186753332327326,0.2643514234683179,0.5329054816283156,0.2793334863194522,0.5040910917017738,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3635397490324567,0.7652997442865634,1.3193025188015126,2.138649043676386,7.406372424805563,0.15009529800331764,0.14063091992850532,2.785815415565937,10.8,29.3,0.32021638021017396,0.7276144400371651,1.289760401567268,1.9266036242382887,7.026907026409535,0,0.0,13,1.3,1.3,3.1749745152876105,17.538120195749805,10.936490601579044,0.5634943830767153,0.6626983593504723,0.6627285865848728,4.800000000000001,6.800000000000001,10.200000000000001,18.0,17.566773172774987,9.883617874301152,12.228024962299637,12.99029255162833,0.824187172917901,0.39634783020367886,0.63534080064289,3.500000000000001,5.500000000000001,8.9,16.8,3.1594519632256737,3.0252903683273753,6.318903926451347,6.050580736654751
64.55,15.0,20.0,30.0,0.06,1.5,2.0,4.0,0.2,6.0,7.979778105752196,3.015820889637766,10.995598995389962,0.20921104575173397,0.4487031503549896,0.34592597215107623,0.26983472175615847,4.4615102592961815,1.1438810525036356,0.535917153843151,0.012051509374034122,0.3697140420906779,0.45504197589290013,0.16791190362637842,0.5148376326016504,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3635397490324567,0.7652997442865634,1.3193025188015126,2.138649043676386,7.406372424805563,0.15009529800331764,0.14063091992850532,2.785815415565937,10.8,29.3,0.32021638021017396,0.7276144400371651,1.289760401567268,1.9266036242382887,7.026907026409535,0,0.0,12,1.2000000000000002,1.2000000000000002,3.3858301190911404,14.968962547556863,10.5051633864274,0.5615474549499804,0.6649887445774584,0.6441631935647333,4.800000000000001,7.5,10.700000000000001,19.400000000000002,15.266035271058565,9.235176473456658,10.598629131279957,11.028512231353963,0.7974319262752732,0.49094093496631014,0.6215727158490529,3.6000000000000005,6.3,9.5,18.200000000000003,3.686124823607298,3.4930277122253437,7.372249647214596,6.986055424450687
64.55,14.0,18.0,30.0,0.07,1.5,2.0,4.0,0.15,5.0,8.00749119738738,2.9881563241065328,10.995647521493911,0.2274820764514869,0.4397260070394035,0.3677902064156133,0.2579992044911805,4.4615102592961815,1.1438810525036356,0.5670184516650628,0.06531737828845698,0.4299212527320264,0.3821451157756465,0.05682776313379496,0.4485573483041888,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3694601256441259,0.7777317683514685,1.3405780503977518,2.1734450139665777,7.526425036613501,0.1525394023040025,0.1429154344127901,2.8279087450641036,10.8,29.3,0.32543202236358476,0.7394381030692727,1.3105704714168338,1.9579550164793815,7.140840609245451,0,0.0,14,1.4000000000000001,1.4000000000000001,2.3836869050559106,13.94351843300643,8.989657261260659,0.5335468071873596,0.8398074430579602,0.6812393914123657,5.300000000000001,8.0,11.4,20.3,14.242956065574345,7.5395389190405915,12.110284015775164,10.34653189875285,0.8171787852675536,0.6065058089981402,0.706488651392327,4.0,6.6,10.0,19.000000000000004,4.1792030310187895,3.9593485054446953,8.358406062037579,7.918697010889391
64.55,16.0,20.0,25.0,0.06,1.5,2.0,4.0,0.1,4.0,8.232154757137074,2.764860458078425,10.9970152152155,0.3624030026411335,0.36998060352510637,0.5342953758014979,0.18393508474086154,4.4615102592961815,1.1365640523244425,0.5544502556648718,0.0759705520713417,0.42239535140185747,0.30311464311761005,0.05985294440997639,0.35590090641682054,0,0.0,2,0.2,0.2,0.39723817693035657,0.8561610195411409,1.4878568295143204,2.3527607461890794,8.277688443037862,0.17152818689724095,0.16031295524832695,3.138743480970677,10.8,29.200000000000003,0.3643095383109648,0.8275441542372753,1.4654925404317862,2.1916199241114027,7.989583982702252,0,0.0,16,1.6,1.6,1.783613568727194,12.718937592674921,8.00469836320326,0.5667253121871562,1.0330831801110352,0.7251368664751235,5.7,8.1,11.600000000000001,20.400000000000002,14.656387686719953,6.653661984514096,13.767045556977399,9.73845138045884,0.9274019173862637,0.7460709107002353,0.8251967790108776,4.1,6.5,10.100000000000001,18.9,4.713769317226833,4.449163161739753,9.427538634453667,8.898326323479505
64.55,14.0,20.0,30.0,0.06,1.5,2.0,5.0,0.2,5.0,7.822892197543069,3.174554081941541,10.99744627948461,0.06323135997112773,0.5197120447286863,0.17292158124312051,0.363514082341315,4.512079798734109,1.1585150528620223,0.48337264924174067,0.08382705467192686,0.2267219168174751,0.5511811667249269,0.30603773346278407,0.5672623153378189,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31671046425357646,0.6669292237743246,1.1507819125766354,1.8633813198404179,6.456143409971999,0.13076251718157153,0.1225543190243914,2.4495031891470433,10.9,29.5,0.2789623445462714,0.6340619866404755,1.1249388760450774,1.6785917446184881,6.125146441534335,0,0.0,11,1.1,1.1,4.274206643482903,15.410350582545604,12.60027582116127,0.5587527253142783,0.5346767770647605,0.5938088266163877,4.4,6.800000000000001,9.700000000000001,17.400000000000002,16.994490151880257,10.978463742122791,10.349397773814156,12.006883980096609,0.7570428843248562,0.4494189187275693,0.5544080826962713,3.4,5.700000000000001,8.600000000000001,16.3,3.035834265122362,2.913188445811843,6.071668530244724,5.826376891623686
64.55,14.0,20.0,30.0,0.06,1.5,2.0,3.0,0.2,6.0,7.822892197543069,3.1758275865535053,10.998719784096576,0.06323135997112773,0.5197120447286863,0.17292158124312051,0.363514082341315,4.512079798734109,1.1585150528620223,0.5199204750556286,0.05466420450557244,0.4374471540621948,0.4578165186888794,0.17427422511272772,0.5094884931917644,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31671046425357646,0.6669292237743246,1.1507819125766354,1.8633813198404179,6.456143409971999,0.13076251718157153,0.1225543190243914,2.4495031891470433,10.9,29.5,0.2789623445462714,0.6340619866404755,1.1249388760450774,1.6785917446184881,6.125146441534335,0,0.0,13,1.3,1.3,2.9578852951414074,15.77438233414939,8.884917066444867,0.5635834403515805,0.6907064121182382,0.615913348529708,4.9,7.5,11.200000000000001,20.3,15.792247055468227,8.977536477576443,11.086001702604669,10.676480349173918,0.8273704578006847,0.40332212393137146,0.6284258424183857,3.7,6.2,9.9,19.1,3.6673576697679224,3.4663192839197836,7.334715339535845,6.932638567839567
64.55,14.0,20.0,25.0,0.07,1.5,2.0,4.0,0.1,6.0,8.00749119738738,2.9922697729972985,10.999760970384678,0.2274820764514869,0.4397260070394035,0.3677902064156133,0.2579992044911805,4.4615102592961815,1.1438810525036356,0.6086482864777387,0.12923642098576454,0.5202320686940488,0.04683461748179911,0.44315804705263095,0.22274228175388872,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3694601256441259,0.7777317683514685,1.3405780503977518,2.1734450139665777,7.526425036613501,0.1525394023040025,0.1429154344127901,2.8279087450641036,10.8,29.3,0.32543202236358476,0.7394381030692727,1.3105704714168338,1.9579550164793815,7.140840609245451,0,0.0,16,1.6,1.6,1.7664356793788245,11.426206176230462,8.237303350048995,0.660913805161369,1.2288796719469326,0.9289811582448299,5.9,8.700000000000001,12.200000000000001,21.700000000000003,12.87353995411596,6.261225954329808,12.12917409769771,9.223705212471561,1.0817145740399179,0.9969878967543876,0.9957948581947594,4.300000000000001,7.200000000000001,10.600000000000001,20.2,6.447260930344582,6.058241997987142,12.894521860689164,12.116483995974283
64.55,16.0,20.0,25.0,0.05,1.5,2.0,5.0,0.15,4.0,7.948942669106663,3.051009838794584,10.999952507901247,0.15080012358158815,0.47726827078342704,0.27634319551573594,0.30750661784304567,4.512079798734109,1.151198052682829,0.5410572986710082,0.012051509374034122,0.33961043677000374,0.4854158743501416,0.21100823084384707,0.49624452518043427,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3447013396618598,0.7257349011691994,1.2515603907885702,2.027922654824001,7.024250594746582,0.14231819884890062,0.13336046814149632,2.6512466419918796,10.9,29.400000000000002,0.3036205796896334,0.6899865150135863,1.2235026253011307,1.8268395904083916,6.664268506265287,0,0.0,14,1.4000000000000001,1.4000000000000001,2.3705531023551596,14.527655918614805,9.74989550335882,0.47061388682311717,0.7542180296699048,0.6295635209088002,5.300000000000001,7.7,10.9,19.200000000000003,15.096949874151012,7.472686138575705,13.170992276415232,11.38359805219049,0.7231943181260158,0.5448812118379863,0.645393541726072,3.9000000000000004,6.3,9.5,17.800000000000004,3.4806741721072814,3.312113376445499,6.961348344214563,6.624226752890998
64.55,14.0,20.0,30.0,0.07,1.5,2.0,5.0,0.15,4.0,8.00749119738738,2.993033280714344,11.000524478101724,0.2274820764514869,0.4397260070394035,0.3677902064156133,0.2579992044911805,4.4615102592961815,1.1438810525036356,0.40041883200299977,0.15839927115211896,0.11383339686494673,0.5613661705511606,0.3182127942337043,0.5443849290462407,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3694601256441259,0.7777317683514685,1.3405780503977518,2.1734450139665777,7.526425036613501,0.1525394023040025,0.1429154344127901,2.8279087450641036,10.8,29.3,0.32543202236358476,0.7394381030692727,1.3105704714168338,1.9579550164793815,7.140840609245451,0,0.0,11,1.1,1.1,4.619542857451092,17.28972290713329,14.740391687817029,0.6535060039957612,0.5254562050287375,0.6596285897240884,4.2,6.1000000000000005,9.0,15.9,19.723261340737256,12.57823151701509,10.657921478952222,13.485273046967091,0.8820314887242616,0.4412381869852695,0.5837177738106867,3.1999999999999997,5.0,7.9,14.8,2.966942361945179,2.8620786836890635,5.933884723890358,5.724157367378127
64.55,15.0,20.0,30.0,0.07,1.5,2.0,4.0,0.15,5.0,8.273421935474039,2.7284453046999775,11.001867240174017,0.3941609182397359,0.35399647425789205,0.5731144157153846,0.1633391077321377,4.4615102592961815,1.1292470521452491,0.4780034658149608,0.05186753332327307,0.2643514234683179,0.4445587714303501,0.14792714490927547,0.45741086916623225,0,0.0,2,0.2,0.2,0.40731715272195473,0.8778231639044709,1.5251907518443037,2.412392584928364,8.486602069479025,0.17588000325031994,0.16436901583916788,3.2119082863631285,10.8,29.1,0.3735540939311511,0.8484873882585958,1.5022800077613152,2.247174781968107,8.19126904596666,0,0.0,12,1.2000000000000002,1.2000000000000002,3.5599380532182137,16.68172282377558,11.769005697102386,0.6564527461572676,0.7135318155401343,0.7451913936572662,4.6000000000000005,6.9,10.0,18.0,17.17110978832832,10.230010895615928,11.09044747193112,12.39860544479723,0.9323166680019912,0.49949847596617863,0.6951458363332023,3.5,5.7,8.900000000000002,16.8,3.7570337716197084,3.5769218531524998,7.514067543239417,7.1538437063049996
64.55,14.0,20.0,30.0,0.07,1.5,2.0,4.0,0.15,4.0,8.00749119738738,2.997074107963802,11.004565305351182,0.2274820764514869,0.4397260070394035,0.3677902064156133,0.2579992044911805,4.4615102592961815,1.1438810525036356,0.39008797760686653,0.12643974980346537,0.1665147061761266,0.565468023320476,0.3245692222557096,0.541475336642524,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3694601256441259,0.7777317683514685,1.3405780503977518,2.1734450139665777,7.526425036613501,0.1525394023040025,0.1429154344127901,2.8279087450641036,10.8,29.3,0.32543202236358476,0.7394381030692727,1.3105704714168338,1.9579550164793815,7.140840609245451,0,0.0,12,1.2000000000000002,1.2000000000000002,4.0932769983011354,18.65272192586724,13.89588370564194,0.6558024018011438,0.5139608350400795,0.7063270301368831,4.3,6.1000000000000005,9.4,16.6,20.063095464962217,12.347360669358865,10.730973025943404,14.537217270819607,0.9118170022525692,0.3307362298293629,0.587445439792057,3.2,5.0,8.2,15.5,2.939197213425659,2.835394995593542,5.878394426851318,5.670789991187084
64.55,15.0,20.0,30.0,0.06,1.5,2.0,5.0,0.1,5.0,7.979778105752196,3.025746814186367,11.005524919938562,0.20921104575173397,0.4487031503549896,0.34592597215107623,0.26983472175615847,4.4615102592961815,1.1438810525036356,0.6263205992143638,0.11858324720287981,0.4826025620432063,0.16495509337240222,0.26502646447106165,0.2995761737574054,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3635397490324567,0.7652997442865634,1.3193025188015126,2.138649043676386,7.406372424805563,0.15009529800331764,0.14063091992850532,2.785815415565937,10.8,29.3,0.32021638021017396,0.7276144400371651,1.289760401567268,1.9266036242382887,7.026907026409535,0,0.0,15,1.5,1.5,1.93049514842391,11.021888679877314,9.062584680787374,0.5653550429365333,1.0488210645437988,0.8653983539268453,5.9,8.700000000000001,11.9,21.1,12.292208082462782,6.054613027711144,11.956219625651192,9.675719250730547,0.9010827980842763,0.9280977924833237,0.8973580169822455,4.4,7.200000000000001,10.5,19.700000000000003,5.64828780012953,5.310462337285696,11.29657560025906,10.620924674571391
64.55,14.0,20.0,30.0,0.06,1.5,2.0,4.0,0.1,5.0,7.822892197543069,3.1828820903903665,11.005774287933436,0.06323135997112773,0.5197120447286863,0.17292158124312051,0.363514082341315,4.512079798734109,1.1585150528620223,0.6193889254441788,0.1505427685515336,0.5352838713543858,0.1632026371328623,0.26774818517065746,0.32754075449741155,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31671046425357646,0.6669292237743246,1.1507819125766354,1.8633813198404179,6.456143409971999,0.13076251718157153,0.1225543190243914,2.4495031891470433,10.9,29.5,0.2789623445462714,0.6340619866404755,1.1249388760450774,1.6785917446184881,6.125146441534335,0,0.0,16,1.6,1.6,1.7614002612566406,10.885357887253512,8.133079012429448,0.5661160947495527,1.062985237293989,0.798628488039789,6.0,8.8,12.3,21.900000000000002,12.520225939919536,6.060530798892658,12.114367266089454,8.963889269751107,0.9258947602940812,0.8900430093980347,0.86153079383764,4.4,7.200000000000001,10.8,20.4,5.6601415065823115,5.321887865267719,11.320283013164623,10.643775730535438
64.55,16.0,20.0,30.0,0.06,1.5,2.0,5.0,0.15,5.0,8.232154757137074,2.7739400796447002,11.006094836781774,0.3624030026411335,0.36998060352510637,0.5342953758014979,0.18393508474086154,4.4615102592961815,1.1365640523244425,0.5538984703261239,0.009254838191734944,0.3245586341096664,0.40987304928998974,0.09744646428140348,0.4485394732280949,0,0.0,2,0.2,0.2,0.39723817693035657,0.8561610195411409,1.4878568295143204,2.3527607461890794,8.277688443037862,0.17152818689724095,0.16031295524832695,3.138743480970677,10.8,29.200000000000003,0.3643095383109648,0.8275441542372753,1.4654925404317862,2.1916199241114027,7.989583982702252,0,0.0,13,1.3,1.3,3.0441023144965995,14.674538701163033,10.787723469038173,0.5624917278429405,0.7923675130468955,0.7198480249281736,5.0,7.5,10.5,18.900000000000002,14.674538701163033,8.700691636490333,11.607807492158473,11.28816385724054,0.8267444614276109,0.6221142949953141,0.7065115523020848,3.8000000000000007,6.300000000000001,9.3,17.6,3.9916498259769524,3.788835011306824,7.983299651953905,7.577670022613648
64.55,15.0,20.0,30.0,0.06,1.5,2.0,5.0,0.15,4.0,7.979778105752196,3.0267227197001945,11.00650082545239,0.20921104575173397,0.4487031503549896,0.34592597215107623,0.26983472175615847,4.4615102592961815,1.1438810525036356,0.47630127287704466,0.08382705467192686,0.21167011415713805,0.5303491951495742,0.2756334623396647,0.5178036383025181,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3635397490324567,0.7652997442865634,1.3193025188015126,2.138649043676386,7.406372424805563,0.15009529800331764,0.14063091992850532,2.785815415565937,10.8,29.3,0.32021638021017396,0.7276144400371651,1.289760401567268,1.9266036242382887,7.026907026409535,0,0.0,12,1.2000000000000002,1.2000000000000002,3.5669937938231997,16.962921066884693,12.538000568046245,0.5619306167354144,0.6464747423644814,0.6650683298289046,4.7,6.800000000000001,9.700000000000001,17.3,17.227103535228398,10.056608114253713,11.939827634491737,12.949383167919413,0.7982044323693246,0.47600998008590767,0.6177727751640443,3.5,5.6000000000000005,8.600000000000001,16.1,3.176742819821426,3.040822721636625,6.353485639642852,6.08164544327325
64.55,14.0,18.0,30.0,0.07,1.5,2.0,5.0,0.15,4.0,8.00749119738738,3.0044585246058433,11.011949721993222,0.2274820764514869,0.4397260070394035,0.3677902064156133,0.2579992044911805,4.4615102592961815,1.1438810525036356,0.5046977690335639,0.05186753332327326,0.25682552213814924,0.5080873718040443,0.24068881039451143,0.5032697685843672,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3694601256441259,0.7777317683514685,1.3405780503977518,2.1734450139665777,7.526425036613501,0.1525394023040025,0.1429154344127901,2.8279087450641036,10.8,29.3,0.32543202236358476,0.7394381030692727,1.3105704714168338,1.9579550164793815,7.140840609245451,0,0.0,13,1.3,1.3,3.071190566547633,16.292998955647818,11.538356482592723,0.5320163653928286,0.7008288210428906,0.6661074502437498,4.9,7.1000000000000005,10.100000000000001,18.0,16.292998955647818,9.276524269142394,12.189917378507035,12.432026797974506,0.780890182502793,0.5062251197369975,0.6363930505183566,3.6000000000000005,5.800000000000001,8.9,16.7,3.327322967323927,3.187517089901787,6.654645934647854,6.375034179803574
