#{"t_start": 1776857316.8778613, "env_id": "None"}
r,l,t
-128.73453,464,242.602579
-1058.3734,169,242.602579
-1109.6412,353,243.264395
-83.57107,379,243.516109
-1136.8993,317,244.133297
-1228.2861,136,245.67333
-39.818005,295,246.685398
-1357.9364,291,247.17703
-1157.1335,310,247.512518
-1363.9723,247,248.077039
-1248.174,404,248.119625
-1206.698,463,248.146026
-1186.0123,154,248.172612
-1165.6982,168,249.543161
-1231.6687,86,249.64026
-1324.7526,100,249.870062
-1171.5216,421,250.181746
-1103.3799,349,258.5859
-1333.8466,325,258.701113
-71.73832,353,259.087859
-1174.4462,439,259.532964
-1526.1948,159,266.841428
-1189.8259,393,266.994763
-1300.5752,195,267.220218
-1200.1724,417,267.589411
-1208.1066,487,268.171391
-1262.5673,516,268.767005
-1197.1084,435,272.060191
-1129.1117,359,272.901767
-348.1909,464,273.003118
-1118.12,285,273.08426
-65.533844,346,273.533271
-1139.3501,421,274.064846
-1380.0239,446,274.737258
-1547.2756,235,275.756829
-1238.3413,470,276.458141
-54.72617,323,278.389199
-1240.818,141,278.571169
-1434.9316,195,278.619604
-1188.4982,393,279.068257
-1255.6244,431,285.333126
-84.89874,376,285.566913
-210.80058,446,285.611478
-1381.541,424,286.733246
-97.49452,345,289.179348
-1168.7485,365,289.280539
-1100.9185,323,289.992798
-1227.1792,404,290.01737
-89.98471,388,290.671316
-1183.849,430,290.971406
-126.60556,402,291.244704
-1264.2451,485,293.85925
-1251.7643,251,293.92259
-48.762604,312,294.071178
-83.53583,391,295.174954
-1196.3337,414,297.114899
-356.90634,465,297.265281
-1189.4312,415,297.388976
-1192.0889,433,297.971165
-1483.4205,271,298.134445
-1312.386,221,298.767631
-1034.9153,101,298.782764
-1321.2344,391,299.98312
-1298.4177,166,305.832936
-1158.8475,422,305.859756
-1415.9935,260,306.416933
-1306.2632,250,306.880136
-1240.8829,303,308.27996
-1278.9817,220,308.296119
-1298.5913,108,308.35735
-1171.1384,444,309.130095
-1028.9452,84,309.586891
-1429.01,305,310.373167
-1209.552,452,310.671402
-173.42142,367,311.332404
-1128.7334,386,312.415591
-1394.5527,132,312.929762
-1112.8354,325,313.616269
-1224.9374,375,314.376552
-1254.0525,164,314.943427
-203.05634,340,315.090448
-1183.998,418,315.91003
-1133.5508,358,316.146753
-1244.7704,117,316.321244
-1324.0242,201,316.816031
-1222.0847,118,316.90013
-1413.2126,86,318.196992
-1089.7257,153,318.36148
-1201.3989,457,318.664545
-1154.2003,426,319.593393
-1268.5857,138,320.610063
-1425.6654,151,320.674516
-1399.2545,260,320.922413
-1204.9979,411,326.882305
-1490.1313,149,328.076015
-1296.1023,438,328.231139
-1251.4213,471,328.876108
-1140.4818,381,329.804397
-1038.0715,119,329.919156
-1632.4581,354,330.312198
-1525.8376,285,331.324475
-1135.156,385,332.177021
-1089.5546,252,332.897883
-1190.404,455,332.977133
-1360.6965,327,333.430079
-1068.3762,219,335.43426
-1131.1222,356,335.818023
-1306.5514,404,336.138057
-1199.0942,413,336.169828
-1409.6716,94,337.549528
-91.55432,416,337.609211
-1169.9062,343,338.378783
-1125.9078,377,338.464397
-1030.4628,84,338.629999
-1351.1545,188,338.804291
-1226.9307,449,339.42424
-58.51206,332,340.623382
-1139.1349,379,340.976208
