episode_id,obstacle_count,group,seed,success,obstacle_collision,border_collision,timeout,term_reason,rms_cte,mean_cte,mean_signed_cte,max_cte,std_cte,min_obstacle_clearance,min_border_clearance,min_lateral_border_clearance,min_front_clearance,path_completion_steps,path_completion_time_s,mean_speed,mean_rpm,control_effort,control_effort_deg2s,mean_abs_rudder_rate,mean_abs_rudder_rate_achieved,mean_abs_rudder_deg,rudder_saturation_fraction,mean_abs_course_error,ep_reward,reference_path_length,actual_path_length,path_efficiency,d_end
4103000,3,obs_3,10030002,1,0,0,0,goal,0.9542797569570814,0.6717096372614972,0.6499563997432303,1.8110487461090088,0.6987177777693114,0.21035451426580695,0.9890435040069587,2.8215651196360243,2.3066912651062013,195,19.5,0.9728076486768886,11.776159006815691,11.079107135761395,17726.57141721823,77.27814777610227,17.007184422975417,27.89365514119466,0.10256410256410256,5.652589799216492,96.87620475847143,20.0,18.96974914919933,0.9484874574599665,1.9463327931610523
4103001,3,obs_3,10030004,1,0,0,0,goal,1.311817434876287,1.0020403584043132,1.0020403584043132,2.3337936401367188,0.846628668646625,0.09685585990838552,0.9891566541485806,2.4244456418013094,3.3167282581329345,236,23.6,0.8238345548073055,12.023696551383551,10.305654017735957,16489.046428377533,62.95272867730323,13.35538774291293,23.37146026603246,0.07627118644067797,12.276127194259585,94.91426421959868,20.0,19.442495493452412,0.9721247746726206,1.3055092779844943
4103002,3,obs_3,10030027,0,1,0,0,obstacle,0.7515223493108456,0.4768062283002239,0.4768062283002239,1.921390414237976,0.5808972905495492,0.0,0.9892402649036851,1.6343988254631008,3.770487070083618,140,14.0,0.9111850272137251,12.109404181582587,5.532727811111048,8852.364497777677,51.34598419820662,12.8268189053817,20.486355457987106,0.09285714285714286,7.69111327081031,-966.8458159276985,20.0,12.756590380992154,0.6378295190496077,7.749942955664082
4103003,3,obs_3,10030051,1,0,0,0,goal,1.3327100110148218,0.9560492405082007,0.9388864386137804,2.4827866554260254,0.9458373162686377,0.1042274323124001,0.9883568400565239,2.728559457349558,3.4061521530151366,244,24.400000000000002,0.8110835821264089,10.939546563341969,8.184294750813278,13094.871601301244,47.07084016054255,10.621264339119815,19.443342206908053,0.06557377049180328,8.589933916359495,91.83802486167954,20.0,19.790439403884374,0.9895219701942187,1.6979660150171076
4103004,3,obs_3,10030052,0,1,0,0,obstacle,0.8543120916281413,0.5654297803403504,0.5654297803403504,1.989112377166748,0.6404204192609044,0.0,0.9892867741283763,1.3700107365661767,3.8113693714141847,134,13.4,0.7805802571666786,11.59621515736651,6.658520929721066,10653.633487553707,39.09616667525212,13.142130401102294,23.820697976582085,0.208955223880597,9.715265482625068,-972.7160719387676,20.0,10.459775446033493,0.5229887723016746,10.044752335042652
4103005,3,obs_3,10030096,0,1,0,0,obstacle,0.977898851629778,0.6196354140687856,0.5964161660509499,2.5397911071777344,0.774967045036061,0.0,0.9887689509639502,3.0008652539256504,3.4647806167602537,183,18.3,0.8003387093093096,10.518033330557776,7.7853115937402295,12456.49854998437,67.37699403867616,13.520152518637051,22.165065971228593,0.12568306010928962,9.256475523579624,-965.0603168141645,20.0,14.646198380360365,0.7323099190180182,6.31322564951614
4103006,3,obs_3,10030102,1,0,0,0,goal,1.1966575468214062,0.8520091591640803,0.8317342679978117,2.242363214492798,0.8603530622963872,0.19288966336663374,0.9886366778029535,3.2439865576024687,2.6516325950622557,229,22.900000000000002,0.8570049638120971,11.13030967259511,8.543415515144627,13669.4648242314,47.05225856680619,11.498500023612694,21.013847969504944,0.08733624454148471,7.410737051627118,95.01972542457739,20.0,19.625413671297025,0.9812706835648513,1.743558221225115
4103007,3,obs_3,10030105,0,1,0,0,obstacle,0.5597963147529736,0.3323661609506492,0.2754365299823205,1.5452148914337158,0.4873465214427088,0.0,0.6026160180754925,0.6026160180754925,4.710728979110717,181,18.1,0.8133465689349756,10.392301786999676,5.894846151049419,9431.75384167907,49.582838879691224,11.357703940994517,17.50209023280697,0.07734806629834254,5.076407917050685,-964.9218742217885,20.00805653305213,14.721572897723057,0.7357822521844581,5.657787186247974
4103008,3,obs_3,10030135,0,1,0,0,obstacle,0.6611587490327158,0.40162197867431826,0.3786829198862912,1.7978039979934692,0.5419687607315558,0.0,0.9884575871586694,1.2443570389529595,4.554216003417968,159,15.9,0.9035705324793941,11.79984185043371,6.057829902713191,9692.527844341104,54.392908343785926,13.271384295995114,20.708997489521337,0.1509433962264151,6.083299553003005,-965.091517640981,20.0,14.36677146642237,0.7183385733211185,6.124873783222153
4103009,3,obs_3,10030143,1,0,0,0,goal,0.8621737561681624,0.5748393545256717,0.5564909145600637,1.6967426538467407,0.6585297623017671,0.03555093782308902,0.8801242286560329,0.8801242286560329,5.003709936141968,212,21.200000000000003,0.8902849342164197,11.406199137838382,8.133053313150308,13012.885301040495,56.13560846066588,12.021480341315886,19.574770275151955,0.05660377358490566,4.888505577305755,93.92111309538171,20.0,18.8740406053881,0.943702030269405,1.9232678820738327
4103010,3,obs_3,10030168,1,0,0,0,goal,1.0828500590852497,0.77362199173481,0.7642677409812282,2.0604562759399414,0.7671108593654369,0.03383590626832497,0.9883644465348407,2.781219217482173,3.9686680316925047,230,23.0,0.8571478387378568,10.69830710058627,6.495570786095188,10392.913257752301,50.59012492150719,9.249123489036819,15.900112639302792,0.02608695652173913,6.171721922064835,90.87549106406047,20.0,19.71440029097071,0.9857200145485354,1.6559109647139947
4103011,3,obs_3,10030177,0,1,0,0,obstacle,0.7042838266188306,0.4425799174410269,0.4131522129590469,1.8018840551376343,0.5703691413145572,0.0,0.9891651523373509,2.1211890821552837,3.84637336730957,127,12.700000000000001,0.7804865913030654,11.597846336721435,4.378019468906714,7004.831150250741,54.35489397200327,12.869961333728096,19.55391771211399,0.11023622047244094,9.862285028781193,-973.0435537482338,20.0,9.912179709548932,0.4956089854774466,10.567015030763079
4103012,3,obs_3,10030206,1,0,0,0,goal,1.2056819117145436,0.937681040344175,0.937681040344175,2.0661399364471436,0.7579070779552743,0.009583347326847447,0.9887846437952498,3.0332228873722755,3.674105739593506,207,20.700000000000003,0.9195519407212417,11.509932578473851,10.147950078210341,16236.720125136542,82.06189234279891,17.011348597171533,25.60056163492986,0.00966183574879227,7.792909069372951,93.51956485959707,20.0,19.034725172929704,0.9517362586464853,1.7362451221565331
