policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
los_dwa,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,goal,False,False,72,72.37960609657674,-34.2825641458716,17,0,0,0,16,3.129036585288802,0.0,0.0,0.0,4.176407344153785,0.5275306606183539,0.5597387893669115,1.4735278798403,0.17555976776613086,0,,False,head_on,26,0.0,False,0.0,development,0
los_dwa,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,74,109.6192705545502,-28.442201901898112,9,0,2,0,15,3.079810345852175,0.0,0.08673035010693009,0.0,2.8633136510099773,0.5322881383109778,0.5591445010217085,1.542326577397696,0.8535745380447486,0,,False,head_on,29,0.0,False,0.0,development,1
los_dwa,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,71,83.01451486484548,-66.51221406533159,16,0,30,0,18,5.1980337273840505,0.0,8.928598530741736,0.0,1.919776089802284,0.5380097291630344,0.5590481935088935,1.766773556519663,0.48873128982568464,0,,False,head_on,32,0.0,False,0.0,development,2
los_dwa,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,68,149.26144994279485,-12.258584510483928,7,0,0,0,11,1.1375043865408083,0.0,0.0,0.0,1.4728750660237608,0.5547182792064882,0.5640304053333375,2.189766644544421,0.261828685546327,0,,False,head_on,26,0.0,False,0.0,development,3
los_dwa,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,68,106.27276391988376,-46.512460393570535,14,0,0,0,12,5.740876301547454,0.0,0.0,0.0,4.021138377980138,0.555932528238552,0.5791095094494461,1.7524049541270466,0.5302567773944904,0,,False,head_on,20,0.0,False,0.0,development,4
los_dwa,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,74,40.96689572580897,-96.16010618181319,17,0,28,0,28,7.1755318583127625,0.0,7.353682327748666,0.0,7.592881578504404,0.5152590126649408,0.5592380885737891,1.4922420745415503,0.3695068989484609,0,,False,head_on,29,0.0,False,0.0,development,5
los_dwa,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,72,121.3020013490165,-23.820356856041155,9,0,3,0,12,2.8592900858223262,0.0,0.13998399245386206,0.0,2.036206346308163,0.5370456245260703,0.5593675067424012,1.4842860118179593,0.5239523310797748,0,,False,head_on,25,0.0,False,0.0,development,6
los_dwa,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,goal,False,False,70,104.57368540768177,-11.956006469319812,5,0,0,0,2,1.8233755920661157,0.0,0.0,0.0,0.6511771752427862,0.5517502594570567,0.5726446166671416,1.3317113052219205,0.6634166014906048,0,,False,head_on,13,0.0,False,0.0,development,7
los_dwa,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,68,142.68967231384832,-16.50965813301397,10,0,0,0,14,1.7592331001695292,0.0,0.0,0.0,1.7336565082610678,0.5510157754779506,0.5602428302556494,2.076136523550423,0.12761384184455596,0,,False,head_on,24,0.0,False,0.0,development,8
los_dwa,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,74,82.81557667141502,-25.016990867186724,7,0,0,0,9,3.2011800286262497,0.0,0.0,0.0,2.038033272330397,0.5200354458284789,0.5575114623893088,1.6582940018752752,0.6243190692989139,0,,False,head_on,20,0.0,False,0.0,development,9
