policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,null,8.61263148724731,4.994217003827502,-2.2541536120884516,,,goal,False,False,57,76.26495629577286,-8.803135831665521,1,1,4,0,3,0.010894531840484821,0.6220221731574069,1.092818616363008,0.0,0.38578913844869517,0.6723148238180442,0.950542612981878,4.976270277153847,0,,False,overtaking,4,0.0,False,0.0,development,86
model,null,7.715636756725871,10.985401796677808,11.51508315874964,,,goal,False,False,68,127.56951250753455,-3.152363372993201,3,0,2,0,2,0.2753802211317965,0.0,0.41798821727832003,0.0,0.0632163769308569,0.5637278631957997,0.721959918095044,4.6360665963360095,0,,False,overtaking,5,0.0,False,0.0,development,87
model,null,7.643066319700785,9.246526787441258,17.067746299587732,,,goal,False,False,64,150.5840408235299,-2.875008073724964,0,0,4,0,3,0.0,0.0,0.6503392404198094,0.0,0.11861929071414451,0.593696280338663,0.6640459746342905,4.726635421864514,0,,False,overtaking,5,0.0,False,0.0,development,88
model,null,7.958885684444756,5.9745539334029605,12.504257237913222,,,collision:obstacle,True,False,18,-345.76608185462095,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.41386364166811296,0.5443993417815454,8.217117778283054,0,,False,never,0,0.0,False,0.0,development,89
model,null,8.919597231476935,3.3691456368695802,-6.754235357595295,,,goal,False,False,62,126.5466686435499,-6.802905772953956,0,1,5,0,0,0.0,0.1413817863436463,1.6952960918202522,0.0,0.0,0.619179168697135,0.7472390976536503,5.0543496116045965,0,,False,overtaking,5,0.0,False,0.0,development,90
model,null,6.8745535936065325,8.528906801734072,-14.670613064706771,,,goal,False,False,61,-36.85837659527512,-51.174822695642526,15,2,12,0,3,6.343251274106771,1.4631710837835592,3.2651662253070723,0.0,0.17298524732887116,0.6374041927346378,0.8183882276537588,4.813935886847109,0,,False,overtaking,34,0.0,False,0.0,development,91
model,null,7.392424952880393,3.282587341194868,1.4044107142400506,,,goal,False,False,75,30.791275852461368,-4.894401797919474,3,0,0,0,2,0.9847883336861324,0.0,0.0,0.0,0.004377676927359478,0.516844163539051,0.7480500285952072,4.8009328476185855,0,,False,overtaking,4,0.0,False,0.0,development,92
model,null,8.211625632198505,12.20221120259491,-7.989406692278571,,,goal,False,False,67,164.22702706906463,-2.876148802228514,0,0,3,0,0,0.0,0.0,0.7989302228412538,0.0,0.0,0.5662954671015319,0.6241401990180142,4.601270648538503,0,,False,overtaking,3,0.0,False,0.0,development,93
model,null,6.670301727029801,10.58264141930189,19.258999919955812,,,goal,False,False,63,149.37365572514204,-4.57122810555321,0,0,4,0,3,0.0,0.0,1.1907767320078837,0.0,0.06320708229440655,0.6008405779017102,0.6977649031828965,4.7362739939525325,0,,False,overtaking,4,0.0,False,0.0,development,94
model,null,5.304665427323811,5.203786836576752,-9.258291594000521,,,goal,False,False,63,145.3603710049901,-3.6332711443439045,0,0,4,0,3,0.0,0.0,0.599418792531871,0.0,0.327858553606482,0.6011492059459596,0.6685243895846303,4.718684518658554,0,,False,overtaking,5,0.0,False,0.0,development,95
model,null,9.457641443617554,9.835261509737032,18.830972570851976,,,goal,False,False,64,134.97013791069884,-19.092103399556457,4,2,3,0,0,2.6892967925410867,0.7043886423448227,0.6370445824642231,0.0,0.0,0.5940021722130399,0.710389974443545,4.7848910578116,0,,False,overtaking,4,0.0,False,0.0,development,96
model,null,7.939459934530462,9.596303166836417,-14.77715568023276,,,goal,False,False,69,34.13572350699087,-7.42730205140961,1,2,4,0,2,0.21669625510429935,0.269200213084773,1.2719005389249207,0.0,0.09850502083199697,0.5978966928690739,0.8363695867638558,4.738913180254248,0,,False,overtaking,4,0.0,False,0.0,development,97
model,null,7.215085798855989,9.466813265667174,12.25087727503442,,,goal,False,False,63,151.76440511365217,-2.742282320714349,0,0,3,0,2,0.0,0.0,0.6259707868996258,0.0,0.10861944175015471,0.6026371154524102,0.6692418635348646,4.696992392878077,0,,False,overtaking,5,0.0,False,0.0,development,98
model,null,8.956662509461438,9.005032976714002,13.107955833299137,,,goal,False,False,65,90.60631572100664,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6237653447043954,0.7795211933343891,4.802438772958886,0,,False,never,0,0.0,False,0.0,development,99
model,no_target,9.556232149411287,0.0,0.0,,,collision:obstacle,True,False,55,-414.386252228843,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4200960610230668,0.5716936930873616,inf,0,,False,never,0,0.0,False,0.0,development,100
model,no_target,5.7479461611789,0.0,0.0,,,goal,False,False,59,70.24777548473112,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6568272659645656,0.8497575166790243,inf,0,,False,never,0,0.0,False,0.0,development,101
model,no_target,7.111260720178818,0.0,0.0,,,goal,False,False,59,55.865342400772434,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6740861154631684,0.9014196730990416,inf,0,,False,never,0,0.0,False,0.0,development,102
model,no_target,9.924433511599638,0.0,0.0,,,goal,False,False,71,26.355741691415943,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5795756646755141,0.8304223598181564,inf,0,,False,never,0,0.0,False,0.0,development,103
model,no_target,7.777153961253272,0.0,0.0,,,goal,False,False,58,150.23439533973254,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6488228455173922,0.7131162430746607,inf,0,,False,never,0,0.0,False,0.0,development,104
model,no_target,9.472351939506785,0.0,0.0,,,goal,False,False,64,92.61717437866497,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6312966400370816,0.8843519228974938,inf,0,,False,never,0,0.0,False,0.0,development,105
model,no_target,6.791254452278463,0.0,0.0,,,goal,False,False,61,62.159337222159095,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.648754562952677,0.8622310157042201,inf,0,,False,never,0,0.0,False,0.0,development,106
model,no_target,7.618572716555467,0.0,0.0,,,goal,False,False,55,77.40695917164324,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7066979294831764,0.9494854865112166,inf,0,,False,never,0,0.0,False,0.0,development,107
model,no_target,8.61263148724731,0.0,0.0,,,goal,False,False,61,-18.670214426459395,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6547410610868812,0.9980929769928637,inf,0,,False,never,0,0.0,False,0.0,development,108
model,no_target,7.715636756725871,0.0,0.0,,,goal,False,False,55,88.93376397470851,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7107996094823137,0.9546560660738354,inf,0,,False,never,0,0.0,False,0.0,development,109
model,no_target,7.643066319700785,0.0,0.0,,,collision:obstacle,True,False,38,-334.1081714155286,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6089624314221428,0.8829570223928199,inf,0,,False,never,0,0.0,False,0.0,development,110
model,no_target,7.958885684444756,0.0,0.0,,,goal,False,False,66,7.759753562801151,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.602005023240256,0.8417723436290134,inf,0,,False,never,0,0.0,False,0.0,development,111
model,no_target,8.919597231476935,0.0,0.0,,,goal,False,False,61,80.88863480348616,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6577937888349621,0.8840612328300347,inf,0,,False,never,0,0.0,False,0.0,development,112
model,no_target,6.8745535936065325,0.0,0.0,,,goal,False,False,66,47.404773575612204,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5990745209942541,0.8421831980741212,inf,0,,False,never,0,0.0,False,0.0,development,113
model,no_target,7.392424952880393,0.0,0.0,,,goal,False,False,54,78.90634498969516,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7121316197051824,0.989037985991088,inf,0,,False,never,0,0.0,False,0.0,development,114
model,no_target,8.211625632198505,0.0,0.0,,,goal,False,False,61,106.72227726823586,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.656248490155952,0.8781828573027476,inf,0,,False,never,0,0.0,False,0.0,development,115
model,no_target,6.670301727029801,0.0,0.0,,,goal,False,False,55,68.5523349703125,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.718357713133156,0.9317151776692298,inf,0,,False,never,0,0.0,False,0.0,development,116
model,no_target,5.356479981505558,0.0,0.0,,,goal,False,False,53,118.1310174882289,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7101473708724575,0.7680348319264373,inf,0,,False,never,0,0.0,False,0.0,development,117
model,no_target,5.304665427323811,0.0,0.0,,,goal,False,False,53,121.75607415021591,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7106349675608046,0.7736046575562427,inf,0,,False,never,0,0.0,False,0.0,development,118
model,no_target,9.457641443617554,0.0,0.0,,,goal,False,False,60,53.00846804084448,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7072947391558092,0.935773929012265,inf,0,,False,never,0,0.0,False,0.0,development,119
model,head_on,4.945698180779832,0.7589141160070894,188.5960326544994,,,collision:boundary,True,False,34,-487.6948599171841,-46.62470694843147,15,0,0,0,22,5.5895071749208975,0.0,0.0,0.0,4.2125880961273365,0.6122364721202915,0.7008545239255466,1.0950080589683422,0,,False,head_on,28,0.0,False,0.0,head_on_width,0
model,head_on,4.999999999999999,1.2248627607666025,177.49061558127943,,,collision:boundary,True,False,34,-391.93688048052513,-16.281262152584098,11,0,0,0,10,2.7472320759747157,0.0,0.0,0.0,0.5961029725576124,0.5524611751928873,0.7656784148367641,2.611779087993903,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.24 m, TCPA 1.1 s)",False,head_on,21,0.0,False,0.0,head_on_width,1
model,head_on,5.0,0.8488119099963607,179.77841623459886,,,collision:boundary,True,False,32,-367.7798125925458,-21.055015935520306,9,0,0,0,4,3.9523632722696727,0.0,0.0,0.0,0.33129283061898335,0.5660400106929225,0.6682783659639384,1.1824384221858821,0,,False,head_on,29,0.0,False,0.0,head_on_width,2
model,head_on,4.999999999999999,0.5577780141895179,181.73638987831518,,,goal,False,False,55,-214.52951178692769,-61.60787422713229,12,0,0,0,18,6.203921395550856,0.0,0.0,0.0,6.866325182034566,0.7037938619766451,0.9583507619347614,1.2481142387656956,0,,False,head_on,25,0.0,False,0.0,head_on_width,3
model,head_on,4.4593091952467665,0.23241010159911024,174.96382864421315,,,goal,False,False,54,-247.76743545716215,-23.47917253038314,10,0,0,0,12,2.650544692447789,0.0,0.0,0.0,2.301994733948129,0.722541029845153,0.9784309326429608,1.9960607864106066,0,,False,head_on,27,0.0,False,0.0,head_on_width,4
model,head_on,4.8197108149586025,1.2005729403251244,185.37459793469242,,,collision:target,True,True,29,-347.05572729172025,-36.91748977443022,14,0,6,0,3,6.955076917414017,0.0,0.32421533303355043,0.0,0.29392974095779095,0.5825948147234812,0.6913904178923642,1.8521669229433864,0,,False,head_on,23,0.0,False,0.0,head_on_width,5
model,head_on,4.869448784480107,0.4570427385228544,170.45725794523702,,,goal,False,False,56,-136.87773536914318,-49.72455647298433,11,0,0,0,17,4.797542258944021,0.0,0.0,0.0,5.772604953602539,0.6928620621449324,0.9155304303571689,1.2878035914973838,0,,False,head_on,22,0.0,False,0.0,head_on_width,6
model,head_on,4.904119360050153,1.9112000156973665,175.31745985542278,,,goal,False,False,55,98.1413105866536,-6.262039595230721,6,0,0,0,0,1.2650585040870144,0.0,0.0,0.0,0.0,0.6949745757451699,0.8604094210175969,3.111411857756176,0,,False,crossing,15,1.0,True,0.0,head_on_width,7
model,head_on,4.857233716719348,0.5951515892589716,176.60787727619308,,,goal,False,False,54,78.5252376198329,-21.195349698338475,8,0,0,0,9,2.651122208798205,0.0,0.0,0.0,1.7938432810638574,0.7053768488068413,0.9423290459838013,1.8435068486631658,0,,False,head_on,23,0.0,False,0.0,head_on_width,8
model,head_on,5.0,0.7429086685850401,175.34012998128836,,,goal,False,False,55,79.26350463078268,-17.041671617669042,12,0,0,0,7,2.967417098697449,0.0,0.0,0.0,0.5228793286925926,0.7078276753567977,0.8885907358599594,2.4634870888790283,0,,False,head_on,20,0.0,False,0.0,head_on_width,9
model,head_on,5.022024725454443,1.7056406923796066,175.83686086831378,,,collision:target,True,True,28,-325.65874820135525,-27.029879505960363,3,0,18,0,1,2.003726404645385,0.0,4.590161923399075,0.0,0.13041130638422924,0.5730733774996724,0.7406808292817603,1.6320764543637272,0,,False,head_on,21,0.0,False,0.0,head_on_width,10
model,head_on,5.0,0.5220743990799206,173.00682712496027,,,collision:target,True,True,26,-338.5804423120813,-27.393619538936065,8,0,0,0,13,2.5934004895249863,0.0,0.0,0.0,3.2347304701749726,0.6183693134695403,0.6927382124379775,1.1343159717829565,0,,False,head_on,23,0.0,False,0.0,head_on_width,11
model,head_on,4.571947971441031,0.015575077797397752,189.9520951299898,,,collision:boundary,True,False,40,-752.5667100708224,-42.65898357940647,27,0,0,0,10,7.737745604714746,0.0,0.0,0.0,0.9682539635707724,0.3761487811816617,0.6941880528970852,1.9626395332849438,2,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.45 m, TCPA 4.5 s) | 8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.15 m, TCPA 5.0 s)",False,head_on,37,0.0,False,0.0,head_on_width,12
model,head_on,5.1750288030381615,1.611600490742285,187.4718115037299,,,goal,False,False,55,99.50464524664856,-4.403636003578511,7,0,0,0,0,0.889623435066366,0.0,0.0,0.0,0.0,0.7030736989592123,0.9170415524404903,3.013474153059166,0,,False,head_on,18,0.0,False,0.0,head_on_width,13
model,head_on,5.045624518855969,1.4530951074163598,170.337965767494,,,collision:boundary,True,False,23,-348.33797874773103,-16.303192704399553,5,0,9,0,8,0.9469289780668797,0.0,1.0309038124336327,0.0,1.7565867862683158,0.602672706034733,0.7042822008176464,3.021341473393641,0,,False,head_on,18,0.0,False,0.0,head_on_width,14
model,head_on,4.960755548585612,1.4671958493469026,183.96019323639712,,,goal,False,False,54,18.50991283761047,-10.193492418834369,11,0,0,0,0,2.0592913977443166,0.0,0.0,0.0,0.0,0.7180555403743855,0.8639080859107683,3.0058005329068407,0,,False,head_on,18,0.0,False,0.0,head_on_width,15
model,head_on,5.0,0.3400603298527174,181.04111298916908,,,collision:boundary,True,False,20,-329.0380010323332,-1.9574391024544355,3,0,0,0,3,0.13372351914288766,0.0,0.0,0.0,0.28789059615492035,0.5938157583050094,0.6961901368762353,4.281494886781388,0,,False,head_on,18,0.0,False,0.0,head_on_width,16
model,head_on,5.011466406701184,1.47502256148603,173.8525041139263,,,collision:boundary,True,False,27,-361.47895260229467,-28.730571174788704,10,0,8,0,10,3.9091489575288048,0.0,0.6834999723542381,0.0,1.5377075410101917,0.5554014876769078,0.7106381882951598,2.31651689100969,0,,False,head_on,21,0.0,False,0.0,head_on_width,17
model,head_on,5.030927178597801,1.4300146119796155,188.9556404236401,,,collision:boundary,True,False,25,-407.5604085864213,-18.881672492832664,13,0,0,0,4,3.647282555642582,0.0,0.0,0.0,0.1839164094226401,0.6143850800986105,0.8377627473046594,2.8446802499110158,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.46 m, TCPA 1.6 s)",False,head_on,20,0.0,False,0.0,head_on_width,18
model,head_on,5.0,0.5956007947889601,171.4137351270706,,,collision:boundary,True,False,25,-433.2777809350048,-33.224370853848185,12,0,0,0,12,5.155541958229005,0.0,0.0,0.0,1.7120973690254677,0.6838713834140229,0.736192752167731,3.276576610948589,0,,False,head_on,19,0.0,False,0.0,head_on_width,19
model,head_on,5.934837816935798,0.7589141160070894,188.5960326544994,,,collision:target,True,True,35,-464.4447125514978,-65.08247673441926,15,0,1,0,22,6.193759884922955,0.0,0.018194317002334995,0.0,7.635081280631602,0.5123735069479192,0.6408781175952142,1.1596998050893903,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.74 m, TCPA 3.2 s)",True,head_on,27,0.07407407407407407,True,0.0,head_on_width,20
model,head_on,6.0,1.2248627607666025,177.49061558127943,,,goal,False,False,56,99.75668651783599,-6.366380563579205,7,0,0,0,4,1.1946387535817247,0.0,0.0,0.0,0.1006486074110372,0.7001184666755105,0.9339700896247803,2.7910676857940055,0,,False,head_on,23,0.0,False,0.0,head_on_width,21
model,head_on,5.999999999999999,0.8488119099963607,179.77841623459886,,,goal,False,False,58,-35.84680782582082,-34.06524951100084,9,0,0,0,13,3.401449836478193,0.0,0.0,0.0,3.8284606267630643,0.6736798023891745,0.9103869686602831,1.2717481604243737,0,,False,head_on,28,0.0,False,0.0,head_on_width,22
model,head_on,5.999999999999999,0.5577780141895179,181.73638987831518,,,goal,False,False,57,48.34050454043311,-56.181728478607816,12,0,4,0,13,7.094792008416392,0.0,0.6180235012915655,0.0,4.186138540510453,0.6811479874737713,0.9034200408962995,1.219725769895548,0,,False,head_on,22,0.0,False,0.0,head_on_width,23
model,head_on,5.35117103429612,0.23241010159911024,174.96382864421315,,,goal,False,False,57,-29.383748445364446,-40.778213088878545,15,0,0,0,24,3.589012467329306,0.0,0.0,0.0,5.11391141679966,0.6820260187610511,0.894876801322206,1.8115338127691474,0,,False,head_on,25,0.0,False,0.0,head_on_width,24
model,head_on,5.7836529779503225,1.2005729403251244,185.37459793469242,,,goal,False,False,59,-180.36343341138922,-49.870571513668075,13,0,1,0,17,5.839983598170685,0.0,0.25982777727129336,0.0,4.450505045454782,0.6660037683010211,0.8543811893193275,1.2518545145884408,0,,False,head_on,26,0.0,False,0.0,head_on_width,25
model,head_on,5.843338541376127,0.4570427385228544,170.45725794523702,,,goal,False,False,58,-103.2299333201594,-44.75338361559044,8,0,0,0,14,4.195797062311474,0.0,0.0,0.0,5.329819590477475,0.6729401454499617,0.8306673534002741,1.1990712862747892,0,,False,head_on,21,0.0,False,0.0,head_on_width,26
model,head_on,5.884943232060184,1.9112000156973665,175.31745985542278,,,goal,False,False,55,111.68155403447201,-3.9897162636532153,5,0,0,0,0,0.8060032855865082,0.0,0.0,0.0,0.0,0.6945952215772762,0.864435497326902,3.1218813648279444,0,,False,crossing,9,1.0,True,0.0,head_on_width,27
model,head_on,5.828680460063218,1.840716953859967,178.36331706632063,,,goal,False,False,67,-41.88775241958837,-13.52581486342615,7,0,0,0,8,1.9672659955626766,0.0,0.0,0.0,0.8417440411979777,0.5902071915265665,0.8040654021077873,2.4817182376181686,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.18 m, TCPA 0.8 s)",False,head_on,21,0.0,False,0.0,head_on_width,28
model,head_on,6.0,0.7429086685850401,175.34012998128836,,,goal,False,False,57,97.24391347313423,-13.358445997888396,12,0,0,0,1,2.644680005258349,0.0,0.0,0.0,0.05939554930212551,0.6833279419814037,0.8532584584069647,2.9060896650069044,0,,False,head_on,21,0.0,False,0.0,head_on_width,29
model,head_on,6.026429670545331,1.7056406923796066,175.83686086831378,,,collision:target,True,True,28,-335.3601191807363,-39.328806365137225,10,0,8,0,18,3.3091354730515614,0.0,1.0360637476385004,0.0,4.270834729340756,0.5576363388147442,0.656716462230322,1.8088377878680417,0,,False,head_on,25,0.0,False,0.0,head_on_width,30
model,head_on,6.0,0.5220743990799206,173.00682712496027,,,goal,False,False,58,49.38415977870194,-27.33463346688891,7,0,0,0,10,3.4518777601088413,0.0,0.0,0.0,2.2772974565222537,0.678933441493947,0.8909581922590281,1.4855068864483552,0,,False,head_on,24,0.0,False,0.0,head_on_width,31
model,head_on,5.486337565729238,0.015575077797397752,189.9520951299898,,,goal,False,False,56,-329.4690022009738,-29.13251679785064,13,0,0,0,10,4.202449750208633,0.0,0.0,0.0,1.8511978965150904,0.6995103386193581,0.8922236430053363,1.864953173472009,0,,False,head_on,24,0.0,False,0.0,head_on_width,32
model,head_on,6.210034563645794,1.611600490742285,187.4718115037299,,,goal,False,False,56,109.07035328771069,-4.142719090333911,7,0,0,0,0,0.8369129475422041,0.0,0.0,0.0,0.0,0.6942416522515368,0.9027330986861732,3.040882470963704,0,,False,head_on,20,0.0,False,0.0,head_on_width,33
model,head_on,6.054749422627163,1.4530951074163598,170.337965767494,,,collision:target,True,True,26,-361.3554440507364,-51.24150513288144,10,0,6,0,16,5.382932782513656,0.0,1.0796796022258262,0.0,4.602031398094639,0.5848866348429265,0.7387430885546967,1.8926204660638897,0,,False,head_on,24,0.0,False,0.0,head_on_width,34
model,head_on,5.952906658302735,1.4671958493469026,183.96019323639712,,,goal,False,False,57,111.83520864525505,-5.098633973434709,8,0,0,0,1,0.954804147112493,0.0,0.0,0.0,0.0827452100506375,0.6757860929736147,0.8699095446218172,3.0109996827462453,0,,False,head_on,22,0.0,False,0.0,head_on_width,35
model,head_on,5.999999999999998,0.3400603298527174,181.04111298916908,,,collision:boundary,True,False,26,-343.4361527464917,-21.187531360085227,6,0,2,0,7,3.023724054503187,0.0,0.48170950162878423,0.0,0.9968762409846281,0.6107260364520711,0.7333489576946729,1.5746432124165093,0,,False,head_on,24,0.0,False,0.0,head_on_width,36
model,head_on,6.01375968804142,1.47502256148603,173.8525041139263,,,collision:boundary,True,False,25,-388.8282232438246,-28.573247842557944,10,0,6,0,5,4.886545912916691,0.0,0.8624906061259179,0.0,0.28441764257044766,0.579147017917589,0.6746580094653863,3.323001364219612,0,,False,head_on,23,0.0,False,0.0,head_on_width,37
model,head_on,6.037112614317362,1.4300146119796155,188.9556404236401,,,goal,False,False,66,57.28059916219417,-9.576728007833948,12,0,0,0,8,1.3455930281844233,0.0,0.0,0.0,0.6480094485157896,0.5938526301943701,0.7910482104584613,2.7366574100914134,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.19 m, TCPA 1.8 s)",False,head_on,22,0.0,False,0.0,head_on_width,38
model,head_on,5.999999999999999,0.5956007947889601,171.4137351270706,,,collision:boundary,True,False,31,-407.0850105329882,-27.69663776810531,13,0,1,0,6,5.209053822861995,0.0,0.05182421021357194,0.0,0.38338981959323754,0.6380583017308697,0.8526087717862498,2.23707284638506,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.98 m, TCPA 0.9 s)",False,head_on,22,0.0,False,0.0,head_on_width,39
model,head_on,6.923977453091764,0.7589141160070894,188.5960326544994,,,goal,False,False,57,-17.968259801580388,-29.748865529191043,14,0,0,0,10,4.363341772217986,0.0,0.0,0.0,1.8111830570471137,0.6901654071097142,0.9003893865377806,1.689905044580042,0,,False,head_on,25,0.0,False,0.0,head_on_width,40
model,head_on,6.999999999999999,1.2248627607666025,177.49061558127943,,,goal,False,False,58,114.17410829121229,-5.1175328626992265,6,0,0,0,7,0.812423484142176,0.0,0.0,0.0,0.24356369248787904,0.662594961776049,0.890955862089368,2.6706951183953214,0,,False,head_on,24,0.0,False,0.0,head_on_width,41
model,head_on,6.999999999999999,0.8488119099963607,179.77841623459886,,,goal,False,False,67,62.406539488540915,-24.7494110680363,11,0,3,0,6,4.402720354362263,0.0,0.3556796898507029,0.0,0.372332984551237,0.6089138855589379,0.8210583059358185,1.1905139250365924,0,,False,head_on,31,0.0,False,0.0,head_on_width,42
model,head_on,6.999999999999999,0.5577780141895179,181.73638987831518,,,goal,False,False,58,53.09262630598803,-45.32242268446128,11,0,4,0,13,5.285845418651533,0.0,0.48030921648418673,0.0,3.872972151731804,0.6739828298517554,0.8796015688551655,1.30493976161496,0,,False,head_on,22,0.0,False,0.0,head_on_width,43
model,head_on,6.243032873345474,0.23241010159911024,174.96382864421315,,,goal,False,False,79,-28.743602451843984,-18.084132618034563,17,0,0,0,6,3.2043884266523364,0.0,0.0,0.0,0.49386886802344243,0.5140737767785957,0.7743363810816775,2.172947750182341,2,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.09 m, TCPA 4.6 s) | 8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 2.11 m, TCPA 1.8 s)",False,head_on,37,0.0,False,0.0,head_on_width,44
model,head_on,6.747595140942042,1.2005729403251244,185.37459793469242,,,goal,False,False,59,28.256220643447165,-36.53927892633223,8,0,1,0,14,3.80851770246972,0.0,0.11755790907329224,0.0,3.8364239614318363,0.6681098274554272,0.840690754676183,1.1445061067231437,0,,False,head_on,24,0.0,False,0.0,head_on_width,45
model,head_on,6.817228298272148,0.4570427385228544,170.45725794523702,,,goal,False,False,57,22.775379288341412,-39.18869366756317,9,0,1,0,12,4.201146715277047,0.0,0.03269430970525291,0.0,4.061181758222862,0.6868804248367892,0.8642884681339242,1.3484663870319977,0,,False,head_on,23,0.0,False,0.0,head_on_width,46
model,head_on,6.865767104070214,1.9112000156973665,175.31745985542278,,,goal,False,False,57,113.54435937290621,-2.4104600918588095,8,0,0,0,0,0.4869616347189514,0.0,0.0,0.0,0.0,0.674621838915519,0.8913660527369676,3.4073646379395557,0,,False,head_on,26,0.0,False,0.0,head_on_width,47
model,head_on,6.800127203407088,1.840716953859967,178.36331706632063,,,collision:target,True,True,24,-326.20993670259895,-31.0121433855348,5,0,9,0,5,4.145030481008586,0.0,2.211761777538543,0.0,0.5626444678674529,0.5458658578019578,0.6081505132513502,1.8931837910781657,0,,False,head_on,22,0.0,False,0.0,head_on_width,48
model,head_on,7.0,0.7429086685850401,175.34012998128836,,,goal,False,False,58,102.57287716773465,-4.211089958154556,7,0,0,0,0,0.8507252440716275,0.0,0.0,0.0,0.0,0.6797088649343144,0.890632370623545,2.927521170157135,0,,False,head_on,20,0.0,False,0.0,head_on_width,49
model,head_on,7.030834615636222,1.7056406923796066,175.83686086831378,,,collision:boundary,True,False,29,-363.5835930125138,-38.111405544391836,7,0,8,0,15,3.5704189546096914,0.0,1.587679673730509,0.0,3.271596643032007,0.5668628993408074,0.6282023265684429,1.4255943529652653,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.75 m, TCPA 3.6 s)",False,head_on,26,0.0,False,0.0,head_on_width,50
model,head_on,6.999999999999998,0.5220743990799206,173.00682712496027,,,goal,False,False,58,68.12565701834637,-25.36809455374833,7,0,0,0,11,2.86308115916216,0.0,0.0,0.0,2.4879650701990297,0.6778328020253604,0.8798097026204669,1.7053179251510513,0,,False,head_on,24,0.0,False,0.0,head_on_width,51
model,head_on,6.400727160017443,0.015575077797397752,189.9520951299898,,,goal,False,False,57,-45.33365808248179,-49.557513527589315,14,0,0,0,22,5.308836079889875,0.0,0.0,0.0,5.173061096029873,0.6735056820719109,0.9231968311088097,1.654913886895428,0,,False,head_on,25,0.0,False,0.0,head_on_width,52
model,head_on,7.245040324253426,1.611600490742285,187.4718115037299,,,goal,False,False,62,112.41117237748082,-2.638939647739847,6,0,0,0,2,0.34529604037033435,0.0,0.0,0.0,0.20660538842370935,0.6668452210488053,0.8920205412525919,3.6554377402182445,0,,False,head_on,20,0.0,False,0.0,head_on_width,53
model,head_on,7.063874326398356,1.4530951074163598,170.337965767494,,,goal,False,False,69,-7.60857485804425,-37.53621583954554,8,0,6,0,13,4.374664964703789,0.0,1.0582434344015283,0.0,2.682655088981398,0.5764036441968209,0.7728220569805814,0.7808696236581028,1,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 0.58 m, TCPA 4.9 s)",False,head_on,23,0.0,False,0.0,head_on_width,54
model,head_on,6.945057768019857,1.4671958493469026,183.96019323639712,,,goal,False,False,57,113.16369478815997,-3.8334892392614153,6,0,0,0,2,0.6420288934688205,0.0,0.0,0.0,0.14565471479794523,0.6878868340903209,0.9014328709605658,3.155731192575574,0,,False,head_on,21,0.0,False,0.0,head_on_width,55
