scenario,t,dpsi,tracked,state,cls,sense,tcpa,range,bearing,panels_near
25,8.0,50.0949808810181,1,engaged,crossing,1,0.26170079709309907,1.4563744708554511,-97.34510738003792,0
25,8.5,42.90924602467652,1,clearing,crossing,1,-0.24766795615142662,1.571239898673729,-115.83658984004636,0
25,9.0,32.50204744930832,1,clearing,crossing,1,-0.679412261191453,1.9199905473398122,-125.4098162354164,0
25,9.5,21.674693814162026,1,clearing,crossing,1,-1.091195251374699,2.38889592539331,-127.98697033658962,0
25,10.0,12.518832307073069,1,clearing,crossing,1,-1.6926833441886933,2.899146715382829,-127.82438358985601,0
25,10.5,6.354531689848756,1,clearing,crossing,1,-1.998505585052268,3.4219263360672247,-128.09444227746354,0
25,11.0,2.8308247333306724,1,clearing,crossing,1,-2.767817225434732,3.949693873717397,-129.45670709217725,0
25,11.5,0.41945313811459073,1,clearing,crossing,1,-2.6559780463700484,4.479094942140934,-130.93124579173735,0
25,12.0,-1.825457389711488,1,clearing,crossing,1,-3.6722334771988883,5.002656231630907,-131.82413903522215,0
25,12.5,-4.263776572337065,1,clearing,crossing,1,-3.9900226969927277,5.5162800735977084,-131.97405763309257,0
25,13.0,-7.085816584010217,1,idle,none,0,-4.051700823639389,6.02102722406994,-131.3710170169959,0
25,13.5,-10.159458729404605,1,idle,none,0,-4.747699105799509,6.513170340549691,-130.21380512729274,0
25,14.0,-13.396636956639668,1,idle,none,0,-5.847886664090684,6.99401442664296,-128.67921478691392,0
25,14.5,-16.81403714416797,1,idle,none,0,-5.754651853079773,7.4673219679647405,-126.83789253885755,0
25,15.0,-20.357262000403352,1,idle,none,0,-6.608686032098137,7.932186846146129,-124.76735117770613,0
25,15.5,-23.969587620110133,1,idle,none,0,-5.991519404522491,8.388599340100338,-122.55044336931962,0
25,16.0,-27.61883774397279,1,idle,none,0,-8.28997545134284,8.835830652867473,-120.23092744331632,0
25,16.5,-31.303699717127813,1,idle,none,0,-8.842634226763483,9.27510002809847,-117.84187790976489,0
25,17.0,-35.08868357905783,1,idle,none,0,-7.952821733800632,9.706909354909172,-115.3398303702445,0
25,17.5,-38.793370172356276,1,idle,none,0,-8.60280143906595,10.127481751228498,-112.87130970084479,0
25,18.0,-42.00687505665638,1,idle,none,0,-9.308985241526182,10.536724237658934,-110.8416916063477,0
25,18.5,-44.401955949588626,1,idle,none,0,-9.784777897810983,10.937527198622528,-109.59506778587934,0
25,19.0,-45.833960939558324,1,idle,none,0,-10.697332344467663,11.331517725660975,-109.26330439675007,0
25,19.5,-46.32473665050259,1,idle,none,0,-10.595235472613087,11.720659715016517,-109.81269470715915,0
25,20.0,-45.909293818947276,1,idle,none,0,-12.386637784930926,12.107814227192279,-111.20747182309844,0
25,20.5,-44.729310097802454,1,idle,none,0,-12.924199943471075,12.495566690029678,-113.30380749576591,0
25,21.0,-43.03940832906949,1,idle,none,0,-12.737844251656464,12.886812229867985,-115.85679128709228,0
25,21.5,-40.92357212088933,1,idle,none,0,-12.741367822025707,13.28324369895584,-118.78081587733755,0
25,22.0,-38.60165643814321,1,idle,none,0,-11.969410055181564,13.685207170471491,-121.85075571742908,0
25,22.5,-36.30160460838084,1,idle,none,0,-14.366113148914309,14.091871786903305,-124.83519737682377,0
25,23.0,-34.12961620151128,1,idle,none,0,-14.271124021334098,14.502642678380724,-127.6306094827645,0
25,23.5,-32.216776629454955,1,idle,none,0,-15.893034493831582,14.915959904364183,-130.10756769228732,0
25,24.0,-30.557223411601285,1,idle,none,0,-15.726530662424885,15.33183554075982,-132.28069778376243,0
25,24.5,-29.01431230305934,0,none,,0,,15.75082004510328,-134.2938163601404,0
25,25.0,-27.575690170585858,0,none,,0,,16.173009669350392,-136.16324226918277,0
25,25.5,-26.174675764066023,0,none,,0,,16.60000316912803,-137.96360931486572,0
25,26.0,-24.566265640095367,0,none,,0,,17.03301954998542,-139.9420269657985,0
25,26.5,-22.515191309958936,0,none,,0,,17.475844332390743,-142.33934685754997,0
25,27.0,-20.28024895835472,0,none,,0,,17.928705854580627,-144.8942842244811,0
25,27.5,-17.904734619343117,0,none,,0,,18.39567516545137,-147.56964469968955,0
25,28.0,-15.657386417045927,0,none,,0,,18.871912359455,-150.08582493473727,0
25,28.5,-13.544391852944841,0,none,,0,,19.354645791759786,-152.4329875419935,0
25,29.0,-11.612027352205814,0,none,,0,,19.848579622731265,-154.57380806687922,0
25,29.5,-10.198029343102576,0,none,,0,,20.348723004461483,-156.16856383010418,0
25,30.0,-9.324295541138326,0,none,,0,,20.84930735706565,-157.1943849013336,0
25,30.5,-8.75847203563012,0,none,,0,,21.35448644950346,-157.89359890063645,0
25,31.0,-8.311590024186785,0,none,,0,,21.864932241537932,-158.45869086168523,0
25,31.5,-7.649184182155068,0,none,,0,,22.377024991971133,-159.2209655981908,0
29,0.0,0.0,0,none,,0,,7.260007978288834,20.135533737149444,0
29,0.5,0.03165208780018247,0,none,,0,,6.893823474698008,19.409456781409745,0
29,1.0,0.18767394266512838,0,none,,0,,6.541573635298904,18.439703935608804,0
29,1.5,0.4452622131951216,0,none,,0,,6.202376526673038,17.236028945407895,0
29,2.0,0.4506760523652815,0,none,,0,,5.875854079995102,16.14527095805795,0
29,2.5,-0.05838174044197331,1,engaged,crossing,1,7.123273648646629,5.561911987940549,15.426992140462403,0
29,3.0,-1.1042821413056458,1,engaged,crossing,1,7.724341620665699,5.2605065135760904,15.098539334449981,0
29,3.5,-2.4946887818221057,1,engaged,crossing,1,7.403374229097563,4.971596363049277,14.956244941992793,0
29,4.0,-3.507105523149221,1,engaged,crossing,1,6.160736630874745,4.694892369954788,14.245501267783084,0
29,4.5,-3.5050403543963284,1,engaged,crossing,1,5.376389936856947,4.430125330738308,12.279187880453549,0
29,5.0,-2.38714662227477,1,engaged,crossing,1,5.202698995818932,4.177575570076608,8.901676576240561,0
29,5.5,-0.4292158101420114,1,engaged,crossing,1,6.788678702140893,3.9383045164144144,4.337835362481144,0
29,6.0,2.106417196303255,1,engaged,crossing,1,3.988324149069802,3.7141357852188137,-1.1989873357688339,0
29,6.5,5.127143444981527,1,engaged,crossing,1,4.7155686254433675,3.5076098857859237,-7.664834342194837,0
29,7.0,8.611051216271335,1,engaged,crossing,1,4.465239248060244,3.3183788405721844,-15.093977611931706,0
29,7.5,12.551584730155128,1,engaged,crossing,1,2.932339260585196,3.1393217530093547,-23.607279852738287,0
29,8.0,16.87540394640314,1,engaged,crossing,1,2.8394820416803572,2.9761728383359305,-33.25205686366513,0
29,8.5,21.45351709104682,1,engaged,crossing,1,1.9320189508307788,2.833102974084722,-44.09001904231667,0
29,9.0,26.30527514410869,1,engaged,crossing,1,1.7489237717301545,2.717535983183449,-56.40066482668668,0
29,9.5,31.398101076117428,1,engaged,crossing,1,1.1765619757667385,2.6506920153026505,-70.21696361526226,0
29,10.0,36.72881902578587,1,engaged,crossing,1,0.10989112757829415,2.658032704227942,-85.34361073074253,0
29,10.5,41.926789115400254,1,clearing,crossing,1,-0.30712939955094914,2.7616060354678305,-100.2358044402372,0
29,11.0,45.72760484472809,1,clearing,crossing,1,-1.1769366513473964,2.9503499371530957,-112.48810891576485,0
29,11.5,47.006375544177104,1,clearing,crossing,1,-1.8177926643752644,3.20054186349263,-120.83267006864607,0
29,12.0,45.377373588825094,1,clearing,crossing,1,-2.1947191876685745,3.494575845723881,-125.12591582542127,0
29,12.5,41.57215691154562,1,clearing,crossing,1,-2.131769999731738,3.8234401427661013,-126.41637541230705,0
29,13.0,37.007858357945,1,clearing,crossing,1,-3.028392564099315,4.176028711185928,-126.23254463647282,0
29,13.5,32.25654162331148,1,clearing,crossing,1,-4.105670379908563,4.543459653600756,-125.26758488161165,0
29,14.0,27.688553879172957,1,idle,none,0,-3.3569658133417883,4.933301584757113,-124.20359688367836,0
29,14.5,23.557846070245887,1,idle,none,0,-3.934479964777545,5.3457420017685005,-123.36102685358289,0
29,15.0,20.403398270195964,1,idle,none,0,-3.6595674508878315,5.777633260823929,-123.27167220078877,0
29,15.5,18.8787990991396,1,idle,none,0,-4.543405507985327,6.228491391230845,-124.57409991899269,1
29,16.0,20.384679209566514,1,idle,none,0,-4.824299988157759,6.695421761453413,-128.55413472044233,1
29,16.5,24.392656126728696,1,idle,none,0,-5.1571334737718635,7.189865744081339,-134.73769106969178,1
29,17.0,27.327988499274397,1,idle,none,0,-4.883386793685481,7.713508554046098,-139.60922939733817,2
29,17.5,27.087786963309384,1,idle,none,0,-5.515291673905097,8.247242784835485,-141.07220840294727,1
29,18.0,22.73240348694071,1,idle,none,0,-6.130309447270799,8.777629108975537,-138.28092818516652,1
29,18.5,15.217231606490714,1,idle,none,0,-6.38834653086197,9.295107293253361,-132.2768389699026,1
29,19.0,7.679401530228461,0,none,,0,,9.789081927839264,-126.17608459083131,1
29,19.5,2.199239326394377,0,none,,0,,10.264463492104422,-122.08150943246523,1
29,20.0,-1.0041225913453218,0,none,,0,,10.729290104299562,-120.23840352944279,1
29,20.5,-3.7485465464279173,0,none,,0,,11.184276117053962,-118.82883488003023,1
29,21.0,-7.522415274498712,0,none,,0,,11.627176511242553,-116.38347425168439,1
29,21.5,-12.287174059904487,0,none,,0,,12.048906968147266,-112.90005504141544,1
29,22.0,-17.414020813303978,0,none,,0,,12.445994263356333,-109.00548295656563,1
29,22.5,-22.492754256087835,0,none,,0,,12.817967897396834,-105.11754720832812,1
29,23.0,-27.246121536124008,0,none,,0,,13.16444214986358,-101.50889826289153,1
29,23.5,-31.709983433820128,0,none,,0,,13.48748882676568,-98.17371334365748,1
29,24.0,-35.90198040605168,0,none,,0,,13.787161344665256,-95.07699768367621,1
29,24.5,-39.410416675393094,0,none,,0,,14.065265392298521,-92.6162426806602,1
29,25.0,-41.47153754280504,0,none,,0,,14.326862292578898,-91.54074839573673,1
29,25.5,-41.72020268673447,0,none,,0,,14.57922181200108,-92.24914602843893,0
29,26.0,-40.981164515969056,0,none,,0,,14.827681555998085,-93.92151342283648,0
29,26.5,-40.31542025061793,0,none,,0,,15.074850026675406,-95.50950228786712,0
29,27.0,-40.23919354926767,0,none,,0,,15.320839882967599,-96.49877026321127,0
29,27.5,-41.00329283459109,0,none,,0,,15.563194117331308,-96.60157489397386,0
29,28.0,-42.334839232961656,0,none,,0,,15.80030284208783,-96.09178070859235,0
29,28.5,-43.95544226383714,0,none,,0,,16.031545046451974,-95.25573450834344,0
29,29.0,-46.00294533781937,0,none,,0,,16.25551896386754,-93.95842722299813,0
29,29.5,-48.28561704025964,0,none,,0,,16.47114050055372,-92.3947127950089,0
29,30.0,-50.44339638979858,0,none,,0,,16.67858949609292,-90.9375051312802,0
29,30.5,-51.896324166526085,0,none,,0,,16.87943646837093,-90.16401640048468,0
29,31.0,-52.380194070122855,0,none,,0,,17.076420580593208,-90.3568379157233,0
29,31.5,-51.7958436222159,0,none,,0,,17.27290169489105,-91.61113094101216,0
29,32.0,-50.27682347166393,0,none,,0,,17.472167237841187,-93.77169554616205,0
29,32.5,-47.904786988836236,0,none,,0,,17.67722337545988,-96.75467696879548,0
29,33.0,-44.50173396194549,0,none,,0,,17.89193661282217,-100.74483242485564,0
35,0.0,0.0,0,none,,0,,6.987033978915872,17.95075260024089,0
35,0.5,-0.11766039392887251,0,none,,0,,6.64969983246177,17.34609968898377,0
35,1.0,-0.7126842073441253,0,none,,0,,6.325393268955374,17.124504299454827,0
35,1.5,-1.8477806989405963,0,none,,0,,6.0137955289831595,17.351565753070815,0
35,2.0,-3.569648502171333,0,none,,0,,5.714725047858378,18.076832761118,0
35,2.5,-5.841207705617762,0,none,,0,,5.428140351655163,19.265302202043983,0
35,3.0,-8.44834668816361,1,engaged,crossing,1,6.81942743072448,5.153992031061046,20.699055880964522,0
35,3.5,-11.17830740848899,1,engaged,crossing,1,6.810683634600975,4.892239078354368,22.156537432478842,0
35,4.0,-13.917537025238516,1,engaged,crossing,1,8.131085729437432,4.6428995869972,23.513343683703454,0
35,4.5,-16.14489170946962,1,engaged,crossing,1,7.108814113826609,4.405556131349123,24.224216710503242,0
35,5.0,-17.188518384060615,1,engaged,crossing,1,6.172168883896808,4.179165522364543,23.575104577008915,0
35,5.5,-16.836252905051253,1,engaged,crossing,1,6.027360683443245,3.9627381532481376,21.307431498097174,0
