scenario,t,dpsi,tracked,state,cls,sense,tcpa,range,bearing,panels_near
25,26.5,-2.4925255251073395,0,none,,0,,17.689033897165928,-162.3164397601143,0
25,27.0,-1.6210291214517838,0,none,,0,,18.18607416726724,-163.26802250256645,0
25,27.5,-0.2652434530721166,0,none,,0,,18.703578330094114,-164.69314012186607,0
25,28.0,1.7308003844404425,0,none,,0,,19.230425442854695,-166.73283334095836,0
25,28.5,4.345349100900194,0,none,,0,,19.75691280162269,-169.35455922546623,0
25,29.0,7.524037262242672,0,none,,0,,20.287317233974928,-172.5042267852208,0
25,29.5,10.866851830552122,0,none,,0,,20.815577526686933,-175.7797877735915,0
25,30.0,13.931937120797272,0,none,,0,,21.33467597013167,-178.74254803549536,0
25,30.5,16.67619350820283,0,none,,0,,21.85534597868356,178.6449202111852,0
25,31.0,19.11299175482958,0,none,,0,,22.379386325062118,176.36579822455263,0
25,31.5,21.226249267200757,0,none,,0,,22.90339024538424,174.4325000239935,0
29,0.0,0.0,0,none,,0,,7.260007978288834,20.135533737149444,0
29,0.5,0.3247202321034024,0,none,,0,,6.893231832563001,19.11229968157926,0
29,1.0,1.8838554364170932,0,none,,0,,6.538985729264096,16.706245268032376,0
29,1.5,4.618120619714773,0,none,,0,,6.1966989903313205,12.937632344535018,0
29,2.0,7.7761283704876405,0,none,,0,,5.866785755876805,8.533259429311329,0
29,2.5,10.835262348754554,1,engaged,crossing,1,6.68082104159158,5.550138231037371,3.9978300314531054,0
29,3.0,13.329680295683204,1,engaged,crossing,1,7.2279252748121285,5.247597072571226,-0.21477474382976425,0
29,3.5,15.309467064092871,1,engaged,crossing,1,6.620521868485659,4.957481514407047,-4.17286448746799,0
29,4.0,17.25542871015142,1,engaged,crossing,1,5.525021059517057,4.67979337548889,-8.395943853153625,0
29,4.5,19.437711392003962,1,engaged,crossing,1,4.5484210152547115,4.414248442302471,-13.206731189474624,0
29,5.0,21.977285925215142,1,engaged,crossing,1,4.232515889193995,4.154538511971393,-18.82096642385278,0
29,5.5,25.058701200972564,1,engaged,crossing,1,4.260886226596246,3.884447048991989,-25.659782761421837,0
