episode_id,obstacle_count,group,seed,success,obstacle_collision,border_collision,timeout,term_reason,rms_cte,mean_cte,mean_signed_cte,max_cte,std_cte,min_obstacle_clearance,min_border_clearance,min_lateral_border_clearance,min_front_clearance,path_completion_steps,path_completion_time_s,mean_speed,mean_rpm,control_effort,control_effort_deg2s,mean_abs_rudder_rate,mean_abs_rudder_rate_achieved,mean_abs_rudder_deg,rudder_saturation_fraction,mean_abs_course_error,ep_reward,reference_path_length,actual_path_length,path_efficiency,d_end
4204000,4,obs_4,11040024,1,0,0,0,goal,1.3379212210484692,1.0609740723518932,1.0459384410661903,2.2319016456604004,0.8342936960278762,0.013378032836082054,0.9891740731883898,2.657556450302335,3.796763849258423,235,23.5,0.8273330350962887,11.858162891864776,14.567718066238553,23308.348905981682,63.30123304301857,14.567715675054567,29.312780197630538,0.13617021276595745,12.743821106734561,84.17091459827853,20.018483228397873,19.44232632476279,0.971218753336029,1.257885396880025
4204001,4,obs_4,11040062,0,1,0,0,obstacle,0.7064223586177147,0.4789618231725934,0.46349246731694493,1.6525713205337524,0.5331109467038414,0.0,0.9891704365644655,1.7980808477169217,3.6758853912353517,102,10.200000000000001,0.7439001731103719,11.841969258645001,5.20756652060807,8332.106432972912,68.45719955935337,15.480691107540533,26.286440526737888,0.12745098039215685,10.555706355414241,-982.8292164711708,20.000534417928638,7.587781765725794,0.37937895094063323,12.778799918959379
4204002,4,obs_4,11040103,0,1,0,0,obstacle,0.9654125055914795,0.6296997480662782,0.6296997480662782,2.2117278575897217,0.731778336135803,0.0,0.40309406849631924,0.40309406849631924,4.091499328613281,159,15.9,0.6939228040986799,10.789057308772826,7.087930154490265,11340.688247184426,30.43780749357199,11.978549183950001,21.471138495319295,0.22012578616352202,9.73907681263492,-980.6460580846884,20.0,11.03337258516901,0.5516686292584505,9.582193533211992
4204003,4,obs_4,11040110,0,1,0,0,obstacle,1.2754195681325227,0.899143908395698,0.899143908395698,2.7887606620788574,0.90456360017981,0.0,0.9891926434054487,2.1440933350605964,3.962037467956543,140,14.0,0.6322237798116055,10.28871330320835,8.659605349762094,13855.368559619348,36.42342982532309,15.31994937502673,28.65187461035592,0.19285714285714287,16.791357065880916,-990.8176520865845,20.0,8.851132917362477,0.4425566458681239,12.094639359176597
4204004,4,obs_4,11040124,0,1,0,0,obstacle,0.960198154421945,0.6705361986744471,0.6705361986744471,2.0438997745513916,0.687285749905039,0.0,0.9887932457984693,2.2986105348150985,3.6856333732604982,132,13.200000000000001,0.6446048794944794,10.48573440177874,8.42776002277355,13484.41603643768,46.7352892606313,15.929914719159141,30.396528316266608,0.24242424242424243,11.697776320586163,-986.5861324182158,20.0,8.508784409327127,0.42543922046635635,11.995113759924761
4204005,4,obs_4,11040143,0,1,0,0,obstacle,1.0176787488277652,0.7347254219930619,0.7347254219930619,2.150925636291504,0.7041651724508694,0.0,0.9894422370205935,2.7471800623512044,4.533227348327637,114,11.4,0.6023753910246582,10.341788317027845,6.532682899192768,10452.292638708426,34.76325473954192,12.674859107244895,28.15785481218706,0.22807017543859648,16.568082457428556,-993.7455386409523,20.0,6.867079457681104,0.3433539728840552,13.749714419863672
4204006,4,obs_4,11040206,0,1,0,0,obstacle,0.8774639099958488,0.6368925333427994,0.6368925333427994,1.7957825660705566,0.6035816550537253,0.0,0.9883876094193391,1.5550758086567855,4.5344830513000485,115,11.5,0.6568324037703653,10.640890656865162,7.086359658819951,11338.175454111926,33.0230246510422,14.251014192915479,29.652524678603463,0.24347826086956523,11.602493137250212,-988.4395026083336,20.024534185789715,7.553572643359202,0.3772158979218377,12.849361019836996
4204007,4,obs_4,11040210,0,1,0,0,obstacle,0.9741628944227547,0.6810871645241328,0.6593561344091659,2.2011477947235107,0.7171072673506532,0.0,0.9895138091665147,2.0352638578182862,3.999740219116211,115,11.5,0.6671727732161971,10.662388174948484,6.449494796001455,10319.191673602327,47.309785767605426,15.680827922141187,27.550504083218783,0.12173913043478261,15.437728963161854,-985.5275166915776,20.009664048529082,7.672486891986266,0.38343906591226723,12.980338318540998
4204008,4,obs_4,11040275,1,0,0,0,goal,1.4483888588144576,1.181576595132081,1.181576595132081,2.3435890674591064,0.8376795545875075,0.1567023632448617,0.9893177503596011,2.9042046792192426,3.713264560699463,212,21.200000000000003,0.9147121227834929,11.629452450938945,11.160938733493964,17857.50197359034,70.38619608675698,16.20101723579891,26.311646553705323,0.06132075471698113,8.723732797714641,87.43731450166331,20.0,19.391897003010047,0.9695948501505024,1.8378752724658796
4204009,4,obs_4,11040285,1,0,0,0,goal,1.6667623282386141,1.2960466466547929,1.2805027229376293,2.8887128829956055,1.0669627150864842,0.08209528365099272,0.9889296451164804,2.554465688960276,3.6003265380859375,239,23.900000000000002,0.8331354154028107,12.56323606848218,9.327078488863359,14923.325582181373,53.28077278217347,13.222409483756449,21.704814733321697,0.09623430962343096,16.340054054742627,84.35335496807242,20.01296176677856,19.911936428127174,0.994952004614375,1.3263468517559946
