policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,collision:obstacle,True,False,41,-358.90793410289734,-10.467453526363805,4,0,3,0,6,1.0109390399847715,0.0,0.20220188563135244,0.0,1.0523063311480707,0.5551392424804106,0.9076867984570214,2.1279141944343896,0.8099212275315886,0,,False,head_on,26,0.0,False,0.0,development,0
model,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,62,105.53710360758112,-10.572693047721868,6,0,1,0,5,1.610463353430231,0.0,0.04269431176902767,0.0,0.5438222057497166,0.6416146774289386,0.9383620687159122,2.0075423984495617,1.1222533802462997,0,,False,head_on,27,0.0,False,0.0,development,1
model,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,58,92.43969761571475,-39.06048962716724,10,0,24,0,19,0.8888805094028367,0.0,8.024983457834212,0.0,1.2823534794266749,0.6658150185454341,0.9004764836619871,2.540620581336698,0.9249221200313162,0,,False,head_on,24,0.0,False,0.0,development,2
model,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,59,131.0630372324058,-2.5708834519833172,4,0,1,0,2,0.17193466754234524,0.0,0.008819576656126532,0.0,0.3751236381525895,0.6499169716643914,0.8728205033084433,2.7095475833871703,0.511756091890912,0,,False,head_on,24,0.0,False,0.0,development,3
model,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,58,107.64196136614859,-15.362663398333604,3,0,3,0,6,1.557654002528928,0.0,0.18181427309113934,0.0,1.555054378374957,0.664043568912566,0.9937281427730724,1.6182660522037562,0.45822580202868635,0,,False,head_on,18,0.0,False,0.0,development,4
model,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,56,77.39178415583089,-56.46447859139752,12,0,22,0,14,4.081034675518627,0.0,6.834823617950608,0.0,2.590664871768472,0.6796281496721814,0.8266867222271786,1.9374880053089785,0.4518494962433874,0,,False,head_on,22,0.0,False,0.0,development,5
model,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,61,110.64229676799633,-2.1126201094067256,1,0,2,0,1,0.005663896955817294,0.0,0.1723326139811746,0.0,0.32537475758737805,0.6534282466210959,0.9621676207103061,1.5847566661242716,0.6467799243926842,0,,False,head_on,22,0.0,False,0.0,development,6
model,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,collision:target,True,True,24,-350.4513985033914,-66.6863946850728,9,0,8,0,11,6.498554523915869,0.0,1.0003443174642517,0.0,6.8705133886262075,0.6189656080683497,0.7571779623173633,1.0760967058123798,0.5782973625263896,0,,False,head_on,11,0.0,False,0.0,development,7
model,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,57,118.13067494797171,-6.2097087088543725,6,0,0,0,1,1.0135546672897506,0.0,0.0,0.0,0.2650251346155794,0.6658009954066769,0.8698421706898934,2.470650451141668,0.39456805730577893,0,,False,head_on,18,0.0,False,0.0,development,8
model,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,64,44.789967267294614,-4.815001660074541,5,0,0,0,6,0.18962139424761315,0.0,0.0,0.0,0.8614168352330792,0.6220428489144976,0.8529915314008523,2.5148275693424917,1.7798239969948526,0,,False,head_on,24,0.0,False,0.0,development,9
