episode_id,obstacle_count,group,seed,success,obstacle_collision,border_collision,timeout,term_reason,rms_cte,mean_cte,mean_signed_cte,max_cte,std_cte,min_obstacle_clearance,min_border_clearance,min_lateral_border_clearance,min_front_clearance,path_completion_steps,path_completion_time_s,mean_speed,mean_rpm,control_effort,control_effort_deg2s,mean_abs_rudder_rate,mean_abs_rudder_rate_achieved,mean_abs_rudder_deg,rudder_saturation_fraction,mean_abs_course_error,ep_reward,reference_path_length,actual_path_length,path_efficiency,d_end
4204000,4,obs_4,11040024,1,0,0,0,goal,2.2515574472832998,1.7995323314124512,1.7844964729311565,3.776679515838623,1.3729833489569905,1.0056881404177715,0.9887483420790889,1.0339179886102339,4.284966659545899,270,27.0,0.7644412921350447,12.944724307416214,13.16146864699246,21058.34983518794,12.552785417099646,8.307314742481822,24.112388838117045,0.3037037037037037,20.756797903386314,63.58805104020353,20.018483228397873,20.63991488764621,1.031042894317127,1.327799860751321
4204001,4,obs_4,11040062,1,0,0,0,goal,1.6054043865720933,1.2715701927978718,-1.2715701927978718,2.8121495246887207,0.9800165759888462,0.19210147936121738,0.9888123178774175,2.423774580299556,4.985493993759155,292,29.200000000000003,0.6794389164667042,10.879753786298663,12.788235066690833,20461.176106705334,13.24020237037816,9.036585471532419,23.076677821442637,0.23972602739726026,16.536052483130284,72.82683388027354,20.000534417928638,19.839616360827762,0.9919543121329484,1.3875869421652982
4204002,4,obs_4,11040103,1,0,0,0,goal,2.141117816520535,1.8111364062796094,-1.8111364062796094,3.252149820327759,1.1420028117610945,0.5992724652006045,0.9888278829855489,2.514853350366157,7.346762561798096,258,25.8,0.786892613315432,10.787568854319668,7.836759712865614,12538.815540584985,11.846894826667551,8.777703559353052,17.468622916905108,0.1511627906976744,15.768691884761287,67.24114414786779,20.0,20.30182942353815,1.0150914711769075,1.686063748532557
4204003,4,obs_4,11040110,1,0,0,0,goal,2.2856932550765476,1.8266184934373222,1.8266184934373222,3.7998998165130615,1.3739936447215433,0.16087043619020586,0.9887573155693676,1.1248875635371518,4.418932104110718,268,26.8,0.7722623244178051,12.961420491323876,12.283015838930678,19652.825342289085,12.806168377176204,8.448989842204302,23.340508441211405,0.29850746268656714,20.60724660710425,65.51181814124155,20.0,20.696630294397178,1.0348315147198588,1.2717124290195598
4204004,4,obs_4,11040124,0,1,0,0,obstacle,0.29295241550353135,0.18931309532460555,-0.18931309532460555,0.8652347326278687,0.22356580616894547,0.0,0.9887838609315421,3.3660675248440652,1.5667038679122927,97,9.700000000000001,0.670618373344934,12.142244727206753,2.2481582412648065,3597.0531860236897,11.648540571331978,5.881024079677358,13.42866639769876,0.16494845360824742,6.115378736440312,-983.5384889818772,20.0,6.504998221445861,0.32524991107229306,13.640318850283956
4204005,4,obs_4,11040143,1,0,0,0,goal,2.4534729995251423,1.9995217134692895,1.9995217134692895,4.044954299926758,1.4217744816825684,0.7269206174887933,0.9887621778616978,2.02584417535688,4.9197052955627445,266,26.6,0.7814840560164481,13.088028547213995,13.106466717777487,20970.346748443975,9.038905984950516,7.560733053406001,23.5470354483862,0.38721804511278196,21.47266928268304,59.459951056822995,20.0,20.78747589003752,1.039373794501876,1.4383070764615526
4204006,4,obs_4,11040206,1,0,0,0,goal,1.6135920848244287,1.2317476094266588,-1.2191650230825821,2.8754405975341797,1.0570317226555188,0.27601334021871066,0.9888077188483596,2.4291055251186098,3.9666274070739744,307,30.700000000000003,0.6533814589109511,10.870284883869685,13.177483530554435,21083.9736488871,9.218243524140002,7.295313290655073,22.69758703423731,0.26058631921824105,17.525860128431155,73.03544323253581,20.024534185789715,20.058810788566202,1.0017117303433112,1.3564074663656307
4204007,4,obs_4,11040210,1,0,0,0,goal,2.5684338774802304,2.1247480676758514,2.1135497720814636,3.9340269565582275,1.4593697077582928,0.6435985200133317,0.9887455994925503,1.9697961636493684,5.714202213287353,258,25.8,0.793957067712036,13.40095796637497,13.484776670860013,21575.642673376024,13.634063645559525,9.125790955245456,25.01361920779874,0.40310077519379844,19.735805862828617,54.797647187008806,20.009664048529082,20.484092346970534,1.0237099582127331,1.956726963336288
4204008,4,obs_4,11040275,1,0,0,0,goal,2.643114684344312,2.217500126165705,2.217500126165705,4.066457748413086,1.438314438866417,0.45752442869352616,0.9887772947033568,1.858101069772574,4.6031797409057615,264,26.400000000000002,0.784405236684836,13.548091265161268,14.7072009643869,23531.52154301904,11.846268046009902,8.47714833975827,25.501622145953164,0.48863636363636365,20.087825650480596,51.173651608635936,20.0,20.70829824847967,1.0354149124239835,1.9442313789609424
4204009,4,obs_4,11040285,1,0,0,0,goal,2.449033597581511,2.0225846126798337,2.0225846126798337,3.910555362701416,1.3809116722780659,0.8657745630216519,0.9887660974266685,1.4412021317961605,5.275486946105957,258,25.8,0.7993892482397252,13.230108856505087,12.718228010091053,20349.164816145683,13.437445827031413,9.072384391013575,24.53290623865386,0.3062015503875969,20.602332602356803,60.10312791166292,20.01296176677856,20.624242604584907,1.0305442465203263,1.4541066966783633
4204010,4,obs_4,11040308,1,0,0,0,goal,1.9524071017157354,1.6384152597060473,1.6384152597060473,2.9417667388916016,1.0618328152738565,0.593990919348105,0.9887210143052233,1.7983648847726204,2.81540961265564,249,24.900000000000002,0.7951782151529921,13.193829399679439,10.6140424761921,16982.46796190736,14.112223813971202,9.469179983049093,21.72685069589311,0.26506024096385544,14.903866071638586,71.07362465184549,20.0,19.799937557309505,0.9899968778654753,1.5815518716813852
4204011,4,obs_4,11040321,1,0,0,0,goal,2.514178826759185,2.049677393786368,2.049677393786368,4.162328243255615,1.4559937343015303,1.1890861058929374,0.988772280779876,1.884751794024147,4.209913444519043,270,27.0,0.7706415830977829,13.070595816233093,13.919505251069744,22271.20840171159,8.142781634313023,7.108095893497484,24.026456408616568,0.4148148148148148,22.15835811184161,57.47772567342925,20.0,20.80732274364014,1.040366137182007,1.532306954176392
4204012,4,obs_4,11040339,0,0,1,0,border,2.9728320377300306,2.5946543199701173,2.5946543199701173,4.371077060699463,1.451033867425049,1.1853955950616677,-0.009711494288669797,2.2283760567821167,4.0198956489562985,310,31.0,0.7637610615916648,13.929808286481327,16.807185768959762,26891.49723033562,12.63705210392529,9.883445421806963,25.570110840092024,0.4161290322580645,18.18627346050327,-1005.3237893535984,20.014932401870976,23.676592909341608,1.1829464338899462,2.9238367679318986
4204013,4,obs_4,11040373,1,0,0,0,goal,3.184472700629055,2.6973613000227488,-2.6973613000227488,5.034374713897705,1.6926631082974821,0.3771122345122678,0.988823429363557,1.5800538343858843,2.8214600563049315,336,33.6,0.6353716683399364,10.616128786151032,15.07237803873808,24115.80486198093,9.17501159568331,7.079728929355813,23.109579882695385,0.20535714285714285,23.714722160570233,40.19879584854458,20.0,21.348488056221864,1.0674244028110933,1.7865374280914808
4204014,4,obs_4,11040397,1,0,0,0,goal,1.7716244316831926,1.491435509364076,-1.491435509364076,2.918764352798462,0.9561763688487155,0.23738423191612829,0.9888043095554753,2.8817926003158583,5.03426103591919,271,27.1,0.7214819633995511,10.968323269742111,9.242160973016894,14787.457556827036,12.189880234223823,8.867561252200023,19.58098772033444,0.12177121771217712,13.662577875393719,73.80369164434582,20.01409388357223,19.55216120812783,0.9769196308295747,1.755519436866614
