#{"t_start": 1789676650.5791132, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-312.3464,29,39.726099,False,True,no_target
-338.93472,30,39.852653,False,True,no_target
91.61451,52,42.935392,True,False,no_target
111.262436,56,43.506951,True,False,no_target
74.05931,58,43.778116,True,False,no_target
118.04919,60,44.051027,True,False,no_target
75.79099,61,44.199936,True,False,no_target
-379.3556,66,44.858784,False,True,no_target
-342.2873,68,45.088769,False,True,no_target
-414.34225,71,45.430497,False,True,no_target
90.67434,56,46.998383,True,False,no_target
-312.39465,43,48.027549,False,True,no_target
-318.40506,39,48.228272,False,True,no_target
107.181595,76,49.150243,True,False,no_target
-334.53305,45,49.684651,False,True,no_target
-318.70126,19,50.053073,False,True,no_target
108.84461,55,50.163445,True,False,no_target
-393.31726,63,50.579274,False,True,no_target
88.52417,51,50.579274,True,False,no_target
118.624626,64,51.227705,True,False,no_target
-320.34683,17,51.836919,False,True,no_target
131.8979,64,52.279726,True,False,no_target
-309.01596,31,52.512056,False,True,no_target
111.47841,57,53.059402,True,False,no_target
-317.85437,31,53.481946,False,True,no_target
-368.25177,50,53.60326,False,True,no_target
-311.17813,32,56.705152,False,True,no_target
132.02557,57,56.911826,True,False,no_target
-340.18265,32,57.127316,False,True,no_target
-347.37146,46,57.472412,False,True,no_target
125.43791,58,57.670557,True,False,no_target
-378.0345,73,57.767518,False,True,no_target
41.704117,66,57.869165,True,False,no_target
24.733416,59,58.383904,True,False,no_target
-320.42908,14,58.383904,False,True,no_target
115.13409,60,59.02967,True,False,no_target
-321.93225,26,59.989434,False,True,no_target
-315.29242,22,59.989434,False,True,no_target
-366.2045,68,60.764309,False,True,no_target
-315.72226,34,61.050249,False,True,no_target
-456.6918,56,62.56133,False,True,no_target
124.13236,62,62.768939,True,False,no_target
-355.17935,39,63.762101,False,True,no_target
-324.1287,64,63.877177,False,True,no_target
111.847305,59,64.071531,True,False,no_target
-355.79587,39,64.556204,False,True,no_target
-361.0806,71,65.199799,False,True,no_target
-313.98047,27,65.200792,False,True,no_target
-324.8748,65,65.303572,False,True,no_target
-317.02072,75,67.18933,False,True,no_target
-316.13257,34,67.286372,False,True,no_target
-376.31003,70,67.72316,False,True,no_target
-305.93903,34,68.405199,False,True,no_target
-401.9188,55,68.929417,False,True,no_target
-329.37634,68,69.233018,False,True,no_target
-355.6969,61,69.654158,False,True,no_target
120.41456,55,69.756087,True,False,no_target
-342.9596,33,70.416486,False,True,no_target
-324.75082,33,70.869541,False,True,no_target
-314.51883,20,70.869541,False,True,no_target
-351.3659,42,71.114199,False,True,no_target
-325.41843,17,71.907126,False,True,no_target
-311.48358,33,72.259264,False,True,no_target
-434.99908,76,72.259264,False,True,no_target
-369.7166,82,72.886996,False,True,no_target
-355.40536,43,73.615503,False,True,no_target
105.14307,59,73.801708,True,False,no_target
-317.8881,33,75.145874,False,True,no_target
-318.7176,18,75.306609,False,True,no_target
-319.47208,36,75.389397,False,True,no_target
-332.06494,57,75.823038,False,True,no_target
122.85783,59,76.002923,True,False,no_target
-362.87823,58,76.194638,False,True,no_target
-309.94623,75,76.291463,False,True,no_target
70.39703,56,76.803997,True,False,no_target
142.33289,61,78.123976,True,False,no_target
-313.0016,25,78.850001,False,True,no_target
-360.1404,66,79.192811,False,True,no_target
81.794685,56,80.016126,True,False,no_target
134.34415,59,80.343117,True,False,no_target
109.19184,54,80.774451,True,False,no_target
117.44189,59,80.774451,True,False,no_target
-336.05215,68,80.885917,False,True,no_target
-352.31696,59,81.146026,False,True,no_target
-316.71802,14,81.236218,False,True,no_target
-397.26968,63,81.325527,False,True,no_target
102.95556,55,82.866255,True,False,no_target
-369.56253,48,83.037302,False,True,no_target
-302.67633,34,83.354158,False,True,no_target
-351.38293,54,83.860584,False,True,no_target
-321.3232,22,84.904547,False,True,no_target
-349.99084,43,85.015667,False,True,no_target
-352.362,49,85.140072,False,True,no_target
90.729904,52,85.49597,True,False,no_target
60.476494,58,86.382884,True,False,no_target
126.546036,59,86.741007,True,False,no_target
99.38021,58,86.829736,True,False,no_target
-322.34082,33,87.171524,False,True,no_target
-388.4094,49,90.923235,False,True,no_target
-314.11172,16,91.083094,False,True,no_target
-351.29977,62,91.464539,False,True,no_target
-353.64542,44,92.394297,False,True,no_target
-346.00488,68,93.820932,False,True,no_target
-343.28012,69,93.973941,False,True,no_target
-365.44684,54,93.973941,False,True,no_target
-357.46393,72,94.308263,False,True,no_target
139.05841,63,94.308263,True,False,no_target
127.18494,57,95.615254,True,False,no_target
-337.90027,25,95.880488,False,True,no_target
-366.87936,73,95.991469,False,True,no_target
125.65894,63,95.991469,True,False,no_target
115.93493,57,97.1308,True,False,no_target
-361.46323,41,97.528607,False,True,no_target
-369.32526,77,97.847192,False,True,no_target
-310.0805,30,98.543457,False,True,no_target
-377.12814,57,99.154328,False,True,no_target
-415.3272,66,99.581949,False,True,no_target
-354.86926,72,100.427569,False,True,no_target
110.07485,65,101.624771,True,False,no_target
-350.94458,72,101.888046,False,True,no_target
-370.8124,70,101.97598,False,True,no_target
79.4353,59,102.251011,True,False,no_target
-306.86142,39,102.592739,False,True,no_target
58.428596,59,102.944088,True,False,no_target
-452.15576,70,103.621614,False,True,no_target
-335.8252,65,104.374361,False,True,no_target
-381.7466,66,105.621716,False,True,no_target
-337.67862,34,105.811627,False,True,no_target
-327.43997,24,105.901822,False,True,no_target
-326.648,53,106.558619,False,True,no_target
115.11913,68,106.801793,True,False,no_target
-348.60004,56,107.479934,False,True,no_target
-418.84592,66,108.046318,False,True,no_target
-311.1527,25,108.12938,False,True,no_target
-368.16397,69,108.22268,False,True,no_target
130.0957,59,108.410307,True,False,no_target
-432.78976,69,110.638897,False,True,no_target
-321.21704,32,110.980543,False,True,no_target
-366.72333,60,110.980543,False,True,no_target
-375.08707,63,112.114073,False,True,no_target
-349.5071,70,112.959917,False,True,no_target
-390.42383,83,113.247141,False,True,no_target
-327.0263,15,113.522725,False,True,no_target
109.56084,61,113.738334,True,False,no_target
-380.35373,70,113.738334,False,True,no_target
-370.7341,63,113.738334,False,True,no_target
-306.02307,36,113.925002,False,True,no_target
-337.68372,64,114.179736,False,True,no_target
-312.63895,21,115.463195,False,True,no_target
-306.06488,37,116.217075,False,True,no_target
135.50566,61,116.390526,True,False,no_target
-350.49356,35,116.556892,False,True,no_target
-341.371,74,117.513131,False,True,no_target
132.15877,60,118.375107,True,False,no_target
121.606926,57,118.539827,True,False,no_target
119.552315,60,118.790938,True,False,no_target
-313.14633,19,119.103022,False,True,no_target
-382.88513,74,120.215139,False,True,no_target
-361.80972,72,120.306773,False,True,no_target
-356.9555,73,121.618744,False,True,no_target
-347.1377,67,121.772818,False,True,no_target
123.85065,65,121.772818,True,False,no_target
-317.2104,39,122.039738,False,True,no_target
-385.86313,74,122.741121,False,True,no_target
-323.43085,13,122.920053,False,True,no_target
-357.605,61,123.686993,False,True,no_target
-314.99664,26,123.861315,False,True,no_target
