#{"t_start": 1781347671.704863, "env_id": "None"}
r,l,t
-999.1445,131,1048.252386
-998.15985,196,1052.427844
-1004.59106,113,1053.094749
-990.1975,121,1055.016298
-992.8031,74,1062.239712
-971.7965,183,1062.386713
-1006.58563,184,1062.825761
-983.1364,195,1064.329108
-969.18274,176,1064.612856
-1013.3114,167,1070.210746
-1010.1317,152,1075.189361
-1002.24963,119,1078.098369
-979.69104,190,1078.374332
-1001.0219,127,1081.508077
-978.3219,144,1083.402528
-1005.9039,174,1085.453993
-990.5448,108,1092.143221
-973.6126,257,1096.454246
-963.492,208,1097.392696
-997.95496,177,1098.338514
-1000.41064,102,1098.610232
-1013.17175,150,1102.96144
-954.1281,199,1104.498819
-1000.06177,88,1109.04791
-972.072,219,1109.929111
-991.5089,108,1112.641712
-1003.3513,106,1112.641712
-1009.26227,152,1116.730724
96.64163,189,1117.163671
-978.908,159,1126.125854
-998.3679,108,1127.883318
-960.5244,188,1128.83601
-997.9332,135,1129.005898
-953.3091,194,1135.818979
-964.75653,169,1136.142843
-985.06824,163,1139.992519
-973.81616,167,1140.168076
-1007.7211,156,1150.917965
-987.18677,176,1154.164398
104.611595,183,1154.164398
-998.68616,98,1154.772672
-994.81165,203,1155.347847
-1011.4221,160,1159.560906
-991.4152,180,1162.734235
-984.7211,166,1164.514954
-1003.03613,118,1168.21943
-984.0493,153,1177.423411
-964.16003,161,1178.016275
-998.67786,132,1178.475899
-967.6599,174,1179.342988
-998.6451,188,1181.388971
-980.85706,119,1181.68488
-1004.07935,155,1184.789697
-1010.10406,140,1188.059763
-995.24286,91,1193.846922
-998.2334,133,1196.943614
-981.7118,138,1197.213387
-984.681,133,1199.813579
-1020.0549,162,1201.606494
-961.8254,213,1206.458094
104.91361,186,1209.571034
-998.54944,184,1212.413375
-993.76294,86,1217.471617
-984.6423,156,1219.859702
104.320274,185,1220.796926
108.327,196,1222.454464
-983.47186,127,1226.232817
-982.1907,261,1228.214758
-988.16656,209,1228.946567
103.69969,185,1237.371081
-996.3457,131,1238.899019
105.55658,183,1242.520123
-1004.6669,139,1245.587883
-976.6373,200,1247.583281
-1008.61145,154,1249.600356
-961.4267,229,1254.104728
-1000.56146,89,1257.582494
-966.98376,212,1257.940409
106.59347,184,1263.564317
-989.96515,200,1264.250301
-976.28143,187,1267.638442
-996.48535,101,1271.436077
-991.2167,104,1279.266787
-1006.12726,154,1279.414811
-986.2097,223,1280.239309
105.176674,192,1280.590611
-1008.09454,135,1282.723957
-985.77576,266,1283.998522
-997.9773,96,1284.845123
102.72865,193,1294.427743
-998.53534,95,1295.449616
-1006.4368,138,1297.522395
-993.9318,155,1300.433821
101.70276,187,1304.884627
-967.6235,164,1306.037875
-968.12024,207,1306.447969
-976.63074,175,1306.731832
-999.69836,91,1306.981114
-1011.63336,149,1319.813079
-964.0834,209,1321.162273
-999.54126,134,1323.415918
-1008.83575,142,1323.415918
-970.2426,215,1325.460624
-978.0852,146,1325.876007
-1000.7278,150,1326.138778
-986.22314,185,1330.838549
-997.83075,138,1337.308023
-1006.8785,146,1339.757963
-989.1239,77,1340.496103
