#{"t_start": 1787204402.5790324, "env_id": "None"}
r,l,t
-978.03625,103,186.563651
-969.8529,202,186.87998
-953.10626,224,186.931796
-986.185,86,186.961744
-984.4854,139,187.817805
-969.6153,126,187.866544
-973.34515,116,188.02913
-978.6532,101,188.416728
-967.66974,131,188.544961
-977.1097,105,188.544961
-980.88257,100,189.235765
-980.28253,96,189.370301
-984.2713,211,189.513514
-968.74646,127,189.628873
-985.28564,85,189.699639
-968.51306,192,189.699639
-989.3817,74,190.616393
-970.1707,197,190.968978
-969.83435,125,191.194407
-967.6499,129,191.307782
-966.85205,221,191.399304
-968.53827,181,191.650946
-983.82007,183,191.827291
-983.1015,89,192.144191
-975.0103,236,192.27286
-972.37396,129,192.305882
-990.21967,123,192.983147
-987.9455,78,193.504376
100.637344,192,194.320692
-966.23914,214,194.599156
-975.69385,188,194.835782
-997.98596,202,194.852983
-984.0003,191,195.369082
-966.0384,182,195.369082
-971.35675,123,195.859091
-982.8061,91,196.137068
97.78472,206,196.653182
-993.11664,66,196.653182
-977.475,104,196.872383
-974.2415,121,196.929308
-969.7289,125,197.724163
-970.5542,121,198.307545
101.20998,189,198.468258
-979.04846,108,198.725417
-980.7053,98,198.781342
-987.5901,180,199.24055
-982.0812,92,199.512335
-974.5736,198,200.355135
-980.5112,204,200.694257
-988.7065,76,200.817494
-965.5384,135,201.589747
-985.6562,83,201.799505
99.23082,188,201.889693
-986.66583,200,201.997287
-982.4491,182,202.021161
102.777214,185,202.039685
-970.89734,119,202.816044
-983.0603,91,203.51449
-982.1566,93,203.573437
-978.6442,107,203.622094
-974.91693,183,203.972368
-978.1591,128,204.034687
97.26665,191,204.87289
-985.334,84,205.067631
-981.14496,96,205.168772
102.867584,186,205.185158
97.25942,186,205.850505
-974.4399,167,206.29498
101.98857,187,207.073308
-971.3448,136,239.414085
-977.27783,206,239.437338
-971.8058,143,239.500782
-977.52264,103,239.569945
-978.94104,100,239.900429
-996.4112,183,239.944351
-965.3805,230,240.4729
-978.90826,109,240.954901
-981.062,95,241.239009
-987.28766,80,241.545312
94.86613,190,241.793242
-987.97125,78,241.968413
96.92369,191,242.006891
-993.05566,197,242.164632
-964.1576,214,242.471173
-989.3225,213,242.851902
-979.71375,98,243.335655
-980.63666,102,243.433524
-974.39343,173,243.580435
-975.9092,108,243.665133
-980.63416,96,243.807401
103.80125,185,244.056501
-982.2576,96,244.164509
-990.39746,72,244.291694
-989.3476,74,244.549601
-952.8107,211,244.652115
-976.2863,111,245.555797
-987.6176,185,245.893999
-986.4437,169,245.923643
-976.70087,108,246.0211
-974.3362,200,246.485268
-967.638,140,246.553082
-989.96906,190,246.710842
-963.451,191,246.846913
-983.76715,94,247.29054
-978.96045,105,247.320344
-977.152,104,247.334802
-963.1828,150,247.58722
-976.3324,106,247.920544
-970.6974,121,248.893932
97.02762,190,249.069119
-982.77106,91,249.093512
103.99529,192,249.244612
-970.31616,129,249.244612
-965.9406,157,249.363696
-968.2057,213,249.636845
-990.8422,185,249.722821
-990.3736,72,250.305559
-972.4885,144,250.767407
-975.7972,122,250.860932
-976.678,110,251.215252
-983.8511,177,251.472193
-982.95746,93,251.582211
100.78268,191,251.779899
-964.5846,231,252.093718
-976.9219,108,252.27305
-992.33044,219,252.549127
-993.8177,63,252.977418
-970.3664,138,253.053134
-974.2153,111,253.255145
-966.4434,132,253.307309
-982.8043,95,253.553136
-976.2343,211,253.565135
-975.8671,125,254.172905
-980.06116,97,254.19739
93.098946,215,254.241935
-985.2676,85,254.328512
-977.62024,104,254.372921
-972.5194,116,254.975524
-980.3951,167,255.363021
-975.11615,110,255.743945
-970.0742,128,255.820629
-972.3025,121,255.86773
-984.0187,87,256.158944
-964.7718,208,256.237395
-986.3356,190,256.629501
-988.26324,78,256.900265
-976.46265,113,256.900265
-990.3902,72,257.144639
-991.0182,228,257.172197
-975.5158,108,257.172197
-974.5628,112,257.675985
-968.41724,137,257.711463
-988.64374,76,258.298848
-967.63513,138,258.554413
-992.8791,66,258.621788
-975.388,110,258.750114
-984.09503,140,258.851092
-985.4004,146,258.934054
-991.9702,68,259.215931
-971.91113,172,259.615399
-967.5745,176,260.138793
-973.1253,114,260.587119
-965.803,133,260.775158
-981.11847,164,261.120368
-971.1595,127,261.465083
-987.93774,158,261.54381
-981.57526,205,261.588135
83.5726,212,261.617239
-975.218,116,261.854292
-980.932,96,262.517707
-986.7688,81,262.634367
-989.38617,74,262.680586
-983.6884,88,262.800529
-975.46936,113,263.163926
-988.19183,192,263.316294
102.153046,184,263.378723
-979.1834,101,263.872409
-978.072,103,264.172987
-974.4528,118,264.247855
-973.57477,202,264.604711
-980.16766,153,264.670876
-979.33856,99,264.710477
-977.6767,112,264.81064
-979.3192,99,265.181193
-993.38666,64,265.505388
-978.94867,100,265.569357
-972.15314,118,265.720254
-982.6644,215,266.001316
-971.5941,120,266.263788
-990.5736,144,266.492092
-965.4252,134,294.657073
-970.1628,124,294.745829
-980.70123,98,295.012371
-968.0598,210,295.012371
101.449875,188,295.110667
-990.2715,138,295.309903
102.67648,206,295.841237
-982.18115,92,296.191871
101.95046,195,296.812216
-965.9534,137,297.181596
-991.754,173,297.745837
-1004.14124,186,298.084563
-976.2209,218,298.13398
-977.41754,186,298.854472
-989.85944,235,299.104866
-976.74634,209,299.565905
-981.3749,94,299.600971
-985.2716,179,299.694634
-978.1165,103,299.792468
-978.02045,215,300.554591
-984.90924,85,300.833476
-980.87964,216,301.058969
-975.79156,108,301.099809
-977.8433,103,301.14241
-969.81116,122,301.479814
-982.7581,195,301.661452
101.2041,187,301.756222
-976.9129,108,302.557048
-983.4906,89,302.75367
-969.162,184,303.160992
-976.97186,186,303.735041
-991.72534,75,303.776199
-980.4452,216,303.826157
-976.62415,109,304.074986
-992.01117,219,304.143905
-990.7439,201,304.465656
-992.56323,196,304.493167
-989.04016,78,305.477619
-962.6106,147,305.629173
-969.84924,122,305.691013
101.059555,198,305.70407
-972.3491,117,305.910259
-993.3243,64,306.211305
-987.07495,197,306.234572
-971.3953,214,306.461167
-976.4245,208,306.610597
-984.56555,100,306.837238
-985.58923,83,307.217548
-983.3481,91,308.074063
97.525536,190,308.074063
-971.1451,200,308.132781
103.42385,183,308.233264
-991.9054,144,308.581953
-972.9174,183,308.647936
-977.69745,104,308.74556
-971.75684,185,309.01679
-991.03253,70,309.130763
-982.836,91,309.931357
-975.9702,107,310.050456
-964.7274,138,310.374442
-990.93945,176,310.477342
-990.2344,174,310.534803
102.716705,187,310.560492
-985.5502,84,311.033015
-991.88086,172,311.094703
-991.8317,68,311.258969
-977.7246,104,311.593315
-974.7794,209,311.627878
-981.14343,95,312.184589
-991.27716,70,312.37846
-978.6094,167,312.466886
-966.99066,242,312.725135
93.49676,212,312.954037
-989.0598,179,313.28167
-991.98926,212,313.440162
-995.29785,177,313.62472
-992.41266,68,314.064508
-992.3314,154,314.233745
-970.6462,128,314.471468
-981.0576,106,314.736804
-960.10596,224,314.81211
94.36642,221,314.999585
103.31707,192,315.041934
-988.55505,82,315.86798
-987.2609,79,315.906855
-990.1751,178,315.937402
-973.89685,172,316.359895
-983.85236,178,316.582026
102.5831,189,316.937812
-983.9511,87,316.962087
-998.5751,165,317.18008
-1000.9457,200,317.597785
-971.68555,117,318.064996
-972.3242,194,318.348568
-981.81866,97,318.411608
-994.06244,64,318.41265
-973.11,117,318.436862
-970.0513,210,318.567286
-989.2117,224,319.14942
-992.77356,66,319.21966
-981.07245,96,319.601552
-981.5448,235,319.847537
-986.4632,155,319.958174
-978.4658,102,320.457777
-974.8141,164,320.576212
102.83127,186,320.62912
-983.3993,89,320.699322
-989.25867,79,320.817729
-970.02747,221,321.110391
-980.3689,152,343.566346
-984.3508,87,343.6299
-978.9038,102,343.693632
106.4977,230,343.706945
-973.2583,113,343.754939
-971.9192,119,343.780107
-989.82825,76,343.793944
-994.95233,150,344.039911
-986.27356,82,344.772159
-982.79236,96,344.853902
-970.3536,149,345.549658
-982.7671,155,377.709542
100.19632,190,377.719258
-995.21814,229,377.989567
-984.9716,219,377.997711
-970.4652,236,378.222136
-977.5959,106,378.805227
-980.9264,211,379.161679
-981.0765,95,379.332457
-987.26984,228,379.372302
98.01757,209,380.00473
-983.9456,186,380.107602
-983.75543,181,380.534886
-984.1717,179,380.822484
-989.3347,179,381.616064
-963.62823,209,381.786586
106.827545,190,381.865979
-984.8456,88,381.990043
-994.2317,166,382.432912
-975.65405,226,382.512529
105.076775,204,382.805052
-994.433,183,383.006941
-980.3467,98,383.021015
-988.4,78,383.805004
-982.8596,173,384.29676
91.00889,198,384.463916
-966.9661,207,384.671427
-979.6238,167,385.229228
-965.4746,211,385.274979
-981.88,228,385.448936
-989.44653,77,385.580649
-990.40173,73,385.745936
-991.7804,71,386.271279
-988.1964,77,386.406034
-971.42645,250,386.442686
-993.6881,64,386.513432
-980.0026,182,386.886591
-972.36127,227,386.963172
-971.1871,118,387.930477
-981.53906,94,388.060909
-980.23694,186,388.197958
-985.702,223,388.408665
106.16679,186,388.676713
98.18933,186,388.823485
104.2419,190,389.410045
-973.2307,115,389.729627
-976.75305,249,389.745832
-975.98615,111,389.902388
-987.8406,152,389.934549
-974.80615,110,390.29767
-983.09705,89,390.599925
-988.48724,76,390.775986
-978.7803,218,390.974843
-972.315,206,391.460679
-970.47156,128,391.460679
-986.0256,87,391.489569
-971.3514,121,391.56543
-990.0239,72,391.578759
-984.84125,85,391.893767
-981.5361,164,392.089641
-971.73145,121,392.547642
-984.9,86,392.561109
-978.2936,127,393.07775
-999.1399,155,393.50968
-998.28986,130,393.50968
-981.5008,157,393.52376
-976.18256,107,393.852036
-989.29517,74,393.978295
-963.21686,214,394.099772
-978.1253,186,394.350919
-983.323,99,394.695482
-990.98816,70,394.941721
103.024025,206,395.053079
-978.99756,100,395.198412
-991.49274,168,395.591908
-970.9155,175,396.133724
-961.5009,226,396.524316
-987.44934,181,396.972879
-1002.40466,173,397.290321
-974.29425,126,397.611442
101.45265,185,397.771198
105.14139,192,397.979491
101.08589,209,398.406897
-986.7824,83,398.538372
-992.858,66,398.60981
90.65457,204,399.231149
93.30719,202,399.508328
-981.14386,97,399.728107
-981.35925,94,399.794292
90.70608,217,400.050083
-992.9539,199,400.682102
-968.58685,238,400.982826
-998.1754,184,400.996383
-973.9019,123,401.296277
105.667,189,401.654572
-977.8037,176,401.761025
-990.90643,70,401.89492
-991.0157,70,425.563336
-953.5717,230,426.058333
-982.1859,217,426.129198
-1011.3498,184,426.621551
-954.7312,218,426.741043
-981.204,99,427.276903
-979.5847,99,427.350916
99.399284,190,427.460126
-986.6041,83,427.774245
-980.3903,97,427.822656
-978.2642,230,427.850009
105.71963,195,427.934003
76.212,250,428.334327
-988.53876,76,428.783593
-983.9772,87,429.347331
-966.6743,131,429.348296
-1014.603,179,429.601095
-982.8402,93,429.831479
-957.3931,218,429.85196
-972.88916,188,430.02716
71.96166,266,430.467113
-977.4201,105,430.523698
-960.4635,232,430.63091
-969.4478,126,431.600399
-984.7324,87,431.672611
103.13243,194,431.70164
-980.38727,172,432.023297
-977.60925,105,432.03907
-973.7451,122,432.088237
-1015.1453,190,432.251838
-972.7594,220,432.359265
-993.73224,64,433.282559
-983.3343,95,433.39135
-989.7412,171,434.011625
104.790924,191,434.183402
-989.90753,77,434.33407
-992.2138,172,434.37172
95.47217,207,434.429398
-987.3574,194,434.587152
-985.32324,190,434.736035
-968.5574,141,435.022722
-986.8511,80,435.167615
-983.7953,89,435.493917
-985.67004,86,435.520586
-981.0719,96,435.545944
-990.96936,70,435.946348
-993.94165,66,436.031469
-991.45123,166,436.113765
-983.7601,160,436.613477
-992.3015,158,436.731132
-979.2944,104,437.297148
-993.40045,64,437.389921
-975.8109,109,437.434549
-990.2762,169,437.594857
-979.6612,174,437.629456
105.50721,186,437.812179
-985.5479,84,438.430247
-957.34924,228,438.781508
100.50482,206,439.35434
-989.15875,185,439.688668
-992.5091,162,439.729861
93.83093,192,439.929542
-973.5526,119,440.016516
101.61955,197,440.217005
-978.47766,104,440.708086
-970.3437,237,440.934901
-993.99164,169,440.987356
-983.21954,90,441.357038
-970.34454,120,441.454229
-964.2533,208,442.292482
-989.89215,187,442.365074
-973.53436,224,442.525987
-996.11066,199,443.419722
-985.482,223,443.444315
