episode_id,obstacle_count,group,seed,success,obstacle_collision,border_collision,timeout,term_reason,rms_cte,mean_cte,mean_signed_cte,max_cte,std_cte,min_obstacle_clearance,min_border_clearance,min_lateral_border_clearance,min_front_clearance,path_completion_steps,path_completion_time_s,mean_speed,mean_rpm,control_effort,control_effort_deg2s,mean_abs_rudder_rate,mean_abs_rudder_rate_achieved,mean_abs_rudder_deg,rudder_saturation_fraction,mean_abs_course_error,ep_reward,reference_path_length,actual_path_length,path_efficiency,d_end
0,0,obs_0,675974,1,0,0,0,goal,0.19394184141758444,0.15301509642050462,0.15301509642050462,0.39918532967567444,0.11916298972360148,nan,0.9882752048543897,2.356212011957844,16.0,226,22.6,0.8305763314062312,9.702487392235646,0.6976494500582643,1116.239120093223,12.49030261569553,2.6224059111094453,3.2968687061714914,0.0,1.047508279438891,100.7503262909997,20.00204771143656,18.771025089780828,0.9384551702198035,1.2949900259717506
1,0,obs_0,675975,1,0,0,0,goal,0.1208668731542302,0.10470719412100976,-0.023208838252719702,0.2909376621246338,0.11861766669868307,nan,0.9885878102006268,3.0363957343657644,16.0,212,21.200000000000003,0.8842839333700475,10.165801076113054,0.9074632934662539,1451.941269546006,10.521007827107939,3.031825019781094,4.165779959480718,0.0,1.4163465273365887,104.53844287693181,20.0,18.746819387445008,0.9373409693722504,1.2946666159187081
2,0,obs_0,675976,1,0,0,0,goal,0.11737897869693167,0.10187067738603627,-0.020667057532260072,0.282847136259079,0.11554521787115636,nan,0.9885570855935955,2.9911163596135406,16.0,214,21.400000000000002,0.8773784852776253,10.082121184774648,0.8625594283235902,1380.0950853177442,10.742179888514844,2.977918224236101,3.9705202178420307,0.0,1.345958467672131,104.57293409051681,20.0,18.77589958494118,0.9387949792470589,1.262923569062934
3,0,obs_0,675977,1,0,0,0,goal,0.14539188864498015,0.12906108257917345,-0.08674107182539514,0.23387177288532257,0.11668242259370497,nan,0.9884937005948768,3.93320396348129,16.0,169,16.900000000000002,1.1133656988382772,13.532442822611543,6.345167272481382,10152.26763597021,98.38156359536308,16.360880916478308,22.207828950599804,0.0,1.8084495669472471,98.90583057078778,20.0,18.81588031036689,0.9407940155183445,1.218007004229857
4,0,obs_0,675978,1,0,0,0,goal,0.1849119844780779,0.16524388961098546,-0.0991976584916591,0.289768785238266,0.15605212767980162,nan,0.9886648520032665,1.8749706590060353,16.0,179,17.900000000000002,1.0540968946132754,12.092090692600058,2.9282110774167,4685.137723866719,76.18264830514286,11.797690704469295,13.454310161441398,0.0,2.616650112241241,103.08850454352041,20.041642581602023,18.868334413577628,0.941456486750169,1.2167704156074186
5,0,obs_0,675979,1,0,0,0,goal,0.17215960337639863,0.13473167631050778,0.011250251029721565,0.4598592221736908,0.17179162053629723,nan,0.9889168558946182,3.7747688105458135,16.0,180,18.0,1.0470265024400611,12.526804695526758,2.493903516530585,3990.245626448936,46.93397063782761,8.585373854757057,10.656711220741272,0.0,1.8452542900678257,102.11900542592896,20.0,18.846477043921098,0.9423238521960549,1.2573280675029959
6,0,obs_0,675980,1,0,0,0,goal,0.13093958273575113,0.10467002594474858,0.009361184596976576,0.3356722891330719,0.13060452729501354,nan,0.9883350597843371,2.9136617092168637,16.0,180,18.0,1.04047246402977,12.966179996728897,3.996665548804782,6394.664878087651,69.66712328308788,11.353208042150895,14.891222529941135,0.0,1.2296154209684527,96.61383898790271,20.0,18.728504352535865,0.9364252176267932,1.3211294654314099
7,0,obs_0,675981,1,0,0,0,goal,0.14067047090269902,0.11245921021572461,0.06668915815014197,0.2794916033744812,0.12385773116447936,nan,0.9883041484210374,2.63999262646472,16.0,190,19.0,0.9893435827929252,12.262196972495632,3.1694069316073685,5071.051090571788,56.46804930671813,9.278821770042493,11.886368864460996,0.0,0.7802087197916752,97.7696518149011,20.0,18.797528073065582,0.9398764036532791,1.2347558416720963
8,0,obs_0,675982,1,0,0,0,goal,0.10520914864464803,0.09097320918498614,-0.005854296528464444,0.2599691152572632,0.10504614305479498,nan,0.9884725025514634,3.071642797212605,16.0,214,21.400000000000002,0.8770828233899157,10.05561869695922,1.0358912344141853,1657.4259750626961,12.883024036604473,3.2060114098475667,4.304974535915339,0.0,1.1959206440494206,104.2425152495234,20.001936554058293,18.769572420544197,0.9383877590960533,1.264197646511859
9,0,obs_0,675983,1,0,0,0,goal,0.08326054429380447,0.07367318458876128,0.029204726734131506,0.15076102316379547,0.07797052117618093,nan,0.9882678874940336,2.0024599883747314,16.0,222,22.200000000000003,0.8464304260592554,9.946568589758229,1.454265833645321,2326.8253338325135,36.28580559432776,5.784433812727407,6.587437144270888,0.0,0.4217800938241059,102.60706922038793,20.0,18.790755458515473,0.9395377729257737,1.2165227038166704
