policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,4.159052935705747,0.14137351270705856,170.32558044002377,,,,goal,False,False,47,17.516461481206022,-39.52867541363203,8,0,2,0,3,6.583215367316925,0.0,0.318090924245629,0.0,1.2881404484731083,0.8296233837649715,0.9962154230246002,1.4868294900259686,0.6888265241360038,0,,False,head_on,20,0.0,False,0.0,development,19
model,crossing,9.325072549897683,2.455380360551736,268.8460486216667,starboard,,True,goal,False,False,58,103.24027877222257,-6.150241202325144,4,0,0,0,5,0.5304354664760998,0.0,0.0,0.0,0.7832412540596552,0.6824848069691903,1.0179549181672471,2.7026598776749617,0.690460640793007,0,,False,crossing,8,0.0,False,0.0,development,20
model,crossing,9.20032035773287,0.3757033796243289,250.8363733912049,starboard,,True,goal,False,False,59,87.3929198122927,-7.890559142166934,0,1,0,0,5,0.0,0.37632667570094,0.0,0.0,1.3394982438771732,0.6678921370466377,0.9685695626691732,1.6424078224933172,1.0355440914297829,0,,False,crossing,8,0.0,False,0.0,development,21
model,crossing,9.40498678456392,1.4601377428364724,82.39726623201037,port,,True,collision:obstacle,True,False,29,-327.9195130963811,-1.2268976488324654,0,0,0,0,1,0.0,0.0,0.0,0.0,0.2726439219627701,0.47128033288759036,0.7349597931259836,2.5572822579840992,0.7511255116100305,0,,False,crossing,14,1.0,True,0.0,development,22
model,crossing,9.201731668071005,0.8128280920360667,70.71932239246014,port,,True,goal,False,False,64,60.621727317682385,-2.0465372894476985,0,0,0,0,2,0.0,0.0,0.0,0.0,0.45478606432171076,0.6211322527257612,1.0020587888857555,2.3650912760425626,1.1058885067989876,0,,False,crossing,5,1.0,True,0.0,development,23
model,crossing,4.213321680937903,2.4658059993829493,249.48839528708197,starboard,,True,goal,False,False,54,98.03729094008843,-1.2016898390213104,0,0,0,0,2,0.0,0.0,0.0,0.0,0.2670421864491801,0.7059172785312557,0.8821730919681322,2.3430349479618138,0.3658732621456759,0,,False,crossing,8,0.0,False,0.0,development,24
model,crossing,9.22607796058857,0.011672841727625172,217.56740935493644,starboard,,True,goal,False,False,67,75.6845286077153,-24.194949076060738,7,7,0,0,7,1.59464149419026,0.3971242670903581,0.0,0.0,3.18571301282704,0.6029475844465623,0.9110416767208603,0.7670002108077013,0.896234921708313,0,,False,crossing,18,0.0,False,0.0,development,25
model,crossing,9.200341390483517,2.4529873854013067,93.3183488559975,port,,True,goal,False,False,51,57.589920949973276,-4.990870383278601,6,3,0,0,2,0.9076502491482207,0.04027719621104069,0.0,0.0,0.06636211750005708,0.7725610257217195,0.9285605773381306,3.6608732675745355,1.1744203772998385,0,,False,crossing,13,1.0,True,0.0,development,26
model,crossing,7.422111459538887,0.17000430075675282,79.82436139105627,port,,True,goal,False,False,67,19.545720681239914,-9.240158293259869,2,4,0,0,5,0.05811427498644392,1.3116720184271455,0.0,0.0,0.5466035868583559,0.6106127382890222,0.9382617391554849,1.8592485980072204,1.4708974043163194,0,,False,crossing,20,1.0,True,0.0,development,27
model,crossing,9.256154925577007,0.23622966892240083,151.61089879673176,port,,True,collision:obstacle,True,False,46,-360.41220048244634,-6.704335432566568,1,0,0,0,4,0.28956121046238575,0.0,0.0,0.0,1.1713349868395018,0.6822024748238966,0.8558265782430602,1.4791494517525048,2.0474625365285557,0,,False,crossing,14,1.0,True,0.0,development,28
