#{"t_start": 1787242014.4710498, "env_id": "None"}
r,l,t
-996.08295,150,390.435077
-991.75104,110,391.255732
-1004.3239,135,393.105525
-1006.3182,152,393.245783
-989.0153,122,393.706311
-1013.164,167,396.223384
-1001.56476,145,398.059496
-995.749,110,398.178663
-996.5375,121,398.178663
-994.28174,159,399.440294
-995.6553,150,402.691854
-1012.1138,148,403.188826
-1001.67,160,403.402322
-992.61523,101,404.606927
-990.2735,151,405.272836
-990.73724,121,405.93973
-1001.2566,119,406.931616
-1006.59564,144,407.279063
-993.17737,94,408.394412
-992.97205,118,410.28196
-990.848,122,410.841354
-986.5091,127,413.825747
-988.2737,112,413.862135
-1002.3733,152,414.022181
-1003.5225,147,414.206947
-986.7879,119,415.36584
-994.7612,113,417.140609
-1011.2381,165,417.545837
-990.98254,102,420.416496
-992.9959,109,421.082654
-1020.9672,172,421.199062
-991.21173,97,421.411222
-996.8936,83,422.082932
-997.6526,149,423.222079
-1005.4319,166,424.226365
-1001.2854,124,425.424629
-993.9114,110,428.173604
-1006.43097,134,428.332207
-1006.5907,121,428.966572
-992.66846,106,429.797117
-1002.91534,130,430.238693
-1010.3031,163,431.26138
-998.09174,102,431.453162
-1000.9673,139,432.956373
-994.31604,67,434.305985
-1000.0991,89,434.663366
-999.2733,117,435.178197
-988.9302,117,437.306175
-990.0006,106,437.747476
-1002.4026,163,438.221981
-988.05023,103,438.833299
-992.54407,95,439.721416
-1000.2595,143,439.924103
-989.63135,124,442.256231
-992.1184,163,443.815983
-998.15405,128,444.537164
-992.5197,103,445.312521
-985.22784,132,445.769798
-1007.88446,158,447.103146
-994.1001,141,448.240517
-996.6165,183,450.039047
-989.8414,104,452.329764
-988.6797,117,452.329764
-999.80273,159,452.553641
-991.4404,86,453.78819
-995.52094,154,453.846605
-986.5582,133,455.633514
-989.19543,175,456.992847
-990.30804,114,456.992847
-993.17523,92,457.738306
-984.862,126,459.245194
-989.5062,154,461.314712
-1002.9276,150,462.462547
-988.77997,110,463.458445
-991.3636,99,463.765726
-995.42267,140,463.923514
-983.8988,134,465.206617
-983.2287,203,466.324539
-994.6452,107,466.719577
-995.664,70,468.703878
-987.66846,126,470.001497
-996.7855,109,470.827096
-982.32245,125,471.920734
-978.1844,114,472.975791
-975.0186,180,473.724722
-978.79846,143,473.794428
-999.02954,170,477.266106
-1000.8697,154,478.016372
-980.2998,142,478.316544
-1007.74774,156,479.834542
-984.53107,121,480.660013
101.50833,184,483.136907
-991.9304,95,483.848432
-1004.47675,163,484.13913
-992.19684,170,484.558958
-1005.5886,137,485.728471
-1008.9317,161,487.964687
-985.12866,156,489.288406
-991.94885,97,489.617253
-1008.52527,161,490.181462
-979.5275,149,491.828319
-984.95966,155,492.918587
-984.8033,135,493.203848
-972.7028,158,493.460678
-988.4216,119,495.003983
-991.55066,110,496.375223
-994.5355,113,498.838745
-987.4934,142,499.024272
-990.8741,100,500.039374
-998.0756,183,500.651284
-982.5794,125,502.363704
-973.35223,170,502.840245
-993.2499,77,503.178297
-992.15564,183,504.28228
-985.0401,160,506.196546
-985.0093,135,507.053786
-994.65234,128,508.191889
-993.6323,99,508.919975
-985.8981,113,510.577723
-992.2425,177,511.164761
-970.49585,168,513.944066
-985.9553,123,514.504676
-987.06805,108,514.916419
-1001.31036,153,515.578782
-974.40393,209,547.432666
-994.847,79,549.599215
-984.1668,174,549.903174
-983.26263,150,550.392273
-976.4088,197,552.779633
-976.2164,150,553.299825
-983.03595,139,554.461432
104.08636,185,556.926203
-987.488,152,557.448979
-984.4099,123,557.97201
-982.90967,121,558.159738
-993.9088,136,558.561798
-989.3992,125,560.209572
-988.0106,127,562.07298
-988.9185,167,563.596635
98.188835,188,567.541754
102.18821,187,567.953236
99.12848,184,568.45216
104.09338,199,569.290128
-969.49506,209,570.642169
-968.63165,174,570.796427
-983.2907,156,573.398365
-985.97046,219,575.551523
-982.4756,121,576.414617
-990.4232,114,576.754455
-990.76697,97,576.881053
-989.00354,127,578.725289
-980.77167,174,578.79145
95.54404,185,579.521545
-985.924,125,580.729815
-972.66675,122,583.373238
-986.97076,149,588.525598
105.115616,184,588.525598
-979.2564,135,588.723463
106.57363,192,588.723463
104.97835,189,588.985593
-982.30536,169,589.784946
-971.5267,186,592.818523
-990.2292,157,593.073975
-992.98364,94,593.802089
-985.36993,113,594.449944
-984.23224,122,595.132046
103.87736,183,598.815044
101.64385,184,599.33123
-974.1199,213,601.341208
-980.81396,184,602.693181
-976.1159,189,603.464452
-991.0988,165,604.25424
-962.6473,214,606.633349
-992.6045,156,608.24453
-981.39264,217,608.371243
-967.3326,193,610.225309
-1001.4325,143,611.114044
-979.212,135,611.386062
95.953476,183,612.10553
-990.0957,144,614.473004
-991.34204,122,615.005839
107.29384,191,615.301006
-987.9421,144,616.202862
