#{"t_start": 1789580498.816144, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-346.52127,29,36.842805,False,True,head_on
17.836308,42,37.53645,True,False,being_overtaken
45.861797,45,37.718975,True,False,being_overtaken
72.59647,53,38.146211,True,False,no_target
80.284294,54,38.22412,True,False,crossing
60.790623,56,39.940764,True,False,overtaking
92.33881,61,48.295528,True,False,no_target
66.84376,62,48.461554,True,False,overtaking
121.866,64,48.59424,True,False,null
-112.525795,75,49.284402,True,False,crossing
33.732365,52,57.854377,True,False,overtaking
73.98571,69,58.308907,True,False,null
113.92489,54,58.835547,True,False,no_target
-399.80557,42,59.132452,False,True,being_overtaken
39.580025,64,60.440801,True,False,overtaking
-366.86536,21,61.104652,False,True,crossing
92.49578,56,70.604475,True,False,no_target
147.1747,65,70.705058,True,False,null
82.03729,55,71.273448,True,False,overtaking
31.686432,45,71.822115,True,False,being_overtaken
-1.8552614,46,72.186912,True,False,being_overtaken
-477.60876,50,72.714164,False,True,overtaking
-306.36255,27,72.947543,False,True,head_on
-495.48068,97,73.064061,False,True,null
18.43005,43,73.283921,True,False,being_overtaken
-149.12952,110,86.809482,True,False,overtaking
-400.70758,45,86.809482,False,True,null
-35.20496,52,89.056566,True,False,crossing
-334.7148,31,89.168375,False,True,head_on
-356.40576,21,89.482116,False,True,crossing
62.689762,57,89.732099,True,False,overtaking
17.191502,42,91.291126,True,False,being_overtaken
-461.3847,38,91.35867,False,True,being_overtaken
12.756062,63,91.431286,True,False,null
101.15562,52,91.481264,True,False,no_target
-510.0631,47,91.791142,False,True,crossing
136.7049,56,93.244385,True,False,no_target
-114.37951,61,94.09696,True,False,head_on
64.55462,53,94.09696,True,False,overtaking
41.918476,73,94.368822,True,False,no_target
-396.19675,73,95.6299,True,False,crossing
17.430998,43,96.197665,True,False,being_overtaken
-65.579765,51,97.201412,True,False,crossing
71.74705,59,97.395825,True,False,overtaking
87.46822,58,97.539054,True,False,no_target
67.44603,63,97.778641,True,False,no_target
-405.1264,23,97.778641,False,True,crossing
102.22307,65,97.962397,True,False,head_on
113.29619,61,99.048073,True,False,head_on
70.98822,58,99.181216,True,False,no_target
133.27208,67,99.745026,True,False,null
-336.93192,30,100.577786,False,True,head_on
41.44546,45,101.161519,True,False,being_overtaken
9.07141,62,101.627686,True,False,no_target
99.334175,65,102.068048,True,False,null
-17.142715,57,102.068048,True,False,head_on
89.13858,64,102.403414,True,False,head_on
78.4987,60,102.8807,True,False,null
-317.04102,25,104.326547,False,True,head_on
21.957346,54,105.25436,True,False,overtaking
110.17467,62,105.710824,True,False,head_on
-341.36014,25,105.710824,False,True,crossing
-321.67065,27,105.710824,False,True,head_on
-352.6515,30,106.427881,False,True,head_on
107.966805,68,107.009343,True,False,null
-415.27487,29,107.742306,False,True,crossing
-652.0881,49,107.871511,False,True,crossing
40.687057,61,108.649502,True,False,head_on
-34.848217,82,110.781912,True,False,null
-367.51907,28,119.288429,False,True,head_on
21.249016,45,119.804925,True,False,being_overtaken
7.343031,72,120.233347,True,False,null
31.638243,61,120.604783,True,False,no_target
-335.37653,39,120.821229,False,True,head_on
60.868687,68,121.197798,True,False,null
20.353806,45,121.197798,True,False,being_overtaken
-8.705169,70,121.330967,True,False,crossing
-12.869073,47,122.720843,True,False,being_overtaken
-23.78916,43,123.420429,True,False,being_overtaken
107.073105,56,123.420429,True,False,crossing
-542.6168,43,123.897029,False,True,head_on
-391.09882,25,124.153469,False,True,head_on
-328.78613,16,124.403296,False,True,crossing
63.40084,55,125.05279,True,False,overtaking
60.226696,55,125.87587,True,False,overtaking
-361.18338,30,125.997693,False,True,head_on
64.13603,55,126.109188,True,False,overtaking
-20.681177,64,126.588178,True,False,crossing
-689.1204,43,136.882686,False,True,head_on
118.061874,60,136.882686,True,False,crossing
19.162987,78,137.266637,True,False,overtaking
52.449078,60,137.525266,True,False,null
-342.78168,26,137.749093,False,True,head_on
77.72114,57,138.514096,True,False,overtaking
24.02208,55,140.817559,True,False,overtaking
70.005325,58,141.873844,True,False,no_target
17.949896,44,141.93082,True,False,being_overtaken
-14.409207,47,142.198025,True,False,being_overtaken
-29.21009,54,142.277403,True,False,no_target
-46.783283,57,142.840147,True,False,crossing
-361.95093,18,143.104916,False,True,crossing
-57.87122,56,143.104916,True,False,overtaking
-96.87234,80,143.104916,True,False,crossing
-15.326326,65,143.892118,True,False,no_target
-56.07799,53,144.233082,True,False,crossing
143.15378,63,144.329972,True,False,null
-433.33252,34,146.346157,False,True,crossing
-399.48694,23,146.672133,False,True,being_overtaken
-235.85497,56,147.235533,True,False,no_target
111.30385,56,147.467213,True,False,crossing
90.23935,62,147.940716,True,False,head_on
-352.40762,37,148.521584,False,True,head_on
121.10844,59,148.645191,True,False,null
60.339947,60,149.528251,True,False,overtaking
-341.71127,18,149.938531,False,True,crossing
17.94484,42,150.294175,True,False,being_overtaken
-296.18527,18,150.717499,False,True,crossing
-42.507122,77,150.861566,True,False,head_on
25.733274,60,151.091541,True,False,head_on
82.07166,55,152.084977,True,False,overtaking
90.5253,57,152.394023,True,False,crossing
53.340256,66,153.329412,True,False,head_on
-56.77893,49,153.329412,True,False,no_target
26.502907,47,154.243396,True,False,being_overtaken
96.456955,62,154.243396,True,False,null
44.098637,51,154.362514,True,False,overtaking
45.64426,51,154.763607,True,False,crossing
-22.889185,45,155.122031,True,False,being_overtaken
-277.04974,70,155.261163,True,False,head_on
-3.2552106,68,155.704554,True,False,no_target
-361.5802,48,156.653411,False,True,being_overtaken
56.286934,63,157.225732,True,False,overtaking
70.755104,62,157.975471,True,False,null
-41.45722,57,158.546543,True,False,overtaking
92.10893,56,161.904248,True,False,no_target
26.445086,63,162.194452,True,False,crossing
82.50603,56,162.333148,True,False,crossing
36.811085,60,162.966719,True,False,crossing
64.92957,64,163.174992,True,False,head_on
21.794458,47,163.566469,True,False,being_overtaken
84.28194,62,163.649816,True,False,head_on
-304.14987,26,163.906808,False,True,head_on
-33.066017,46,164.228728,True,False,being_overtaken
-41.984543,48,165.019978,True,False,being_overtaken
-155.80656,72,165.019978,True,False,null
-545.93365,52,165.284343,False,True,crossing
-301.4251,26,165.872679,False,True,head_on
88.941666,59,166.032694,True,False,crossing
-387.31897,20,167.105927,False,True,crossing
48.767212,56,167.584836,True,False,head_on
60.82547,60,168.388631,True,False,head_on
68.37469,56,168.468047,True,False,overtaking
55.741882,63,168.721782,True,False,overtaking
70.095856,72,168.937902,True,False,null
-607.07367,56,170.099251,False,True,overtaking
-125.00112,62,171.040979,True,False,crossing
-424.39078,28,171.337081,False,True,head_on
100.22902,59,177.046224,True,False,head_on
-329.1946,19,177.355406,False,True,crossing
