idx,policy,side,width,dcpa,tcpa,k,ct,range0,hit,label_escapable,kind,min_range
6,slow,starboard,4.54979421904873,1.3867036468224696,8.683724357143424,0.9155445928868629,202.19120555738766,9.216678941711487,False,True,,1.1324468884554328
6,turn30,starboard,4.54979421904873,1.3867036468224696,8.683724357143424,0.9155445928868629,202.19120555738766,9.216678941711487,True,True,target,1.8072490701989583
6,turn60,starboard,4.54979421904873,1.3867036468224696,8.683724357143424,0.9155445928868629,202.19120555738766,9.216678941711487,True,True,target,1.2937905844708717
7,follower,port,9.679268550899316,0.5087939358206104,12.673728328403275,0.9228683977032301,67.81442945798263,7.618972727315087,True,True,target,1.3533822855471598
7,stop,port,9.679268550899316,0.5087939358206104,12.673728328403275,0.9228683977032301,67.81442945798263,7.618972727315087,False,True,,3.1007764142488674
7,slow,port,9.679268550899316,0.5087939358206104,12.673728328403275,0.9228683977032301,67.81442945798263,7.618972727315087,False,True,,2.324096436266341
7,turn30,port,9.679268550899316,0.5087939358206104,12.673728328403275,0.9228683977032301,67.81442945798263,7.618972727315087,False,True,,1.9798565067866887
7,turn60,port,9.679268550899316,0.5087939358206104,12.673728328403275,0.9228683977032301,67.81442945798263,7.618972727315087,False,True,boundary,2.7556895744614
8,follower,starboard,6.058594996054423,0.9795735001537526,12.151081323363092,0.7298197874705368,250.52553445208008,9.687808403693982,True,True,target,1.331497223483841
8,stop,starboard,6.058594996054423,0.9795735001537526,12.151081323363092,0.7298197874705368,250.52553445208008,9.687808403693982,False,True,,2.566623267384883
8,slow,starboard,6.058594996054423,0.9795735001537526,12.151081323363092,0.7298197874705368,250.52553445208008,9.687808403693982,False,True,,2.030466848932214
8,turn30,starboard,6.058594996054423,0.9795735001537526,12.151081323363092,0.7298197874705368,250.52553445208008,9.687808403693982,False,True,boundary,2.8326955379705434
8,turn60,starboard,6.058594996054423,0.9795735001537526,12.151081323363092,0.7298197874705368,250.52553445208008,9.687808403693982,False,True,boundary,3.7272274337715787
9,follower,port,5.474427570062953,0.4460543842171416,9.008350457303429,0.8015798401491937,107.4313409364459,7.339791556677161,True,True,target,1.3776224577040856
9,stop,port,5.474427570062953,0.4460543842171416,9.008350457303429,0.8015798401491937,107.4313409364459,7.339791556677161,True,True,target,1.5439360727174436
9,slow,port,5.474427570062953,0.4460543842171416,9.008350457303429,0.8015798401491937,107.4313409364459,7.339791556677161,True,True,target,1.3151700725786455
9,turn30,port,5.474427570062953,0.4460543842171416,9.008350457303429,0.8015798401491937,107.4313409364459,7.339791556677161,False,True,boundary,1.7318169177468445
9,turn60,port,5.474427570062953,0.4460543842171416,9.008350457303429,0.8015798401491937,107.4313409364459,7.339791556677161,False,True,boundary,2.0928672666707846
