#{"t_start": 1790078605.3658698, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-315.7211,26,9.772372,False,True,no_target
-319.04575,27,9.800839,False,True,no_target
-326.87122,30,9.889319,False,True,no_target
-341.6584,37,10.095554,False,True,no_target
-347.56558,38,10.124484,False,True,no_target
127.40435,57,10.675956,True,False,no_target
-359.55246,61,10.793249,False,True,no_target
123.12092,63,10.85429,True,False,no_target
-344.11966,28,10.925749,False,True,no_target
94.199715,65,10.925749,True,False,no_target
-378.48196,68,11.022087,False,True,no_target
-338.88943,50,11.405011,False,True,no_target
111.61397,55,11.484447,True,False,no_target
-341.3671,45,11.52373,False,True,no_target
-313.87115,21,11.561157,False,True,no_target
-326.29486,18,11.638597,False,True,no_target
-412.96658,65,11.852018,False,True,no_target
-310.98392,36,12.116632,False,True,no_target
-364.0644,42,12.54169,False,True,no_target
-398.8203,65,13.166131,False,True,no_target
-42.889862,59,13.256698,True,False,no_target
118.02615,55,13.798902,True,False,no_target
101.29135,56,13.798902,True,False,no_target
-387.70874,54,13.884542,False,True,no_target
81.76349,59,14.011985,True,False,no_target
-357.59308,69,14.252496,False,True,no_target
-384.45847,65,14.534334,False,True,no_target
-312.66364,33,14.578951,False,True,no_target
75.15245,53,14.709019,True,False,no_target
-332.30988,66,14.832973,False,True,no_target
-332.5689,44,14.959368,False,True,no_target
-309.73486,28,15.177616,False,True,no_target
-316.4006,29,15.752559,False,True,no_target
-374.12054,36,16.090903,False,True,no_target
-366.92337,58,16.227544,False,True,no_target
-315.92908,36,16.488958,False,True,no_target
-366.67572,65,16.620105,False,True,no_target
136.567,68,16.665678,True,False,no_target
-314.8264,22,17.201623,False,True,no_target
-374.04416,70,17.250731,False,True,no_target
123.77442,61,17.341327,True,False,no_target
-300.58893,41,17.575691,False,True,no_target
-369.9166,74,18.071753,False,True,no_target
-356.11145,69,18.229703,False,True,no_target
-337.5518,25,18.374831,False,True,no_target
-333.05554,30,18.737264,False,True,no_target
-331.24857,50,18.792675,False,True,no_target
-310.06937,38,19.006301,False,True,no_target
-400.1419,68,19.182129,False,True,no_target
-367.53647,69,19.72691,False,True,no_target
-349.75534,72,19.881908,False,True,no_target
-317.24243,24,20.153836,False,True,no_target
75.3566,64,20.357673,True,False,no_target
-337.89197,35,20.436192,False,True,no_target
-343.53925,58,20.691949,False,True,no_target
-367.9926,61,20.691949,False,True,no_target
-353.8,33,21.043618,False,True,no_target
-403.57635,71,21.328461,False,True,no_target
-315.39444,18,21.404945,False,True,no_target
-384.01083,68,21.566019,False,True,no_target
-417.90216,77,21.888583,False,True,no_target
-327.89673,39,21.930912,False,True,no_target
-382.06906,49,22.136312,False,True,no_target
-324.35135,21,22.177062,False,True,no_target
-326.04083,12,22.385219,False,True,no_target
-367.6985,66,22.536333,False,True,no_target
-332.051,64,22.998551,False,True,no_target
-366.61655,49,22.998551,False,True,no_target
139.96904,63,23.213656,True,False,no_target
-354.0393,51,23.627072,False,True,no_target
131.72656,65,24.030833,True,False,no_target
-353.2316,55,24.156084,False,True,no_target
-319.0712,32,24.323731,False,True,no_target
-337.0193,47,24.457887,False,True,no_target
95.60181,60,24.849064,True,False,no_target
-408.99612,68,24.984932,False,True,no_target
-421.9188,70,25.026988,False,True,no_target
-320.0595,28,25.365282,False,True,no_target
-347.9191,33,25.733497,False,True,no_target
53.74648,64,25.903959,True,False,no_target
33.94444,70,25.947217,True,False,no_target
112.44543,56,26.415349,True,False,no_target
-309.75317,25,26.415349,False,True,no_target
-367.2335,70,26.584149,False,True,no_target
-343.6674,45,26.746365,False,True,no_target
-317.69437,15,27.021322,False,True,no_target
-374.60184,51,27.134331,False,True,no_target
-387.01047,70,27.358727,False,True,no_target
-331.326,30,27.736094,False,True,no_target
-370.18607,73,27.927635,False,True,no_target
109.8584,59,28.265088,True,False,no_target
-407.47092,69,28.465701,False,True,no_target
-303.79907,30,28.504342,False,True,no_target
-378.0041,69,28.61244,False,True,no_target
-328.28598,13,28.755896,False,True,no_target
-345.00922,73,29.268827,False,True,no_target
-351.2882,68,86.937801,False,True,no_target
-342.0628,74,87.320093,False,True,no_target
-344.3412,73,87.392555,False,True,no_target
-311.34842,21,87.498893,False,True,no_target
85.04393,56,87.539483,True,False,no_target
-352.16467,69,87.830336,False,True,no_target
-392.44156,51,87.868727,False,True,no_target
-353.68353,50,87.868727,False,True,no_target
-375.90067,56,88.376811,False,True,no_target
-353.0914,18,88.530967,False,True,no_target
-356.86185,71,88.827093,False,True,no_target
-333.59555,38,88.867709,False,True,no_target
-410.31998,37,88.980419,False,True,no_target
124.83116,61,89.1757,True,False,no_target
-328.86023,22,89.254862,False,True,no_target
-369.20325,39,89.418201,False,True,no_target
-324.4395,57,89.540072,False,True,no_target
-313.3129,26,89.865893,False,True,no_target
62.732735,53,89.997152,True,False,no_target
-368.85126,71,90.338238,False,True,no_target
116.71687,56,90.838818,True,False,no_target
-318.17926,14,90.928792,False,True,no_target
-311.5806,31,91.213184,False,True,no_target
121.35059,60,91.499921,True,False,no_target
-367.50107,56,91.629852,False,True,no_target
-417.59857,60,91.72409,False,True,no_target
-340.22412,70,91.813267,False,True,no_target
106.01181,60,92.118295,True,False,no_target
-323.15045,26,92.352736,False,True,no_target
-417.80444,73,92.56699,False,True,no_target
-418.45197,64,92.791013,False,True,no_target
-314.8335,48,92.953043,False,True,no_target
117.86523,58,93.451277,True,False,no_target
-347.7051,31,93.657017,False,True,no_target
-340.35272,44,93.708156,False,True,no_target
-337.0769,47,93.759492,False,True,no_target
-373.3107,55,94.020056,False,True,no_target
-318.62708,17,94.413975,False,True,no_target
-395.22052,70,94.535406,False,True,no_target
-319.89438,21,94.6883,False,True,no_target
124.97257,60,94.740047,True,False,no_target
-428.30875,63,95.710531,False,True,no_target
70.38222,68,95.761714,True,False,no_target
-418.3061,80,96.107502,False,True,no_target
62.67172,54,96.157918,True,False,no_target
130.12723,62,96.260787,True,False,no_target
70.73773,56,96.606894,True,False,no_target
-327.5406,25,97.03242,False,True,no_target
-322.46912,22,97.215019,False,True,no_target
-389.9243,65,97.481414,False,True,no_target
-358.59863,64,97.582617,False,True,no_target
-421.55652,65,97.762085,False,True,no_target
-360.2878,70,98.036928,False,True,no_target
-327.11032,33,98.18002,False,True,no_target
-323.18872,17,98.351646,False,True,no_target
-337.11536,56,98.402235,False,True,no_target
-354.6827,46,98.452887,False,True,no_target
-336.32278,41,99.420336,False,True,no_target
57.758217,71,99.74888,True,False,no_target
-381.40875,59,100.449872,False,True,no_target
142.40495,63,100.449872,True,False,no_target
109.752846,59,100.919459,True,False,no_target
-337.55487,58,101.132231,False,True,no_target
-351.30026,51,101.182957,False,True,no_target
-320.64584,19,101.23397,False,True,no_target
126.66509,58,101.447926,True,False,no_target
28.953463,67,101.651364,True,False,no_target
-329.1685,33,101.815256,False,True,no_target
-413.0637,72,102.161639,False,True,no_target
-318.49603,25,102.356415,False,True,no_target
133.90485,60,102.722146,True,False,no_target
-311.40146,35,102.834383,False,True,no_target
-371.1101,74,103.252028,False,True,no_target
-346.6472,51,103.517602,False,True,no_target
-312.13895,37,103.895086,False,True,no_target
-430.6407,72,104.178667,False,True,no_target
-340.4771,39,104.42276,False,True,no_target
81.699425,59,104.504804,True,False,no_target
-353.93155,71,104.619253,False,True,no_target
-361.81305,71,104.821962,False,True,no_target
-318.8023,42,104.985804,False,True,no_target
133.37924,66,105.241329,True,False,no_target
-336.1317,67,105.641529,False,True,no_target
-315.60712,20,106.06147,False,True,no_target
-332.32004,55,106.426368,False,True,no_target
-378.26495,67,106.630774,False,True,no_target
-405.1159,76,106.630774,False,True,no_target
75.98495,60,106.95877,True,False,no_target
-320.2026,58,106.999491,False,True,no_target
-353.62018,55,107.08185,False,True,no_target
-318.8815,21,107.275721,False,True,no_target
-334.68774,76,107.510657,False,True,no_target
-332.6321,43,107.776911,False,True,no_target
-302.3226,53,107.776911,False,True,no_target
-351.04974,73,107.939733,False,True,no_target
-312.37088,40,108.225721,False,True,no_target
-350.47607,50,108.993119,False,True,no_target
102.910355,56,155.250092,True,False,no_target
88.52951,69,155.311595,True,False,no_target
-314.90332,29,155.311595,False,True,no_target
-348.5201,46,155.507627,False,True,no_target
131.13937,60,155.558927,True,False,no_target
-400.01456,60,155.81519,False,True,no_target
-411.73938,75,155.856541,False,True,no_target
95.71632,58,156.030144,True,False,no_target
-344.60187,63,156.451057,False,True,no_target
-313.09335,31,156.622433,False,True,no_target
-325.32397,23,156.887066,False,True,no_target
58.891247,60,157.381454,True,False,no_target
111.62406,57,157.665223,True,False,no_target
121.27746,59,157.981051,True,False,no_target
56.02866,53,158.031564,True,False,no_target
126.99356,69,158.061741,True,False,no_target
114.23335,57,158.390546,True,False,no_target
-322.74686,21,158.527746,False,True,no_target
-350.95312,73,158.60542,False,True,no_target
117.798996,57,158.785499,True,False,no_target
98.12045,54,158.828503,True,False,no_target
124.09437,61,159.398397,True,False,no_target
-359.70514,53,159.612553,False,True,no_target
-315.6719,39,160.252455,False,True,no_target
-320.1762,24,160.465795,False,True,no_target
-375.6445,64,160.872033,False,True,no_target
128.43265,66,160.872033,True,False,no_target
16.904078,60,161.0761,True,False,no_target
-390.9586,75,161.381475,False,True,no_target
-381.2037,63,161.47351,False,True,no_target
