rpm,rudder_deg,MASS,THRUST_COEF,DRAG_COEF,TURN_COEF,RUDDER_FORCE_SCALE,LINEAR_YAW_DAMP,score_total,err_peak_abs_yaw_rate_degps,err_time_to_90deg_after_turn_s,err_time_to_180deg_after_turn_s,err_radius_first_90deg_m,err_radius_first_180deg_m,err_u_body_10s_after_turn_mps,motion_rpm_start_idx,motion_rpm_start_t_sec,motion_motion_start_idx,motion_motion_start_t_sec,motion_motion_lag_s,motion_u_body_at_2s_after_motion_mps,motion_u_body_at_5s_after_motion_mps,motion_u_body_at_10s_after_motion_mps,motion_distance_at_5s_after_motion_m,motion_distance_at_10s_after_motion_m,motion_initial_accel_0_2_after_motion_mps2,motion_initial_accel_0_5_after_motion_mps2,motion_peak_u_body_mps,motion_time_to_50pct_peak_u_after_motion_s,motion_time_to_90pct_peak_u_after_motion_s,motion_u_body_at_2s_after_rpm_mps,motion_u_body_at_5s_after_rpm_mps,motion_u_body_at_10s_after_rpm_mps,motion_distance_at_5s_after_rpm_m,motion_distance_at_10s_after_rpm_m,rudder_start_idx,rudder_start_t_sec,turn_start_idx,turn_start_t_sec,turn_lag_s,yaw_rate_at_2s_after_rudder_degps,yaw_rate_at_5s_after_rudder_degps,yaw_rate_at_10s_after_rudder_degps,u_body_2s_after_rudder_mps,u_body_5s_after_rudder_mps,u_body_10s_after_rudder_mps,time_to_30deg_after_rudder_s,time_to_60deg_after_rudder_s,time_to_90deg_after_rudder_s,time_to_180deg_after_rudder_s,peak_abs_yaw_rate_degps,yaw_rate_at_2s_after_turn_degps,yaw_rate_at_5s_after_turn_degps,yaw_rate_at_10s_after_turn_degps,u_body_2s_after_turn_mps,u_body_5s_after_turn_mps,u_body_10s_after_turn_mps,time_to_30deg_after_turn_s,time_to_60deg_after_turn_s,time_to_90deg_after_turn_s,time_to_180deg_after_turn_s,radius_first_90deg_m,radius_first_180deg_m,diameter_first_90deg_m,diameter_first_180deg_m
18.0,40.0,64.55,0.07,0.75,1.0,0.2,5.0,3.5449484689009676,0.3296839766800148,0.2755841827638493,0.23424781814764378,0.3813037038998881,0.46852828837997623,0.9425565785619654,0,0.0,1,0.1,0.1,0.5739256942108089,1.057966513848015,0.0,3.319336264575852,5.945480823451422,0.2603466859861756,0.22311580746643797,1.0714586106966113,1.9,3.8000000000000003,0.548733884383418,1.0657096016283059,0.0,3.2152038785683037,5.922589049638106,0,0.0,17,1.7000000000000002,1.7000000000000002,1.531675404071901,15.044917039506167,11.798030522222053,0.548733884383418,1.0657096016283059,0.0,5.5,7.0,8.5,18.1,22.050088986267063,7.259168485994712,22.047516976032583,7.748531783047815,0.9441659109109479,0.42902676030871884,0.07359446212278978,3.9000000000000004,5.3,6.8,16.400000000000002,9.34321112204676,2.231068350867267,18.68642224409352,4.462136701734534
12.7,35.0,64.55,0.07,0.75,1.0,0.5,5.0,3.545480162303465,0.32016621107246285,0.2542778351980801,0.031048482233092613,0.6155234361918145,0.4267341921250184,1.0,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31041298199581974,0.5679701400305306,0.0,1.7817397991300434,3.334159918877245,0.12869784371103796,0.11170008372811195,0.5689224149457427,1.8,3.9000000000000004,0.27300447906534064,0.5668921202995265,0.0,1.6189576525723588,3.2910542974759247,0,0.0,20,2.0,2.0,1.1274553630690347,10.943700677340612,18.643248765832627,0.27300447906534064,0.5668921202995265,0.0,6.1000000000000005,7.5,8.9,15.600000000000001,22.36317650214876,6.210399024088799,21.591223750470768,13.823284650457031,0.5027824730035261,0.2635927028779922,0.0,4.1000000000000005,5.6000000000000005,7.0,13.700000000000001,2.600619760156173,2.40651604331981,5.201239520312346,4.81303208663962
18.0,40.0,64.55,0.07,0.75,5.0,0.1,1.0,3.5476542515945604,0.2672327548089318,0.5206071797701943,0.4656610055580323,0.3793896643059681,0.02531888650918608,0.6790794911311212,0,0.0,1,0.1,0.1,0.5694035365410907,0.28527334310694563,0.34177465079425323,2.732572275115017,3.5816931051325995,0.2585461221230652,0.1182685583667167,0.8213693590148771,1.4,2.8000000000000003,0.5451576401698349,0.3497814544291163,0.33210026727615743,2.697703864211481,3.5511958831960064,0,0.0,12,1.2000000000000002,1.2000000000000002,4.132294391355624,39.98125269740125,21.021764351851147,0.5451576401698349,0.3497814544291163,0.33210026727615743,4.1000000000000005,5.0,5.7,8.3,41.68570351556476,14.685846781473744,39.33681874293905,22.184715093867702,0.7907847369750861,0.0,0.41115190639983584,2.9000000000000004,3.8,4.5,7.1000000000000005,4.197841050119928,4.091619811464471,8.395682100239856,8.183239622928943
18.0,35.0,64.55,0.07,0.75,5.0,0.7,10.0,3.5478153204837968,0.170816675032732,0.22231831384942644,0.07620389021410394,0.8244195035391119,0.654553627380846,0.75605662470881,0,0.0,1,0.1,0.1,0.508374279827101,0.14185862176965686,0.2626131247959389,1.585821655877646,3.265266778656997,0.23451396766041324,-0.04473616912238879,0.5207025067807142,0.8,1.8,0.4970707042689911,0.1232236430445616,0.25547365300265706,1.5715631757916477,3.239356858154699,0,0.0,8,0.8,0.8,11.457119089702383,4.708510617751793,9.90793382897975,0.4970707042689911,0.1232236430445616,0.25547365300265706,3.2,5.5,8.1,15.100000000000001,27.27603915971009,23.727612130279283,6.07123832081932,10.68321399921619,0.46496119715260265,0.27053652810882967,0.31253154919295906,2.4000000000000004,4.800000000000001,7.3,14.3,1.1876357405805942,1.450151441782697,2.3752714811611884,2.900302883565394
16.0,30.0,64.55,0.07,0.75,3.0,0.2,2.0,3.5508982837360494,0.2782695419235448,0.47799448463865607,0.4731869068882009,0.125736554390986,0.17404556517413317,0.9659394735187335,0,0.0,2,0.2,0.2,0.4710986089914331,0.3511271497140836,0.0,2.3993129253321666,3.1695009227954105,0.2041842431999001,0.10663170457772074,0.7068886688882403,1.5000000000000002,3.0,0.4321544114431873,0.4631453385143204,0.0,2.314314378828253,3.1619311365247955,0,0.0,14,1.4000000000000001,1.4000000000000001,2.7663031265609868,32.42285302282101,32.88268207962793,0.4321544114431873,0.4631453385143204,0.0,4.5,5.5,6.2,8.4,42.04875934226925,11.503644347415658,41.3120506661264,24.156795869684547,0.6711762809229828,0.0,0.043637131341694724,3.2,4.1,4.9,7.0,5.913564066722492,4.928533063315338,11.827128133444983,9.857066126630675
16.0,35.0,64.55,0.07,0.75,1.5,0.1,2.0,3.552337270119186,0.3394026517211966,0.22231831384942632,0.12135929819511514,0.6159780477856573,0.3297052320407394,0.9931840879660427,0,0.0,2,0.2,0.2,0.47436749028116554,0.9883596450075914,0.0,2.805049000017685,6.04239245786884,0.20553776916814814,0.1898844357072308,1.0212080361839901,2.2,4.5,0.43428450313083117,0.9670426136384713,0.0,2.6170872630305535,6.003807347711168,0,0.0,23,2.3000000000000003,2.3000000000000003,0.7822908695099461,8.329091620526814,18.70993926949607,0.43428450313083117,0.9670426136384713,0.0,6.6000000000000005,8.1,9.5,17.1,21.730392541558366,5.6057320389874565,19.859683169733316,12.867800664575185,0.8673123125774006,0.7498374866409342,0.00873230332487143,4.300000000000001,5.799999999999999,7.300000000000001,14.899999999999999,10.930560764027781,2.8138345086840952,21.861121528055563,5.6276690173681905
12.7,40.0,64.55,0.07,0.75,1.5,0.1,1.0,3.5545886147837504,0.41143009054824253,0.09448022845481158,0.06115208755376674,0.3077877734680297,0.9893581852449475,1.0,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31164036321522115,0.6615348399909481,0.16135862490554606,1.8457178752374852,5.107935890520292,0.12924382208168453,0.12296277884050531,0.7717642628054427,2.6000000000000005,5.4,0.27373350035938115,0.6309452032767844,0.2564092820374999,1.6615591005305606,5.0230761538294155,0,0.0,29,2.9000000000000004,2.9000000000000004,0.4033859396502503,4.133689896218098,19.084835031235723,0.27373350035938115,0.6309452032767844,0.2564092820374999,8.0,9.8,11.4,16.900000000000002,19.36104527797503,3.923107250848527,13.322805054529757,17.680138030236503,0.6203629782963939,0.7382144878011853,0.0,5.1,6.9,8.5,14.1,8.845945490369038,8.351138900901612,17.691890980738076,16.702277801803223
12.7,40.0,64.55,0.07,0.75,4.0,0.2,2.0,3.560658673723341,0.32778899359916414,0.2542778351980801,0.1063074955347782,0.5106840059971393,0.6965052707168213,0.7745324931141545,0,0.0,3,0.30000000000000004,0.30000000000000004,0.30870035346053876,0.5184037328816947,0.17486426248016368,1.7283955936080215,3.0458162010278196,0.12794095254804086,0.10365060672556387,0.526348003494315,1.7,3.6000000000000005,0.2720034148535447,0.5261570651329839,0.15159356177503838,1.5793317847100121,3.00420690958244,0,0.0,16,1.6,1.6,1.7139569094303961,14.353010873360022,9.37039991178714,0.2720034148535447,0.5261570651329839,0.15159356177503838,5.6000000000000005,7.0,8.5,16.3,22.11242457740104,6.777288163380648,21.90648969525314,7.2938300173771315,0.4521585314510843,0.3537810979814383,0.2888609257603082,4.0,5.4,7.0,14.700000000000001,3.3097591966597957,1.2740423814745474,6.619518393319591,2.548084762949095
16.0,30.0,64.55,0.07,0.75,3.0,0.2,10.0,3.5622167179749917,0.6427052780986501,0.23576815881461005,0.6556982926370831,0.058589146611373176,0.3062637659195073,0.4275749193562794,0,0.0,2,0.2,0.2,0.47217767736538085,0.9500437950205116,0.7108720463457018,2.7561697395422393,7.22487594823289,0.20455242683429334,0.18242048905737837,0.9899016285100494,2.2,4.5,0.4327098216081321,0.9312173368186809,0.7136383156743246,2.5753818373396706,7.083702000969628,0,0.0,19,1.9000000000000001,1.9000000000000001,1.193891610855378,7.4855885468267855,8.532838544840606,0.4327098216081321,0.9312173368186809,0.7136383156743246,6.800000000000001,9.600000000000001,13.4,23.8,11.753233009749264,4.596525947614109,11.59325451214964,7.675872025764442,0.7823012098708096,0.9578077071539509,0.7333705907649112,5.0,7.800000000000001,11.6,22.000000000000004,6.3677526752173526,5.483572657412344,12.735505350434705,10.967145314824688
18.0,35.0,64.55,0.07,0.75,3.0,0.1,1.0,3.5630844218071887,0.21011232216349066,0.47799448463865607,0.4581351042278637,0.0336080193104895,0.5619448808052713,0.8873112420900936,0,0.0,1,0.1,0.1,0.5729778474339451,0.68360379622413,0.04300522473046188,3.09730331009557,4.096469128947198,0.2599670105978535,0.18204718664483246,0.935069335395314,1.6,3.2,0.5479864551919493,0.7358572210653349,0.03643773826609052,3.0258910403483297,4.092887479600116,0,0.0,15,1.5,1.5,2.4718497914104764,30.014230522958123,32.50246644438067,0.5479864551919493,0.7358572210653349,0.03643773826609052,4.6000000000000005,5.6000000000000005,6.4,8.700000000000001,39.806723185469316,11.530230603625933,39.566212867384095,28.021847228043796,0.8802966265668144,0.0,0.14437281620857068,3.2,4.1000000000000005,4.9,7.200000000000001,6.536726338127185,6.556897974384103,13.07345267625437,13.113795948768207
14.0,25.0,64.55,0.07,0.75,2.0,0.1,2.0,3.5675580260270303,0.4072366844206539,0.12643974980346537,0.38476584475101494,0.2859783978692012,0.5062620374919949,0.9878267561564725,0,0.0,3,0.30000000000000004,0.30000000000000004,0.37881324777679404,0.7992697076390033,0.07215667685080174,2.241458593942289,5.758941575608344,0.15710655930384787,0.149049275000458,0.8951980382525324,2.5,5.1000000000000005,0.3327052038983063,0.7640620001909352,0.1528447187509869,2.018639224438463,5.692370537742032,0,0.0,27,2.7,2.7,0.5132171745749504,5.113403095824165,18.802821793299387,0.3327052038983063,0.7640620001909352,0.1528447187509869,7.5,9.200000000000001,10.8,21.1,19.498987644041293,4.350460240407974,15.519131608733613,10.824682340232366,0.7261679118248212,0.825892012281064,0.015595925704397067,4.8,6.500000000000001,8.2,18.400000000000002,8.698425723293514,2.07266561453578,17.39685144658703,4.14533122907156
18.0,40.0,64.55,0.07,0.75,3.0,0.7,10.0,3.573562410066082,0.17533831081248408,0.19035879250077264,0.091255692874441,0.8132593910317989,0.6489480074379548,0.8364475701422535,0,0.0,1,0.1,0.1,0.5339133208493404,0.014328224668714805,0.23880207234021397,1.8239986752796142,3.482853607048623,0.24470918946855247,-0.03794568056609185,0.5767520908189537,0.9,2.0,0.5173442052553892,0.006701625790715829,0.24781959032157297,1.8082304822772468,3.45484617909202,0,0.0,8,0.8,0.8,9.53339061568838,9.522487337741145,15.292032029857785,0.5173442052553892,0.006701625790715829,0.24781959032157297,3.4000000000000004,4.7,8.3,15.3,27.127299657984906,20.243221765758936,5.289496808726584,11.926686887272702,0.5665989450484014,0.11156740638969569,0.20953753803192654,2.6000000000000005,3.9000000000000004,7.6000000000000005,14.5,1.2631233303171792,1.4736833080478886,2.5262466606343583,2.947366616095777
14.0,30.0,64.55,0.07,0.75,1.0,0.2,2.0,3.573914138231694,0.20693929467348995,0.2436246614151956,0.20225445900213282,0.45898385130786146,0.6809287605893313,1.0,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3786108762161915,0.7757586992018527,0.0,2.2273475637640363,4.819427635030177,0.15701650032914255,0.1464905182058651,0.8042334933216609,2.2,4.500000000000001,0.33258585431535387,0.7489295615842468,0.0,2.009733069716261,4.7605180641138265,0,0.0,24,2.4000000000000004,2.4000000000000004,0.6435504310408126,7.1735140718328525,25.73207310656853,0.33258585431535387,0.7489295615842468,0.0,6.800000000000001,8.3,9.5,13.0,26.087783247892858,5.047104232267044,20.021392356646857,25.762294014851676,0.6802495143299556,0.5790915594390705,0.0,4.5,5.9,7.1,10.6,9.868643737028737,7.056381131522302,19.737287474057474,14.112762263044605
16.0,35.0,64.55,0.07,0.75,5.0,0.2,10.0,3.5758295068344963,0.684569946063918,0.23576815881461025,0.6180687859862404,0.08838135963098098,0.332716129230639,0.342761949420969,0,0.0,2,0.2,0.2,0.46882028308585366,0.9011285058456873,0.837321960895316,2.6899092527590134,7.221136708424669,0.2030440328433684,0.17281840948564178,0.9360371273510102,2.0,4.4,0.43030263491698495,0.8859985048678891,0.8381974521699066,2.5184961272708217,7.058413540662347,0,0.0,17,1.7000000000000002,1.7000000000000002,1.4799050694720917,7.660122074255081,9.061141133561554,0.43030263491698495,0.8859985048678891,0.8381974521699066,6.800000000000001,9.8,13.200000000000001,23.1,10.376092046532255,4.634589355071576,10.243003745128124,8.84743744095304,0.7300043249997019,0.9308081389588547,0.8420299419520376,5.1000000000000005,8.2,11.600000000000001,21.500000000000004,6.166236574703544,5.59461719524713,12.332473149407088,11.18923439049426
16.0,35.0,64.55,0.07,0.75,4.0,0.2,10.0,3.579060991973395,0.6718660491201182,0.23576815881461025,0.6331205886465774,0.07836784658925527,0.3235718411389112,0.37298808211127826,0,0.0,2,0.2,0.2,0.47010698878000634,0.9157912794090746,0.7945392013806976,2.7123796521564145,7.200447692603165,0.20362721346775364,0.17590708129685026,0.9486544127641833,2.1,4.4,0.4312348962825367,0.8999705401932667,0.7958147168493629,2.538053524980337,7.045177982299243,0,0.0,17,1.7000000000000002,1.7000000000000002,1.4085899142551053,7.728889541543475,8.823083798290767,0.4312348962825367,0.8999705401932667,0.7958147168493629,6.800000000000001,9.700000000000001,13.200000000000001,23.400000000000002,10.793987559003737,4.552102472581853,10.652133990348371,8.464829056786638,0.7368105388611472,0.9373051764586364,0.8033052991346704,5.1000000000000005,8.100000000000001,11.600000000000001,21.700000000000003,6.233968505167543,5.556230332302951,12.467937010335087,11.112460664605901
16.0,35.0,64.55,0.07,0.75,2.0,0.1,1.0,3.584518561314584,0.08942462217749642,0.3501563992440413,0.30761707762449253,0.22104554071628785,0.916778804411678,0.9955837865486599,0,0.0,2,0.2,0.2,0.47398380220220093,0.9157269764829175,0.0,2.7623362781275147,4.8725981488859285,0.20537423090830723,0.18112793727642912,0.9157269764829175,2.0,4.0,0.4340261006969918,0.9128939544189217,0.0,2.586113892335832,4.85380129324019,0,0.0,20,2.0,2.0,1.1097434774807438,13.145952684750238,28.769576583614832,0.4340261006969918,0.9128939544189217,0.0,5.800000000000001,7.1000000000000005,8.1,11.200000000000001,29.953436008056308,7.081669506295848,27.776978971298252,25.07720260636221,0.8061170503904875,0.3653217798443389,0.005657895115481447,3.9000000000000004,5.1000000000000005,6.1,9.200000000000001,8.259216452063367,8.046457473908896,16.518432904126733,16.092914947817793
12.7,25.0,64.55,0.07,0.75,2.0,0.1,2.0,3.5860738735173543,0.49182517144326054,0.009254838191734944,0.587965180665566,0.17740554130954844,0.44403650772896364,0.9918212635557282,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3118178836713907,0.667250063637551,0.44051634657435623,1.8506592332138259,5.5542853570349795,0.12932349777737562,0.12373738191070578,0.820723033528129,2.8,5.800000000000001,0.2738379290748391,0.6350553086540567,0.5146141758444327,1.66511146136098,5.405728081857428,0,0.0,31,3.1,3.1,0.36805479448247713,3.435133287692058,16.529418390456698,0.2738379290748391,0.6350553086540567,0.5146141758444327,8.4,10.4,12.3,24.1,16.716443886808445,3.6110824506538965,11.742491610390314,11.390302933992343,0.6459325037338544,0.809444129433948,0.010478305337531597,5.4,7.300000000000001,9.3,21.1,7.9640331939051645,2.3338825467541864,15.928066387810329,4.667765093508373
16.0,35.0,64.55,0.07,0.75,1.5,0.5,10.0,3.58772013723682,0.3896999993080831,0.009254838191734944,0.42239535140185774,0.666131096853266,0.46395812032546163,0.6930626695290368,0,0.0,2,0.2,0.2,0.4691787190320215,0.5557502307917294,0.25565235362110306,2.480827518304679,3.952335494456693,0.20333555573761375,0.12690524789327323,0.7141827099955668,1.5000000000000002,3.1,0.4308008606947776,0.6096959510466338,0.22976227272916172,2.36366090446222,3.902979627647101,0,0.0,14,1.4000000000000001,1.4000000000000001,2.6358399128968046,19.036895828151142,4.404646783606283,0.4308008606947776,0.6096959510466338,0.22976227272916172,4.9,6.5,10.600000000000001,20.200000000000003,20.07585803622009,8.967508996953836,16.728880278560748,6.574454604129772,0.6657868316742275,0.1576665688793825,0.393237157117854,3.5999999999999996,5.2,9.3,18.900000000000002,2.258306873701253,2.250253487313178,4.516613747402506,4.500506974626356
16.0,25.0,64.55,0.07,0.75,4.0,0.7,10.0,3.589925755862218,0.10837320378118331,0.1690524449350035,0.14393700218562086,0.8639265754450527,0.6928735682741685,0.8304055237096658,0,0.0,2,0.2,0.2,0.4545247185602148,0.0,0.36547354529084974,1.7608138309768746,3.2071186550044386,0.19739051484704598,-0.021615385503345276,0.5331013595663039,1.0000000000000002,2.2,0.42145362119749713,0.0,0.3910578911904824,1.7227499834522368,3.1326367730395925,0,0.0,10,1.0,1.0,5.370012379368092,21.127424952897776,16.842670119123717,0.42145362119749713,0.0,0.3910578911904824,3.9000000000000004,5.0,8.8,16.2,29.330121189389967,14.841677892313971,7.6094850815659765,17.797347163243188,0.5331013595663039,0.011738294779706811,0.21727839235772403,2.9000000000000004,4.0,7.800000000000001,15.2,0.9204078220649714,1.289287927384925,1.8408156441299428,2.57857585476985
14.0,30.0,64.55,0.07,0.75,5.0,0.1,5.0,3.5938067374885634,0.679832444603077,0.27838085394614837,0.6406464899767458,0.015272549129402572,0.38855942065727817,0.30494216107361194,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3776002560021006,0.7900340091397324,0.9417986679197758,2.2234616080778946,6.949263953107307,0.15654412789067748,0.1467603279509822,0.9875023548458697,2.8,6.000000000000001,0.3319333075913411,0.7543675909667172,0.9523538819404674,2.0036238339108334,6.673603994675531,0,0.0,25,2.5,2.5,0.6934088079220084,4.170534133496527,10.513844718699868,0.3319333075913411,0.7543675909667172,0.9523538819404674,8.3,11.200000000000001,14.4,24.200000000000003,10.531932463812938,3.39915637089924,8.581736220225661,9.365172388349803,0.6911687387600454,0.9698836086722259,0.8904833054764218,5.9,8.8,12.0,21.8,6.660748425695774,5.829042090093289,13.321496851391547,11.658084180186577
12.7,35.0,64.55,0.07,0.75,2.0,0.3,5.0,3.594202237918098,0.5219912986272138,0.0759705520713417,0.5428097726845545,0.2220916796049167,0.43049411583850594,0.8204322422482743,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3101136584369303,0.5970501185069966,0.1457841317742705,1.792727803677377,3.885320138396729,0.12855560520624215,0.11422551129558424,0.6033075510661251,2.0,4.2,0.2728066231026954,0.5838270690373562,0.144995074451803,1.6240950330453217,3.832628233322446,0,0.0,20,2.0,2.0,1.0927093830820553,8.513314010483453,8.807601304297684,0.2728066231026954,0.5838270690373562,0.144995074451803,6.5,8.5,11.9,22.400000000000002,15.724127180006864,5.171714244937398,15.293044266152334,5.022652650766573,0.5040008657945879,0.507254527507202,0.23005580474674847,4.6000000000000005,6.6,10.100000000000001,20.5,5.261812916687022,2.3907322365518686,10.523625833374044,4.781464473103737
12.7,40.0,64.55,0.07,0.75,5.0,0.2,2.0,3.5951461113208927,0.3325900507688264,0.26493100898096467,0.06115208755376687,0.6039167630791646,0.6836399634470893,0.7188607524248238,0,0.0,3,0.30000000000000004,0.30000000000000004,0.30770150951187103,0.48863329963522956,0.26892950069024546,1.6971551587266793,3.1052447707432447,0.12749974492974062,0.09883224459284475,0.5045490129562537,1.6,3.4000000000000004,0.2714189459198138,0.5017426621261327,0.24570026246338275,1.5560669864886945,3.036639418476442,0,0.0,15,1.5,1.5,2.0105164280807317,15.811434117804515,8.89927005018124,0.2714189459198138,0.5017426621261327,0.24570026246338275,5.4,6.800000000000001,8.4,15.600000000000001,21.95449349096381,7.238420344657319,21.945313696668034,9.227465160684613,0.43708651643665947,0.3395516163175344,0.3601855737165652,3.9000000000000004,5.300000000000001,6.9,14.100000000000001,2.6791279093849756,1.3280497335990635,5.358255818769951,2.656099467198127
18.0,30.0,64.55,0.07,0.75,5.0,0.7,10.0,3.5999858013903694,0.04247843847477345,0.2968905303296183,0.021632827078087377,0.8905576734447663,0.7343372761136476,0.8186248368836578,0,0.0,1,0.1,0.1,0.5177765274236914,0.023697010379806017,0.15959840132791867,1.6497129911968909,3.1918766350377052,0.23842016251576395,-0.063039841863575,0.5352363288297733,0.9,1.8,0.5048062799535473,0.012432883288690078,0.15399342540838976,1.6361437993943526,3.172686318413503,0,0.0,8,0.8,0.8,10.997452931522433,8.493385590853377,10.734098402272002,0.5048062799535473,0.012432883288690078,0.15399342540838976,3.2,4.1000000000000005,7.4,13.8,34.2923957281869,25.51813587349231,4.513351344435772,8.07467785053495,0.47843203262840894,0.14486145268584108,0.23237138801663237,2.4000000000000004,3.3000000000000007,6.6000000000000005,13.0,0.7402736703062097,1.1152271744837288,1.4805473406124194,2.2304543489674575
16.0,30.0,64.55,0.07,0.75,2.0,0.1,1.0,3.6057584187816114,0.023339343449203378,0.3501563992440413,0.3226688802848297,0.2653539951039653,0.9767326203119296,1.0,0,0.0,2,0.2,0.2,0.4742406105358172,0.9328299568189072,0.0,2.775269447894518,4.970503834790825,0.20548567732147308,0.18352743294207263,0.9328299568189072,2.0,4.0,0.43420249953646867,0.9266425158196077,0.0,2.596154419883659,4.950309342388865,0,0.0,20,2.0,2.0,1.022914810952489,12.520708616501336,31.783345549420464,0.43420249953646867,0.9266425158196077,0.0,5.9,7.1000000000000005,8.1,11.0,32.12731553047004,6.622436510709461,28.269365102597163,28.988728466862675,0.8099937061509175,0.39919192393281117,0.0,3.9000000000000004,5.1000000000000005,6.1,9.0,8.558921174976101,8.298137964599634,17.117842349952202,16.59627592919927
16.0,30.0,64.55,0.07,0.75,3.0,0.7,10.0,3.6068607815452545,0.2018567435708531,0.11578657602058064,0.19661831149680098,0.8291320867136899,0.6607484388037824,0.7722001062428683,0,0.0,2,0.2,0.2,0.45596689507123295,0.0,0.38403326145971467,1.8275092890828701,3.2164623240290986,0.1979496277749684,-0.005099268352736494,0.5453012034174384,1.1,2.3,0.4223304526602261,0.0,0.3951382226581576,1.7894355244703655,3.140937656090174,0,0.0,10,1.0,1.0,5.268095289331792,20.15708142886882,14.152974839654945,0.4223304526602261,0.0,0.3951382226581576,4.0,5.2,9.200000000000001,16.900000000000002,26.25497409548042,13.923440112957827,8.516869304964018,16.693945698510984,0.5434778337722788,0.00606308476701702,0.2918490966066378,3.0,4.2,8.3,15.900000000000002,1.1557595793815947,1.4241462049975153,2.3115191587631894,2.8482924099950306
16.0,40.0,64.55,0.07,0.75,5.0,0.5,10.0,3.607824792642422,0.5842699840077783,0.012051509374034122,0.38476584475101494,0.5610120382547358,0.3530189717402377,0.6434960096299334,0,0.0,2,0.2,0.2,0.4495637069574286,0.4556097227677407,0.46116000088337183,2.144071436799689,4.468486573649311,0.1948701826854992,0.08506169353923212,0.5664817583230266,1.1,2.5,0.41732905456109765,0.4711882105291705,0.4618462586197778,2.053707422268662,4.380255397412539,0,0.0,10,1.0,1.0,4.464501729559124,12.854331493073818,10.366027968581317,0.41732905456109765,0.4711882105291705,0.4618462586197778,4.7,7.5,10.5,19.3,13.675465792221964,9.38459487238537,10.396898727908145,10.402677454628884,0.5449908551941463,0.4191099241786397,0.45674019337819877,3.7,6.5,9.5,18.400000000000002,2.9693377314799823,2.7159656181172607,5.9386754629599645,5.431931236234521
18.0,40.0,64.55,0.07,0.75,4.0,0.7,10.0,3.6151333340555785,0.23712326209324971,0.21166514006654172,0.091255692874441,0.7860021980581472,0.6252125676274946,0.776457125709619,0,0.0,1,0.1,0.1,0.517527729180301,0.13939195692325324,0.26312645414947217,1.7127519043776174,3.4534140215648526,0.23817120359854987,-0.02742686221580435,0.5391177532233847,0.9,1.8,0.5042814653435338,0.12618910611494527,0.2616590415811663,1.6959012809142942,3.4258941718723177,0,0.0,8,0.8,0.8,10.769811325918107,6.947844036082353,11.678832323245771,0.5042814653435338,0.12618910611494527,0.2616590415811663,3.3000000000000003,5.300000000000001,8.200000000000001,15.3,25.094879685379368,21.512361343932344,6.47825306780062,10.773887685243084,0.5091394396833334,0.24400610639525921,0.2863951551446077,2.5,4.500000000000001,7.400000000000001,14.5,1.4474924215084781,1.5733224560913752,2.8949848430169562,3.1466449121827504
16.0,25.0,64.55,0.07,0.75,5.0,0.7,10.0,3.617174992207575,0.16943985188865565,0.11578657602058064,0.17404060750629513,0.8349889229623078,0.6561631922218624,0.8770146484643359,0,0.0,2,0.2,0.2,0.4487561874216364,0.001144433919755154,0.22170068923096498,1.667672316917713,3.2111430226196584,0.19498333941246518,-0.028951625651617387,0.5097964454987326,1.0000000000000002,2.1,0.41764795531141347,0.0,0.2587915463827508,1.6384038136539116,3.157734095491883,0,0.0,9,0.9,0.9,5.8346391700651195,12.63703073902547,18.34773394410967,0.41764795531141347,0.0,0.2587915463827508,3.8000000000000003,5.2,9.200000000000001,16.5,27.321329846175963,14.603717499569917,3.8413278690654926,11.097626910057487,0.5097964454987326,0.07856295737705503,0.15756444460769042,2.9000000000000004,4.4,8.3,15.6,1.1161436300262177,1.443394639685904,2.2322872600524355,2.886789279371808
14.0,25.0,64.55,0.07,0.75,5.0,0.1,5.0,3.6184205507993457,0.6734056855205862,0.2890340277290331,0.6406464899767458,0.013531366849563251,0.4213933032908977,0.2908810357697457,0,0.0,3,0.30000000000000004,0.30000000000000004,0.37805244528728954,0.7979808032228408,0.9758509431982035,2.23258126914948,7.089164805598761,0.15675248095415587,0.14807412786994056,1.022422436521158,2.9000000000000004,6.2,0.3322156035423646,0.7607969604466572,0.9881336646651229,2.010640948846747,6.802944145412162,0,0.0,26,2.6,2.6,0.6112949357071863,3.79973878294804,10.74334111992763,0.3322156035423646,0.7607969604466572,0.9881336646651229,8.5,11.4,14.600000000000001,24.3,10.74334111992763,3.2145282462209313,8.414663997533449,9.43804262776129,0.7089061309828688,1.0009526237702622,0.9084979175533759,6.0,8.9,12.100000000000001,21.8,6.855579632890364,5.966875646947454,13.711159265780728,11.933751293894908
