src,case,side,mode,response,engaged,target_hit,other_hit,goal,min_range,dcpa,tcpa,ct,k
extra,26,port,basin,stand_on,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,a17_30,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,a17_60,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,other_30,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,other_60,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,slow,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,a17_60_slow,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,26,port,basin,other_60_slow,False,True,False,False,1.327895887560737,1.0636015934209624,12.049472425623666,101.82185900560492,0.6126801889844811
extra,27,port,channel,stand_on,True,True,False,False,1.5501223712482186,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,a17_30,True,True,False,False,1.5501531313786774,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,a17_60,True,True,False,False,1.5501531313786774,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,other_30,True,True,False,False,1.550092096413841,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,other_60,True,True,False,False,1.550092096413841,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,slow,True,True,False,False,1.5522744589033775,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,a17_60_slow,True,True,False,False,1.5523626644812343,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,27,port,channel,other_60_slow,True,True,False,False,1.5521880467496871,1.456023572198173,8.712203991304396,81.56502157572126,0.7796229057176394
extra,28,port,channel,stand_on,True,False,False,True,1.5507848798875086,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,a17_30,True,False,False,True,1.2901589492656673,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,a17_60,True,False,False,True,1.2896430358098152,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,other_30,True,False,False,True,1.7456397408413782,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,other_60,True,False,False,True,1.745660850824453,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,slow,True,False,False,True,1.4453069805390386,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,a17_60_slow,True,False,False,True,1.2767657180672691,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,28,port,channel,other_60_slow,True,False,False,True,1.5876863098648974,1.52997997211198,8.220616764574254,156.73832729850727,1.0374432782860885
extra,29,port,channel,stand_on,True,True,False,False,1.2877100744793433,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,a17_30,True,False,False,True,1.7396403078676776,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,a17_60,True,False,False,True,1.7892811385702603,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,other_30,True,True,False,False,1.377128989438618,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,other_60,True,True,False,False,1.198112067006998,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,slow,True,False,False,True,1.9015211263165874,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,a17_60_slow,True,False,False,True,2.2276122058419072,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,29,port,channel,other_60_slow,True,False,False,True,1.8466265265578485,0.9591245878997936,10.344693181629388,95.51666977547727,1.124282987520377
extra,30,port,channel,stand_on,True,False,False,True,2.059474855834565,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,a17_30,True,False,False,True,2.442311931116393,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,a17_60,True,False,False,True,2.4464077928171424,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,other_30,True,True,False,False,1.7702785215117547,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,other_60,True,False,False,True,1.7712282407003668,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,slow,True,False,False,True,2.5261242786273512,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,a17_60_slow,True,False,False,True,2.7366155566623998,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,30,port,channel,other_60_slow,True,False,False,True,2.4091627773449176,2.0384819614543384,7.962850866500638,108.52935395368122,1.368737625608655
extra,31,port,basin,stand_on,True,True,False,False,1.8548431894345714,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,a17_30,True,True,False,False,1.721285262473644,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,a17_60,True,True,False,False,1.7221419857522982,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,other_30,True,True,False,False,1.220110728748773,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,other_60,True,True,False,False,1.2466442496493033,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,slow,True,True,False,False,1.7219991149563039,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,a17_60_slow,True,True,False,False,1.708476200445916,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,31,port,basin,other_60_slow,True,True,False,False,1.3836564035687422,0.2906669300090775,8.395184904967095,137.10864525466133,0.8565864665919567
extra,32,port,channel,stand_on,True,True,False,False,1.405779648584069,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,a17_30,True,False,False,True,1.9323265529106741,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,a17_60,True,False,False,True,2.149734540973603,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,other_30,True,True,False,False,1.6032997056660216,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,other_60,True,True,False,False,1.2469599196315977,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,slow,True,False,False,True,1.6962864862917162,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,a17_60_slow,True,False,False,True,2.422716151731348,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,32,port,channel,other_60_slow,True,True,False,False,1.2928161740731172,0.8555527172394622,10.00320839568707,118.79367120234137,0.9961392767794505
extra,33,port,channel,stand_on,True,True,False,False,1.436563459642043,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,a17_30,True,True,False,False,1.6613504349720145,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,a17_60,True,True,False,False,1.652970862324452,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,other_30,True,False,False,True,2.1943776865367566,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,other_60,True,False,True,False,2.4498906552492814,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,slow,True,True,False,False,1.3020345321945963,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,a17_60_slow,True,True,False,False,1.4053411027578053,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,33,port,channel,other_60_slow,True,True,False,False,0.8597454348304167,1.4481355546444508,10.173158121784475,68.88996049869743,0.6913910833741694
extra,34,port,basin,stand_on,True,True,False,False,1.40880004021573,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,a17_30,True,False,False,True,1.788005016473362,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,a17_60,True,False,False,True,1.7949306829046587,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,other_30,True,True,False,False,1.2893070321999074,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,other_60,True,True,False,False,1.2716274539262638,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,slow,True,False,False,True,1.8672166810067088,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,a17_60_slow,True,False,False,True,2.1305464443352267,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,34,port,basin,other_60_slow,True,True,False,False,1.7357536846451354,1.2471879187284118,8.191198258294799,85.28256579239145,0.787505455104023
extra,35,port,basin,stand_on,True,True,False,False,1.4645105005964358,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,a17_30,True,False,False,True,1.890696694500013,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,a17_60,True,False,False,True,1.8935179575673922,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,other_30,True,True,False,False,1.3453401788044135,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,other_60,True,True,False,False,1.3229957781845236,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,slow,True,False,False,True,1.937432745189924,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,a17_60_slow,True,False,False,True,2.1294223503396834,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,35,port,basin,other_60_slow,True,True,False,False,1.8052085244707303,1.3562559150846465,10.023131827683672,90.24530566810544,0.7552192737028904
extra,36,port,channel,stand_on,True,False,False,True,2.1821261588181997,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,a17_30,True,False,False,True,1.1252428878734877,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,a17_60,True,True,False,False,1.53959264122367,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,other_30,True,False,False,True,3.089328051683527,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,other_60,True,False,True,False,3.212882812440936,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,slow,True,False,False,True,1.8920149590700008,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,a17_60_slow,True,False,False,True,1.0757824746588902,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,36,port,channel,other_60_slow,True,False,False,True,2.5078299642070583,2.1974035601665323,9.396192315754153,156.41369206825772,0.8371265525024741
extra,37,port,basin,stand_on,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,a17_30,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,a17_60,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,other_30,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,other_60,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,slow,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,a17_60_slow,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,37,port,basin,other_60_slow,False,False,False,True,1.9127658607961298,1.8881136715255373,10.232488889719665,99.71798754799468,0.6422002473538662
extra,38,port,basin,stand_on,True,False,False,True,2.3912475372040913,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,a17_30,True,False,False,True,3.2040831223742163,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,a17_60,True,False,True,False,3.285526520427251,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,other_30,True,True,False,False,1.8167188760980038,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,other_60,True,False,True,False,1.784252534971122,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,slow,True,False,False,True,3.5781962104059346,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,a17_60_slow,True,False,False,True,3.8835261896776516,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,38,port,basin,other_60_slow,True,False,False,True,3.6561289728787814,2.408288694658229,10.653587590982504,79.28930722294365,1.0172464567030477
extra,39,port,basin,stand_on,True,True,False,False,1.3307313260355687,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,a17_30,True,True,False,False,1.4351352335355483,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,a17_60,True,True,False,False,1.4351352335355483,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,other_30,True,True,False,False,1.2507809781825123,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,other_60,True,True,False,False,1.2507809781825123,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,slow,True,True,False,False,1.4204801546998655,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,a17_60_slow,True,True,False,False,1.6042681860134476,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,39,port,basin,other_60_slow,True,True,False,False,1.3488146864631556,0.6513122388324333,8.952827268914573,74.74446432571534,0.6883014481020517
extra,40,port,basin,stand_on,True,False,False,True,2.4800116772723584,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,a17_30,True,False,False,True,3.232236941667913,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,a17_60,True,False,False,True,3.2512790291431792,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,other_30,True,False,False,True,2.1425016468075535,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,other_60,True,False,True,False,2.1348768247586083,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,slow,True,False,False,True,3.2973287014365824,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,a17_60_slow,True,False,False,True,3.558742346996649,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,40,port,basin,other_60_slow,True,False,False,True,3.2632353312125275,2.4619846860112458,8.969183735361096,110.5746770192458,1.2957947986803553
extra,41,port,basin,stand_on,True,True,False,False,1.0619287885582094,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,a17_30,True,True,False,False,1.818201447822734,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,a17_60,True,True,False,False,1.8197955475460412,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,other_30,True,False,False,True,1.6565451115156815,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,other_60,True,False,True,False,1.7440019376085483,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,slow,True,True,False,False,1.5563039337026918,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,a17_60_slow,True,True,False,False,1.8724297857428842,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,41,port,basin,other_60_slow,True,True,False,False,1.2966029225044113,0.8860771056903588,9.113307880352579,139.2228762835954,0.6383231153332873
extra,42,port,channel,stand_on,True,True,False,False,1.3074295405200738,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,a17_30,True,True,False,False,1.4042177341420239,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,a17_60,True,False,False,True,1.433600768249547,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,other_30,True,True,False,False,1.1843190578466656,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,other_60,True,True,False,False,0.8110577323190804,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,slow,True,True,False,False,1.5934953561713,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,a17_60_slow,True,False,False,True,2.024321366746707,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,42,port,channel,other_60_slow,True,False,False,True,1.8730154402017807,0.6799517073729531,9.096178962276877,76.98386208904027,1.0283672523795977
extra,43,port,basin,stand_on,True,False,False,True,1.6051825850448362,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,a17_30,True,True,False,False,1.8622208108326423,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,a17_60,True,True,False,False,1.8645791903358748,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,other_30,True,False,False,True,2.457683416839769,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,other_60,True,False,True,False,2.582272300758546,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,slow,True,True,False,False,1.1280179220653794,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,a17_60_slow,True,True,False,False,1.8614254970575828,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,43,port,basin,other_60_slow,True,False,False,True,1.6628052576642252,1.5902889465112688,9.397885044765097,137.7750096461997,0.7494871687359305
extra,44,port,basin,stand_on,True,True,False,False,1.799750095064117,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,a17_30,True,True,False,False,1.7478652511925017,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,a17_60,True,True,False,False,1.7481468123630337,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,other_30,True,True,False,False,1.2462741360783434,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,other_60,True,True,False,False,1.266210012760946,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,slow,True,True,False,False,1.7022491777794468,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,a17_60_slow,True,True,False,False,1.5485917884311904,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,44,port,basin,other_60_slow,True,True,False,False,1.313412832744178,0.24350043725320014,8.023345348255273,132.96239614338103,0.8023678009233075
extra,45,port,channel,stand_on,True,False,False,True,2.474062618630505,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,a17_30,True,False,False,True,2.6797082951934907,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,a17_60,True,False,False,True,2.6797377824568662,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,other_30,True,False,False,True,2.319708957924972,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,other_60,True,False,False,True,2.3259140272876992,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,slow,True,False,False,True,2.892006543262989,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,a17_60_slow,True,False,False,True,2.95890056677526,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,45,port,channel,other_60_slow,True,False,False,True,2.8643722151625375,2.433252068174755,10.45793211716389,74.21744921285011,1.0329888359205766
extra,46,port,basin,stand_on,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,a17_30,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,a17_60,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,other_30,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,other_60,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,slow,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,a17_60_slow,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,46,port,basin,other_60_slow,False,True,False,False,1.2302004554051282,0.7879135072026516,8.289739103639334,89.80155330990962,0.8089871543129956
extra,47,port,basin,stand_on,True,True,False,False,1.8644041249450096,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,a17_30,True,False,False,True,1.100352077852969,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,a17_60,True,False,True,False,1.562710117646118,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,other_30,True,False,False,True,1.5781202962913212,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,other_60,True,False,True,False,2.071453374266846,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,slow,True,True,False,False,1.7589820476952298,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,a17_60_slow,True,False,False,True,1.1997371962347785,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,47,port,basin,other_60_slow,True,True,False,False,1.2493783111280212,0.3029592713305179,11.236047310974575,149.1501781997752,0.6246396864876403
extra,48,port,basin,stand_on,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,a17_30,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,a17_60,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,other_30,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,other_60,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,slow,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,a17_60_slow,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,48,port,basin,other_60_slow,False,False,False,True,2.466548776223568,2.3156207645859723,11.046760679621254,104.08045244793324,0.602017895638281
extra,49,port,channel,stand_on,True,True,False,False,1.3263166701946614,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,a17_30,True,True,False,False,1.810283855740124,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,a17_60,True,False,False,True,2.270553740568384,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,other_30,True,True,False,False,1.0297129440065207,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,other_60,True,False,True,False,1.7200840263114046,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,slow,True,True,False,False,1.6898610272295373,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,a17_60_slow,True,False,False,True,2.705943944481239,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,49,port,channel,other_60_slow,True,False,False,True,2.2120554736754805,0.5719307896858481,12.796031645515159,76.40438881396976,0.6986151992158085
extra,50,port,basin,stand_on,True,True,False,False,1.7547602183060695,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,a17_30,True,True,False,False,0.7540752262952498,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,a17_60,True,True,False,False,0.8483777384068699,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,other_30,True,True,False,False,1.2124774488829206,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,other_60,True,True,False,False,1.2212427765804892,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,slow,True,True,False,False,1.725354306479892,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,a17_60_slow,True,False,False,True,0.8105113425766401,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,50,port,basin,other_60_slow,True,True,False,False,1.4375672637955594,0.12832377660763727,8.528389212111975,142.69375478400968,0.7460378051542517
extra,51,port,basin,stand_on,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,a17_30,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,a17_60,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,other_30,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,other_60,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,slow,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,a17_60_slow,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,51,port,basin,other_60_slow,False,True,False,False,1.273058164471443,0.9157337516678534,8.332751852445284,97.92865456861769,0.7860546736814856
extra,52,port,basin,stand_on,True,False,False,True,2.1886421545334014,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,52,port,basin,a17_30,True,False,False,True,3.15382789653049,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,52,port,basin,a17_60,True,False,False,True,3.2308736640404043,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,52,port,basin,other_30,True,True,False,False,1.6801284368892127,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
extra,52,port,basin,other_60,True,False,True,False,1.0196748167965217,2.196433229044289,11.580579027938835,72.29722711669459,0.695343841322523
