scenario,outcome,k,dcpa_drawn,min_range,steps,max_u,engaged_steps,engaged_u,engaged_throttle,engaged_reward,engaged_col,engaged_pf,engaged_prog,engaged_exist,engaged_over_gate,engaged_v_hold_fires,engaged_v_hold_mean,other_steps,other_u,other_throttle,other_reward,other_col,other_pf,other_prog,other_exist,other_over_gate,other_v_hold_fires,other_v_hold_mean
60,goal,1.5589974052060438,1.7522968062198747,1.6397833778887625,44,0.7328937401570377,19,0.4712764774899256,-0.23295941164619044,-0.4788846713074681,-1.0171796908514037,-0.48445315533188327,1.5,-0.25,0.0,0.42105263157894735,0.2511554792225688,25,0.6265480543302586,0.18006594002246856,4.489365061574112,-0.11656638042852176,-0.36492889538629447,1.5,-0.25,0.48,0.04,0.028781822328030063
61,goal,1.574993333289581,2.045196520946249,2.08726255828206,43,0.7256509205973605,20,0.48940746610855507,-0.10380082754418254,-0.04695380812696995,-0.7000037066722079,-0.39713808048650046,1.5,-0.25,0.0,0.4,0.17284042140054515,23,0.6171682316320591,0.24872533353450504,5.026565341199303,-0.041586105612372276,-0.32735756423749784,1.5,-0.25,0.391304347826087,0.043478260869565216,0.010268174225277106
62,goal,1.6287319791986683,1.7168351782568199,1.519748694696773,45,0.7178687981516897,23,0.4728684165667039,-0.28319182991981506,-0.6796134775141878,-1.2425854015970086,-0.47435640699296955,1.5,-0.25,0.0,0.5652173913043478,0.30681121027086633,22,0.6041193865914305,0.10570910285142335,5.237432785188095,-0.01497059727330139,-0.26814610844035974,1.5,-0.25,0.18181818181818182,0.045454545454545456,0.0036964437711855284
63,goal,1.6952223049663313,1.3384111803369196,1.603495130818665,60,0.861361040024034,12,0.4180692266760277,-0.8244840676585833,-0.2807457348604014,-0.4525421367467229,-0.8075956875030809,1.4817188662636518,-0.25,0.0,0.16666666666666666,0.1117387991967217,48,0.4019376539139445,-0.3385951123200357,-0.5317027582310949,-0.02425924044571128,-1.3615342348750448,1.274496797321815,-0.25,0.14583333333333334,0.020833333333333332,0.005989935912521304
64,goal,1.7103524912203836,1.3554472627926804,1.634559784133514,53,0.6691314291713423,16,0.487213956302868,-0.13270680396817625,-0.622742248184996,-1.0760188507081117,-0.3997540587471563,1.5,-0.25,0.0,0.375,0.265683666841509,37,0.48214190153587116,-0.1280419602486733,2.6156049960376477,-0.09152813060176421,-0.8764316265889968,1.4796908137229416,-0.25,0.0,0.02702702702702703,0.022599538420188695
65,goal,1.7202843180687097,1.26594027665971,1.7484150915776335,45,0.7402898519460993,18,0.4653476650980427,-0.26941236408634317,-0.17551468982954185,-0.6805907009043627,-0.5282395087824702,1.5,-0.25,0.0,0.3888888888888889,0.16804708664305254,27,0.5859682687671685,-0.12117650566829576,4.114433469386643,-0.12624251498869002,-0.4042628644159706,1.5,-0.25,0.18518518518518517,0.037037037037037035,0.0311709913552321
66,goal,1.739775414084976,1.8649907102640115,1.6837047883868026,44,0.7280139922465376,16,0.4618917522812157,-0.31726651126518846,-0.003160171137811453,-0.45464094647536724,-0.5352213810947393,1.5,-0.25,0.0,0.375,0.11225702382107833,28,0.6035362809210063,0.07715150800400547,4.300523643757043,-0.01304631573010511,-0.237790173185443,1.5,-0.25,0.21428571428571427,0.03571428571428571,0.003221312525951879
67,goal,1.6519851812383162,1.1780699883974688,1.35157261844182,44,0.7780961512470252,22,0.4545293414512665,-0.34030254938724364,-0.37109923213340645,-0.7725071916954689,-0.6180019899619258,1.5,-0.25,0.045454545454545456,0.5454545454545454,0.190742516468017,22,0.6407027854487527,0.24954008920626206,4.921187824679118,-0.06340926444564628,-0.529105720260051,1.5,-0.25,0.5454545454545454,0.09090909090909091,0.015656608505097844
68,goal,1.808466731938762,1.1978143228060183,1.5814088129140111,55,0.5981241597716525,17,0.47967805292947135,-0.1626226179959143,-0.5220308701952912,-1.047910001584727,-0.43119890574158753,1.5,-0.25,0.0,0.4117647058823529,0.2587432102678338,38,0.4980889942470881,-0.20430511878313204,2.6682520703547397,-0.011188572909310477,-0.9178976897548734,1.4864685656242271,-0.25,0.0,0.02631578947368421,0.0027626105948914755
69,collision:target,1.760018034004764,0.19086248924666288,1.839942169383433,13,0.5723050715084512,11,0.4689468462137887,-0.3990763822062449,-28.276796570214234,-1.4581795104298683,-0.4211145437074491,1.473359805228047,-0.25,0.0,0.45454545454545453,0.3600443235629305,2,0.571543762355011,-0.05472342669963837,-0.8997849582572424,-1.6483369777930552,-0.001447980464187093,1.5,-0.25,0.0,0.5,0.40699678464026057
70,goal,1.8009547073915488,1.4967787552906244,1.3650892033526711,52,0.6306433878589435,14,0.47614312305154805,-0.2714620377602322,-0.2825005789994736,-0.893894780484061,-0.4555783388345703,1.5,-0.25,0.0,0.35714285714285715,0.2207147606133484,38,0.4991436259722354,-0.028705380268787082,2.7925947867242624,-0.023251470344473602,-0.686990819753377,1.4890632040101217,-0.25,0.0,0.02631578947368421,0.005741103788758913
71,goal,1.6827260396779722,1.403376455442556,1.9913421725977418,45,0.6338053116870286,20,0.4979388912542796,-0.18610926577821374,-0.41105694606738313,-0.8979316915124977,-0.3462222271971639,1.5,-0.25,0.0,0.5,0.22171152876851793,25,0.568058303401522,-0.05225496225059032,4.59975099839124,-0.001527186431112107,-0.35146056791562885,1.5,-0.25,0.0,0.04,0.00037708306941039676
72,collision:target,1.7435718408007386,0.3248875190088812,1.8516901127956422,15,0.555907051871574,13,0.4296217540595555,-0.2962547857314348,-23.775694721072618,-1.108657956024118,-0.5650540205614355,1.4141324673400546,-0.25,0.0,0.38461538461538464,0.2737427051911403,2,0.5474491775925459,-0.4628720358014107,-0.8324987078736303,-1.4789623821752271,-0.10353632569840321,1.5,-0.25,0.0,0.5,0.36517589683338936
73,collision:target,1.6080635662841791,0.0815323362712651,1.848645582738615,17,0.5697507369657626,15,0.46993189015080367,-0.2665713439385096,-21.91977418848469,-2.3988193128060034,-0.4609116105412021,1.5,-0.25,0.0,0.6666666666666666,0.5923010648903712,2,0.5693499785164142,-0.04610614478588104,-1.0251489106291611,-1.7715667596141929,-0.003582151014968449,1.5,-0.25,0.0,0.5,0.43742389126276365
74,goal,1.6250940949254407,1.9081779744704535,2.5727082210287873,44,0.661223408303154,19,0.5106441199664855,-0.1061814802845842,-0.07656470906958676,-0.7700387796494064,-0.29540776544674635,1.5,-0.25,0.0,0.3157894736842105,0.19013303201219914,25,0.6044013320955447,0.012411908209323884,4.4031141104205975,-0.09295120952857527,-0.3248286379337097,1.5,-0.25,0.0,0.04,0.02295091593298155
75,goal,1.8822634959606326,1.7811026599624644,1.797772452679747,43,0.7410351389249376,14,0.4662639012351649,-0.2837916484900883,-0.014014258628155014,-0.4990095476431867,-0.514357433428647,1.5,-0.25,0.0,0.2857142857142857,0.12321223398597203,29,0.6205321724196842,0.11112693112728925,4.038076808356354,-0.0887685508037849,-0.2829397333709024,1.5,-0.25,0.27586206896551724,0.034482758620689655,0.021918160692292566
76,goal,1.619021115448451,1.581172144619873,1.5698191384987157,47,0.7141355063378062,23,0.47275406537154596,-0.33438254447410937,0.228841102330477,-0.32300753713251323,-0.4883471044611252,1.5,-0.25,0.0,0.5217391304347826,0.07975494744012672,24,0.5884738271401366,-0.017437128194918234,4.755643720277238,-0.014225495963569113,-0.2919523367393467,1.5,-0.25,0.125,0.041666666666666664,0.0035124681391528675
77,goal,1.6699191028135496,1.7425760355788675,2.1118698598924976,48,0.6214313606370364,14,0.5379910883661831,-0.1601880071684718,-0.14121231151136857,-0.9642179551939681,-0.1784043335353843,1.5,-0.25,0.0,0.35714285714285715,0.23807850745530074,34,0.4892726468694905,-0.26227164608152476,3.089125100626862,-0.06293754371327245,-0.6802715963332604,1.4988891009153693,-0.25,0.0,0.029411764705882353,0.015540134250190726
78,goal,1.7435666805502583,1.4588206169932798,1.5769035067304118,47,0.6162221416322735,16,0.5416868633027876,-0.1175716487923637,-0.4249365388780587,-1.161344299934149,-0.1468695638977075,1.5,-0.25,0.0,0.375,0.28675167899608617,31,0.504155575630119,-0.22985958674501988,3.226092039265522,-0.1028656892910293,-0.7961032808427769,1.5,-0.25,0.0,0.03225806451612903,0.025398935627414642
79,goal,1.8514550932697031,1.8722641319819475,2.0851675713908207,55,0.7141272958990867,15,0.47002699321979546,-0.4249680757522583,-0.2703681536636223,-0.6822030210254222,-0.5418055719105725,1.497748462661123,-0.25,0.0,0.26666666666666666,0.16844519037664746,40,0.44269097798310586,-0.2113667803350836,1.3665712096118026,-0.09113981479952679,-0.9197811103629314,1.3026441575742962,-0.25,0.275,0.025,0.0225036579751918
