scenario,outcome,k,dcpa_drawn,min_range,steps,max_u,engaged_steps,engaged_u,engaged_throttle,engaged_reward,engaged_col,engaged_pf,engaged_prog,engaged_exist,engaged_over_gate,engaged_v_hold_fires,engaged_v_hold_mean,other_steps,other_u,other_throttle,other_reward,other_col,other_pf,other_prog,other_exist,other_over_gate,other_v_hold_fires,other_v_hold_mean
70,goal,1.8009547073915488,1.4967787552906244,2.309459930324258,38,0.737071083683989,19,0.6453138877051652,0.19950170976747023,0.451681242286329,-0.5103114136781518,-0.052209032271172365,1.5,-0.25,0.05263157894736842,0.3157894736842105,0.1260028181921362,19,0.6722739777739164,0.31555170252134923,5.748538461343181,-0.07535077279295792,-0.36339306137772764,1.5,-0.25,0.42105263157894735,0.05263157894736842,0.01860512908468097
71,goal,1.6827260396779722,1.403376455442556,2.1049357295768933,38,0.7551512370605933,35,0.6370839606658573,0.22385898107396704,2.70966737901835,-0.8554943800301422,-0.2980720000002782,1.5,-0.25,0.2,0.5142857142857142,0.2112331802543561,3,0.6276545849570634,0.29446076850096387,-1.4712563489172201,-1.9962404044608393,-0.35276041739899505,1.5,-0.25,0.3333333333333333,0.6666666666666666,0.4928988652989726
72,goal,1.7435718408007386,0.3248875190088812,2.3507226738504463,31,0.9628432244652432,27,0.7817231998022881,0.6152203193417302,-3.0725744330092146,-2.78808613678158,-1.349025884281005,1.5,-0.25,0.7777777777777778,0.8518518518518519,0.6884163300695261,4,0.7386548389387972,-0.006635299883782864,24.45211495111468,-0.14755250822634156,-1.2389158530399516,1.5,-0.25,0.5,0.25,0.03643271808057816
73,goal,1.6080635662841791,0.0815323362712651,2.390068226175566,34,0.7832433935653452,31,0.7289924438700166,0.3914020852516255,0.8527950861144702,-2.6647994123301,-0.7417792190205652,1.5,-0.25,0.9354838709677419,0.967741935483871,0.6579751635382962,3,0.6376762396720173,0.30672769248485565,-0.7167140315272729,-1.2370412927986347,-0.3918612184742985,1.5,-0.25,0.3333333333333333,0.6666666666666666,0.3054422945181814
74,goal,1.6250940949254407,1.9081779744704535,2.3822702671377427,39,0.7489066161196614,35,0.6406463742480719,0.1621606701186725,2.727156371058132,-0.8011527306254745,-0.33361816382664183,1.5,-0.25,0.2857142857142857,0.5428571428571428,0.19781548904332708,4,0.6401267401224993,0.46642715856432915,-0.5663463903645903,-0.976217978296769,-0.4497037293855274,1.5,-0.25,0.5,0.5,0.241041476122659
75,goal,1.8822634959606326,1.7811026599624644,2.2673228645383894,34,0.86983638410137,19,0.6829922648103224,0.32123042839138133,-0.49540438327412445,-1.0424349393763208,-0.3144301379723259,1.5,-0.25,0.6842105263157895,0.5263157894736842,0.2573913430558817,15,0.7503627749400731,0.4934924396375815,6.40932150576805,-0.13049038022426018,-1.0844565038362688,1.5,-0.25,0.8666666666666667,0.06666666666666667,0.03221984696895313
76,goal,1.619021115448451,1.581172144619873,2.852232114105756,35,0.8286506732594373,30,0.7172786342654682,0.35252115776141485,-1.4933930065041245,-1.8616090635281408,-0.5863803688432235,1.5,-0.25,0.7666666666666667,0.8666666666666667,0.45965655889583723,5,0.7063099615928344,0.33016195669770243,19.285509980257572,-1.030981212820813,-0.7222091438620654,1.5,-0.25,0.6,0.4,0.2545632624248921
77,goal,1.6699191028135496,1.7425760355788675,1.956455306275112,37,0.7544931527320777,26,0.6329770610291032,0.2256087502106451,0.30759273394110526,-0.4695819508547606,-0.25251469994970827,1.5,-0.25,0.2692307692307692,0.34615384615384615,0.11594616070487916,11,0.675408868720092,0.08127250657840208,9.447514237237524,-0.029828030211384138,-0.6042963064101255,1.5,-0.25,0.5454545454545454,0.09090909090909091,0.00736494573120596
78,goal,1.7435666805502583,1.4588206169932798,1.8950434891891854,35,0.7760708354790726,20,0.6693334762757284,0.3210701998323202,-0.20681066384969932,-0.9009563996390074,-0.30320158244966355,1.5,-0.25,0.4,0.55,0.22245837028123638,15,0.7164156755389599,0.3414960900942485,6.817555964276187,-0.0012698124986069584,-0.9027812960309335,1.5,-0.25,0.8666666666666667,0.06666666666666667,0.00031353395027332304
79,goal,1.8514550932697031,1.8722641319819475,2.0579195436141196,51,0.6350737800262185,22,0.5562260235560816,-0.06926098546351898,0.2591165726081884,-0.5259461831093749,-0.12817907849785826,1.5,-0.25,0.0,0.3181818181818182,0.12986325508873453,29,0.4358366786158905,-0.5730899822223803,1.807524710762526,-0.006980436425256688,-0.8779945422855723,1.3174564250318144,-0.25,0.0,0.034482758620689655,0.0017235645494460957
