scenario,outcome,k,dcpa_drawn,min_range,steps,max_u,engaged_steps,engaged_u,engaged_throttle,engaged_reward,engaged_col,engaged_pf,engaged_prog,engaged_exist,engaged_over_gate,engaged_v_hold_fires,engaged_v_hold_mean,other_steps,other_u,other_throttle,other_reward,other_col,other_pf,other_prog,other_exist,other_over_gate,other_v_hold_fires,other_v_hold_mean
60,goal,1.5589974052060438,1.7522968062198747,2.1083517061370167,40,0.9715551221180647,20,0.5369240793311543,-0.07064784169197083,-0.6112583164507326,-1.3373641769585078,-0.15168222075458623,1.5,-0.25,0.0,0.45,0.330213377026792,20,0.7240830787157483,0.5289687343407422,4.751056168863201,-0.0009239577648640261,-1.1275542822129825,1.5,-0.25,0.6,0.05,0.00022813771971951259
61,goal,1.574993333289581,2.045196520946249,2.276749752970772,41,0.8231618718765351,20,0.49831211863159447,-0.08297891579568387,-0.3411668654073793,-0.9768725700531494,-0.3581696629309346,1.5,-0.25,0.0,0.55,0.24120310371682702,21,0.6749812833713629,0.4307355325491655,4.942994163114641,-9.376119128107587e-05,-0.6631115427558525,1.5,-0.25,0.6666666666666666,0.047619047619047616,2.3150911427426143e-05
62,goal,1.6287319791986683,1.7168351782568199,2.0116090076843016,40,0.9319225910845461,24,0.5307080216115565,-0.11651234092035641,-1.0008579496374785,-1.6829150311509693,-0.21617514638131996,1.5,-0.25,0.0,0.5416666666666666,0.4155345755928319,16,0.7263729605606937,0.49704099097289145,5.758964130464753,-0.40495496960974375,-1.0100172458126764,1.5,-0.25,0.75,0.125,0.09998888138512191
63,collision:target,1.6952223049663313,1.3384111803369196,0.7543555779554589,16,0.5443730049830013,14,0.45399414744874583,-0.5280714077608926,-21.630688607974864,-0.24773743899844947,-0.5814846326117419,1.459747918659451,-0.25,0.0,0.07142857142857142,0.06116973802430851,2,0.5316757683197406,-0.7277601063251495,-0.5465499260618834,-1.330667865614021,-0.2113423616875415,1.5,-0.25,0.0,0.5,0.32855996681827676
64,goal,1.7103524912203836,1.3554472627926804,1.8633422038357819,43,0.7088343083592785,18,0.5531524663901498,0.011233002413064241,-0.4945718453551782,-1.3357925892457232,-0.06770635647497067,1.5,-0.25,0.0,0.5555555555555556,0.3298253306779564,25,0.6064000809855186,-0.1355458104237914,4.086540026884551,-0.08114155587200017,-0.7524233590046873,1.5,-0.25,0.2,0.04,0.020034952067160536
65,goal,1.7202843180687097,1.26594027665971,2.0182586346954934,39,0.8588083827484589,21,0.5404350617000827,-0.10388300927089793,-0.00988549660575977,-0.5472201473009657,-0.34011357452207924,1.5,-0.25,0.09523809523809523,0.3333333333333333,0.13511608575332484,18,0.7092325114472682,0.37918571279280716,5.63291037384015,-0.00020096030731641955,-0.8482375142737526,1.5,-0.25,0.7777777777777778,0.05555555555555555,4.961982896701717e-05
66,goal,1.739775414084976,1.8649907102640115,2.0138433639653766,38,0.9330468336833513,16,0.5096759251255438,-0.10343831981299445,-0.20179334875953514,-0.9150831212132424,-0.27869789956529656,1.5,-0.25,0.0,0.4375,0.2259464496822821,22,0.7379496582899759,0.4406181060793725,4.236453518959159,-0.017437426586128377,-1.1734086623135125,1.5,-0.25,0.6818181818181818,0.045454545454545456,0.004305537428673673
67,goal,1.6519851812383162,1.1780699883974688,2.0489030997134043,39,0.9049032852876758,25,0.5661716070952495,0.05719845443964004,3.040047642906119,-1.3997874046467096,-0.4314505961477487,1.5,-0.25,0.08,0.56,0.34813706962681407,14,0.7171558600962353,0.2645695518170084,-1.5100002464948072,-1.2314384134523748,-1.0918853649171747,1.5,-0.25,0.7857142857142857,0.21428571428571427,0.32366924078325343
68,collision:boundary,1.808466731938762,1.1978143228060183,1.8349258554875671,56,0.7377841272271848,19,0.5586191566724659,-0.00039180956388774673,-0.3664798029359331,-1.1445330755065308,-0.12493211865233014,1.5,-0.25,0.0,0.3684210526315789,0.2826007593843286,37,0.5311958109314088,-0.4403019554258601,-10.569056907007614,-0.014917454688148396,-1.1712679078798167,1.0634905106144488,-0.25,0.32432432432432434,0.02702702702702703,0.0036833221452218265
69,collision:target,1.760018034004764,0.19086248924666288,1.8371795602700105,15,0.6429491392463474,13,0.5723519162257521,-0.09726167412904593,-24.342526702623598,-2.1029093605911786,-0.04785363442529142,1.5,-0.25,0.0,0.7692307692307693,0.5192368791583156,2,0.5774624026560584,0.02391335368156433,0.5815227905910657,-0.1671113177967469,-0.0013658916121873643,1.5,-0.25,0.0,0.5,0.04126205377697454
