policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
encounter_vo,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,goal,False,False,70,62.75064442731568,-48.59174697647531,16,0,0,0,19,5.724273389577585,0.0,0.0,0.0,4.501465266236949,0.5363763047955048,0.5589760475975982,1.550762481433028,0.19668854191898466,0,,False,head_on,25,0.0,False,0.0,development,0
encounter_vo,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,76,105.59892950857046,-9.790642744889514,8,0,2,0,8,1.2569618380471166,0.0,0.11727340900240969,0.0,0.6992216386994694,0.5244143451321763,0.5588054289074514,1.6778777805936258,1.1066806540547054,0,,False,head_on,28,0.0,False,0.0,development,1
encounter_vo,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,75,60.314040977397745,-59.91083488851181,25,0,31,0,8,4.578904802882184,0.0,9.859212505617327,0.0,0.38935357644946866,0.515585589012229,0.5590676002741133,2.360342414416781,0.7978694825037167,0,,False,head_on,32,0.0,False,0.0,development,2
encounter_vo,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,68,138.85451458715147,-16.894277769703653,8,0,0,0,22,0.5573402613992406,0.0,0.0,0.0,3.141209661283869,0.5518695312588178,0.5630151415954028,1.9683399429141086,0.10227898876137638,0,,False,head_on,28,0.0,False,0.0,development,3
encounter_vo,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,67,123.33690116663965,-31.459071496689248,9,0,0,0,15,2.805647808062103,0.0,0.0,0.0,3.9046921881737413,0.564025088290779,0.5807145535216847,1.6252376618894682,0.4722754430387947,0,,False,head_on,19,0.0,False,0.0,development,4
encounter_vo,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,72,38.08213614654231,-99.90948742018823,21,0,27,0,29,7.168138031599689,0.0,7.207465256864181,0.0,8.551184275346378,0.5243958777018828,0.5607999545233757,1.4622330953830258,0.36983126369603375,0,,False,head_on,29,0.0,False,0.0,development,5
encounter_vo,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,74,121.31837182859569,-12.438777093463111,8,0,0,0,1,2.2235773796546847,0.0,0.0,0.0,0.3182375698160934,0.5262870708660488,0.560269534717355,1.600593737084976,0.5864529231538821,0,,False,head_on,23,0.0,False,0.0,development,6
encounter_vo,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,goal,False,False,71,83.87919028270215,-11.51367391845656,6,0,0,0,6,1.207807171259137,0.0,0.0,0.0,1.230006315716407,0.5425620133439766,0.5715889455062593,1.0866676988853985,0.3868913550432349,0,,False,head_on,16,0.0,False,0.0,development,7
encounter_vo,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,69,141.76422294499636,-13.051758036297471,9,0,0,0,12,0.9617065348231125,0.0,0.0,0.0,1.8425134864273474,0.5458207759819571,0.5602821279645629,1.9542117591924135,0.06634493207269421,0,,False,head_on,22,0.0,False,0.0,development,8
encounter_vo,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,71,64.33177594024522,-12.960973956548958,5,0,0,0,10,1.5082014254198222,0.0,0.0,0.0,1.221194866826853,0.5333275349580788,0.5575114524810693,1.5321276060441333,0.36407794511863334,0,,False,head_on,19,0.0,False,0.0,development,9
encounter_vo,head_on,9.33910709037673,1.3293144757328503,188.10570753975367,,,,goal,False,False,72,83.58924657943426,-58.740767053504044,18,0,23,0,11,5.118044522701379,0.0,7.296743575135137,0.0,1.5862599545879363,0.5395127800208793,0.5687470588793249,2.176477589594691,0.4697642615248067,0,,False,head_on,23,0.0,False,0.0,development,10
