policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,collision:obstacle,True,False,35,-341.74317695723596,-22.786260258827554,15,0,3,0,9,2.3898979647337293,0.0,0.29541220145727887,0.0,2.198395868477642,0.6459601241137234,0.7827035705787226,2.1855281351871048,0.7787357495199955,0,,False,head_on,24,0.0,False,0.0,development,0
model,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,65,122.25359344548824,-7.3199752371134235,10,0,0,0,5,1.1794110001560043,0.0,0.0,0.0,0.32930906363137796,0.603158291929501,0.6978693294082307,2.1775505940070614,1.2439633978963966,0,,False,head_on,26,0.0,False,0.0,development,1
model,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,65,99.52021302981778,-31.99834968693188,1,0,26,0,5,0.09201054914550506,0.0,8.43811012467295,0.0,0.2590446710753363,0.5968823948984028,0.7878577331551736,2.472326508477755,0.9253340598754791,0,,False,head_on,27,0.0,False,0.0,development,2
model,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,62,139.96110916419764,-6.705563093392604,7,0,0,0,3,0.888331152616173,0.0,0.0,0.0,0.5129608639872326,0.6118599088963022,0.7149458863085748,2.563062503374869,0.528500705632495,0,,False,head_on,24,0.0,False,0.0,development,3
model,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,57,104.86744099020427,-18.461784008935005,6,0,0,0,7,2.2271830943381192,0.0,0.0,0.0,1.652717264880292,0.6740219899771371,0.8821620519974933,1.950480005353196,0.8169085336276608,0,,False,head_on,17,0.0,False,0.0,development,4
model,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,60,69.9534852184348,-37.94168428212022,12,0,5,0,16,3.4462613097206747,0.0,0.9319510958624795,0.0,3.8950370786439903,0.6506547751200464,0.7903183513687301,0.9642319653724132,1.1248543318086857,0,,False,head_on,28,0.0,False,0.0,development,5
model,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,64,124.45878414601162,-7.218157086044969,9,0,1,0,3,0.9158782146553524,0.0,0.014028060476775748,0.0,0.5853464235076848,0.6126188922956515,0.8084469695232348,2.029293405992173,0.8147494613628733,0,,False,head_on,23,0.0,False,0.0,development,6
model,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,goal,False,False,55,75.18022161971254,-17.32614805343133,6,0,0,0,6,1.5124714786063578,0.0,0.0,0.0,2.1865364965177463,0.7068285714105711,0.9240456945587662,1.6549410731021648,0.8322253068968944,0,,False,head_on,11,0.0,False,0.0,development,7
model,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,61,123.51818129003479,-13.912941227919447,13,0,0,0,6,1.881009896243245,0.0,0.0,0.0,1.0226538314478635,0.6200845445873064,0.7683877610360448,2.2978063144694505,0.3604596411324033,0,,False,head_on,21,0.0,False,0.0,development,8
model,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,62,65.78538798106914,-3.83322430012088,7,0,0,0,2,0.7032676255345103,0.0,0.0,0.0,0.07823323416112313,0.635178711219924,0.8316182694735181,2.816005873471336,2.003165280678342,0,,False,head_on,22,0.0,False,0.0,development,9
