#{"t_start": 1787109726.2530766, "env_id": "None"}
r,l,t
-978.6043,101,1202.319297
-982.5248,182,1203.095228
-1004.3947,136,1207.389527
-985.8209,91,1208.058346
-984.52686,113,1208.457378
-967.3929,176,1208.649928
-1004.4483,116,1209.067233
-981.20215,123,1212.187609
-982.56976,142,1214.387154
-980.8214,164,1214.567382
-981.06573,121,1218.342534
-967.8218,159,1220.052271
-975.6969,161,1221.414569
-1007.5205,164,1221.480488
-984.82855,91,1221.557784
-998.8366,183,1222.573793
-986.8853,141,1223.166462
-990.5437,72,1224.21409
-991.53937,71,1225.842877
-990.05615,76,1227.677134
-992.9426,66,1228.677487
-961.28784,190,1229.706145
-984.50507,140,1233.000145
-978.9471,143,1233.074961
-992.97375,67,1233.151407
-1006.5932,155,1235.179331
-980.5092,167,1237.870545
-995.07513,158,1238.49314
-967.53796,127,1238.630415
-997.7219,152,1241.391679
-993.5833,158,1245.067573
-993.84143,132,1245.108569
-1008.8257,163,1245.317274
-1008.37036,185,1246.434303
-982.2836,123,1247.341193
101.870056,186,1251.542769
-993.046,143,1251.938825
-992.9189,105,1252.945984
-969.61566,227,1256.062335
-980.23157,164,1258.283435
-1001.3248,164,1258.714897
-986.0948,138,1259.11955
-988.8742,175,1261.194732
-990.5383,74,1262.122309
-963.3286,139,1262.847896
-990.56494,76,1264.09255
-985.13635,145,1264.44468
-1002.6498,163,1264.867372
-979.6985,119,1267.940126
-992.4397,68,1269.506248
-993.1301,67,1270.19797
-986.7534,164,1270.457701
-999.1676,168,1272.909592
-987.03485,167,1276.867054
-957.8603,220,1278.236892
-978.78296,210,1278.591675
-988.98236,160,1280.115187
-976.72186,147,1281.570293
-993.91284,64,1282.613976
-1002.0422,157,1283.058277
97.92106,190,1284.41325
-971.79865,181,1288.038712
-981.99146,127,1288.856451
-992.8852,82,1289.069699
-985.3252,84,1289.571543
-988.0921,164,1293.225228
102.45213,183,1293.390537
-991.5738,70,1293.390537
-984.613,120,1293.726884
-959.4582,221,1298.422828
-990.39374,72,1298.543698
-979.80774,143,1299.462993
-986.6972,171,1302.083887
102.419655,184,1303.935525
-998.4153,140,1304.39635
-977.7586,163,1306.289078
-977.3086,212,1310.743932
-999.113,155,1311.492357
-994.76514,167,1312.37574
-981.2117,134,1314.892528
-980.8084,166,1315.354774
-965.9049,207,1316.131129
105.37228,189,1318.570825
-999.20264,147,1322.370285
-994.3952,222,1323.015512
-978.6498,103,1323.653754
-983.7004,154,1323.653754
-966.98615,232,1327.347919
-1005.4475,177,1327.985385
-980.5057,96,1328.745279
-978.4004,155,1329.340053
-990.08295,211,1329.762761
-978.0098,105,1329.982456
-996.2084,166,1335.244611
-982.9511,91,1335.865675
-983.6203,90,1336.217965
-972.5199,186,1336.463488
-964.05756,181,1340.198309
-1006.8518,160,1340.198309
-985.0321,152,1340.92552
-970.53046,208,1341.896657
-999.3486,141,1345.937138
-984.36884,92,1346.396369
-993.8638,65,1347.219811
-980.3707,97,1347.882636
-974.0555,112,1348.192334
-995.09686,184,1348.421382
-1016.7379,168,1348.836428
-994.2489,182,1349.160375
-987.5619,84,1354.701142
-985.9036,99,1355.154112
-992.69794,72,1355.281832
-1000.8192,106,1356.366214
-991.59076,117,1356.959401
-1005.7354,188,1360.044014
-1014.2677,170,1360.237708
-1005.4213,177,1361.043885
-994.33856,108,1361.397412
-993.56445,64,1366.451464
-984.0817,168,1366.926933
-1011.3742,166,1366.998156
-985.65265,137,1368.017164
-985.9513,174,1369.947974
-996.6374,120,1370.215393
-990.64197,110,1370.418041
-981.7407,133,1370.618479
-994.90265,128,1376.101795
-965.0942,135,1377.433007
-983.41394,171,1378.815111
-990.55896,121,1378.815111
-973.66394,176,1379.77952
-965.3425,136,1380.618046
-1004.8395,161,1381.868253
-989.569,75,1382.209989
-992.9354,66,1383.02306
105.07218,183,1383.323369
-992.7351,67,1386.021304
-978.2345,102,1387.155898
-995.14954,132,1389.322548
-979.4414,99,1389.487281
-971.45276,119,1391.5449
-995.3287,113,1392.14359
-985.851,92,1393.148933
-986.6509,172,1393.519245
-995.7603,192,1397.03571
-988.67535,81,1397.524276
-984.1844,146,1397.621332
-969.09784,123,1398.271961
-989.53253,74,1398.449653
-978.9889,101,1398.630918
-993.04047,66,1402.883357
-1003.4653,177,1403.217743
-988.3227,77,1404.920474
-988.5899,181,1407.400525
-982.76483,104,1410.724583
-987.92474,166,1410.88519
-981.5318,165,1411.558857
100.599846,188,1412.5684
-993.5257,156,1414.947474
-987.9088,225,1416.176632
-991.8919,68,1416.690102
-981.2483,196,1419.482898
-979.9082,98,1419.942344
-968.01935,127,1420.233716
103.929146,184,1420.776087
-993.4569,64,1421.633061
-986.4214,148,1422.319074
-993.5709,114,1423.84173
-985.0733,85,1426.172888
-996.4336,191,1429.739222
-973.24274,123,1429.868009
-979.89996,100,1430.093954
-988.3913,156,1430.277921
-989.5935,152,1432.25274
-980.6792,96,1432.40871
102.28026,186,1433.13611
-995.84375,187,1433.596585
-994.16315,107,1437.474999
-981.1583,96,1439.596911
-976.8832,104,1440.351455
-979.97656,97,1440.983589
-994.11993,168,1442.237089
-976.6118,165,1442.723208
-992.2539,185,1443.93334
-983.5436,157,1445.150171
-990.53925,72,1445.991538
-981.60065,94,1447.046322
-979.3977,155,1449.875386
-977.9368,102,1453.729767
-975.63135,111,1456.357334
101.769905,192,1458.641391
104.248055,185,1459.572225
-981.61163,224,1459.676516
-972.6831,213,1460.057828
100.23681,191,1462.470638
-982.12476,178,1465.535089
-988.813,77,1466.585948
-984.945,177,1468.920946
-972.7676,127,1470.716802
-993.669,125,1472.454576
-954.82513,207,1473.577647
-984.105,185,1473.988132
-983.2667,90,1476.046732
-964.45526,218,1477.424206
-995.78723,68,1478.618562
-971.1417,172,1479.532661
104.99287,183,1479.532661
-979.9351,98,1481.480084
-989.21405,146,1481.900424
-979.79065,99,1483.248773
-982.506,92,1484.069321
-980.52673,189,1486.336196
-968.7133,126,1488.909304
-976.25977,114,1490.450547
-985.60126,163,1491.338044
-988.85364,165,1492.552962
-997.6407,144,1495.015886
105.3828,186,1496.498538
106.06627,183,1499.708428
-996.9584,154,1500.115955
-999.6188,145,1501.558875
-977.797,103,1502.845793
-981.5027,157,1503.760047
-985.68713,149,1504.148721
104.73982,187,1505.381282
-980.9697,96,1506.616889
-962.86816,138,1506.795022
-985.20807,84,1510.395067
-983.67456,177,1512.008856
-971.6628,145,1513.342937
-996.988,143,1516.760337
-998.57874,190,1517.531467
