#{"t_start": 1789811681.2951243, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-336.18344,21,10.413686,False,True,no_target
-313.01758,25,10.623195,False,True,no_target
90.99307,52,12.200833,True,False,no_target
63.247395,57,12.469594,True,False,no_target
117.082085,58,12.529536,True,False,no_target
-312.34467,35,12.622284,False,True,no_target
77.09489,61,12.674474,True,False,no_target
119.90658,61,12.674474,True,False,no_target
-357.97214,64,12.81303,False,True,no_target
-381.19443,65,12.871979,False,True,no_target
-434.81424,70,13.098015,False,True,no_target
-316.48026,16,13.615895,False,True,no_target
-308.82623,35,14.133177,False,True,no_target
-327.0945,46,14.355887,False,True,no_target
-376.3359,36,14.450709,False,True,no_target
-343.1985,43,14.450709,False,True,no_target
-393.2193,84,14.693202,False,True,no_target
-325.07013,55,15.234934,False,True,no_target
-316.26282,21,15.448717,False,True,no_target
117.48813,65,15.828276,True,False,no_target
-356.92963,65,15.828276,False,True,no_target
-342.5365,39,16.127978,False,True,no_target
-336.32837,64,16.236604,False,True,no_target
-355.9842,54,16.29068,False,True,no_target
-313.65253,18,16.775476,False,True,no_target
119.31367,55,17.272765,True,False,no_target
125.64949,60,17.504921,True,False,no_target
85.92829,58,17.66094,True,False,no_target
88.889046,51,17.994861,True,False,no_target
-316.91168,26,18.816813,False,True,no_target
-354.18234,54,18.921767,False,True,no_target
124.25419,58,19.021244,True,False,no_target
-337.79428,64,19.021244,False,True,no_target
-390.59308,78,19.185196,False,True,no_target
131.05408,63,19.425497,True,False,no_target
47.82843,59,19.689572,True,False,no_target
34.226543,58,20.170545,True,False,no_target
-360.2217,67,21.201727,False,True,no_target
-384.70218,75,21.252326,False,True,no_target
-331.75812,37,21.358422,False,True,no_target
108.98482,55,21.406256,True,False,no_target
108.93311,53,21.499412,True,False,no_target
-334.21786,61,21.798734,False,True,no_target
134.88893,59,21.939466,True,False,no_target
-396.03473,63,22.008699,False,True,no_target
113.34867,56,22.069592,True,False,no_target
-311.69308,24,22.443136,False,True,no_target
-411.7897,63,23.271228,False,True,no_target
-319.91092,33,23.863333,False,True,no_target
-327.56808,34,23.863333,False,True,no_target
-376.67218,58,24.538172,False,True,no_target
-408.90784,64,24.688337,False,True,no_target
-416.23434,70,24.884205,False,True,no_target
-422.8394,64,25.11952,False,True,no_target
-444.8568,72,25.11952,False,True,no_target
-349.11017,65,25.302633,False,True,no_target
124.16277,57,26.075355,True,False,no_target
-356.4781,73,26.131657,False,True,no_target
-319.29727,32,26.239894,False,True,no_target
125.46595,57,26.651728,True,False,no_target
133.18748,59,26.769583,True,False,no_target
-308.23645,40,27.118075,False,True,no_target
-308.64932,22,27.363642,False,True,no_target
44.2421,59,27.456841,True,False,no_target
-329.05185,30,27.632018,False,True,no_target
112.36025,56,27.866277,True,False,no_target
-318.25446,29,28.046991,False,True,no_target
99.63433,66,28.096845,True,False,no_target
-362.17474,60,28.252874,False,True,no_target
-320.01166,26,28.359109,False,True,no_target
75.170135,59,29.095373,True,False,no_target
102.5848,56,30.339344,True,False,no_target
-370.38797,59,30.635435,False,True,no_target
-426.32034,77,30.871787,False,True,no_target
-341.1045,46,30.871787,False,True,no_target
-323.45117,52,31.035195,False,True,no_target
-383.96396,68,31.411784,False,True,no_target
-370.85794,62,31.604159,False,True,no_target
137.76237,66,31.604159,True,False,no_target
130.2155,61,31.916828,True,False,no_target
-322.29202,19,32.235121,False,True,no_target
-339.0094,37,32.941278,False,True,no_target
-354.2248,70,33.338409,False,True,no_target
-311.9923,43,33.595578,False,True,no_target
131.28801,58,33.974056,True,False,no_target
-401.34225,62,34.886671,False,True,no_target
70.63916,49,35.505685,True,False,no_target
-377.5394,64,35.64435,False,True,no_target
86.44113,62,35.699529,True,False,no_target
95.104774,58,35.757997,True,False,no_target
-391.05975,69,36.112276,False,True,no_target
-321.28708,40,36.217275,False,True,no_target
-327.21558,11,36.333287,False,True,no_target
100.40163,54,36.447072,True,False,no_target
-328.9792,51,41.04107,False,True,no_target
-360.9451,50,41.560792,False,True,no_target
-326.13004,16,41.974491,False,True,no_target
-320.45825,27,42.380097,False,True,no_target
-354.08386,29,42.380097,False,True,no_target
-323.00305,51,42.443066,False,True,no_target
-302.97476,39,43.11341,False,True,no_target
-315.4733,24,43.314817,False,True,no_target
-360.52338,64,43.548126,False,True,no_target
110.642815,55,43.593754,True,False,no_target
-311.72113,26,43.683559,False,True,no_target
143.58598,64,43.730606,True,False,no_target
-327.43964,15,43.831338,False,True,no_target
-400.20874,72,44.039179,False,True,no_target
13.711054,69,45.408314,True,False,no_target
121.40765,57,45.555249,True,False,no_target
-422.32425,67,46.083218,False,True,no_target
-330.07394,47,46.296039,False,True,no_target
-390.06113,47,46.708804,False,True,no_target
109.463745,54,46.708804,True,False,no_target
-379.7584,56,46.924149,False,True,no_target
-371.20615,65,47.047359,False,True,no_target
-345.99377,72,47.134693,False,True,no_target
-419.67987,74,47.701787,False,True,no_target
-329.93204,22,47.76524,False,True,no_target
136.21465,64,48.689042,True,False,no_target
-401.52032,69,49.058985,False,True,no_target
120.746956,61,49.123797,True,False,no_target
-331.3556,15,49.56546,False,True,no_target
-357.48975,67,49.726351,False,True,no_target
-355.14816,55,50.051686,False,True,no_target
-344.79932,68,50.197265,False,True,no_target
-376.8066,70,50.545321,False,True,no_target
-388.87912,71,50.714623,False,True,no_target
-326.57516,36,51.468421,False,True,no_target
-377.05576,49,51.592358,False,True,no_target
-346.33536,78,51.736276,False,True,no_target
-352.1711,79,51.831522,False,True,no_target
-315.4872,23,51.881587,False,True,no_target
122.37631,62,52.320192,True,False,no_target
56.61035,60,52.595603,True,False,no_target
107.623886,56,52.874664,True,False,no_target
-308.50696,27,53.222306,False,True,no_target
112.08618,54,53.284114,True,False,no_target
-309.17126,35,53.39843,False,True,no_target
89.68395,64,53.451934,True,False,no_target
86.48844,59,54.67178,True,False,no_target
100.32446,64,55.200924,True,False,no_target
-368.17596,62,55.25146,False,True,no_target
-304.65897,35,55.3678,False,True,no_target
-372.5298,55,55.561963,False,True,no_target
84.62353,61,55.607449,True,False,no_target
-360.93536,48,55.905876,False,True,no_target
38.531395,55,56.190773,True,False,no_target
-358.7232,69,56.548291,False,True,no_target
-358.80038,75,57.363264,False,True,no_target
106.49922,64,57.830661,True,False,no_target
110.68472,58,58.020269,True,False,no_target
-347.4329,47,58.157105,False,True,no_target
120.62507,60,58.244636,True,False,no_target
118.886765,63,58.290292,True,False,no_target
133.20908,66,58.704908,True,False,no_target
-359.12244,73,59.069183,False,True,no_target
-322.93115,70,59.484704,False,True,no_target
-324.26013,39,59.637915,False,True,no_target
-340.9419,67,59.682015,False,True,no_target
126.20972,60,60.224189,True,False,no_target
-353.8215,31,60.224189,False,True,no_target
-318.99286,49,60.66983,False,True,no_target
127.12458,58,60.896206,True,False,no_target
-319.51437,67,61.574333,False,True,no_target
-328.6897,20,61.823478,False,True,no_target
-376.70282,68,61.823478,False,True,no_target
-314.0405,34,62.185368,False,True,no_target
-319.96677,18,62.820427,False,True,no_target
94.93537,69,62.820427,True,False,no_target
79.67063,66,63.290935,True,False,no_target
60.83306,68,63.466052,True,False,no_target
128.5058,62,63.68507,True,False,no_target
132.9025,59,64.156307,True,False,no_target
-426.36853,86,64.210365,False,True,no_target
-315.1498,43,64.491333,False,True,no_target
-334.67856,33,64.605247,False,True,no_target
-349.02533,62,65.361528,False,True,no_target
-306.77414,41,65.662155,False,True,no_target
-388.36572,82,66.172255,False,True,no_target
-352.76483,60,66.172255,False,True,no_target
-315.9913,41,66.523407,False,True,no_target
106.53816,55,66.800718,True,False,no_target
-398.6981,71,67.511789,False,True,no_target
-310.8907,21,67.776802,False,True,no_target
60.654854,56,67.896216,True,False,no_target
135.70699,65,68.019912,True,False,no_target
101.77662,64,68.238702,True,False,no_target
55.094612,61,73.150514,True,False,no_target
90.06382,58,73.302033,True,False,no_target
-342.48907,25,73.302033,False,True,no_target
114.323555,59,73.815972,True,False,no_target
103.72486,64,74.131475,True,False,no_target
-353.23672,33,74.878968,False,True,no_target
-343.7392,72,75.162867,False,True,no_target
75.13264,60,75.394216,True,False,no_target
129.21127,59,75.578379,True,False,no_target
-381.1469,65,75.780665,False,True,no_target
-324.55484,24,76.574825,False,True,no_target
123.798515,62,76.74416,True,False,no_target
-367.74692,76,76.802235,False,True,no_target
62.009163,65,76.922833,True,False,no_target
-356.4129,49,76.922833,False,True,no_target
-403.15378,72,77.969433,False,True,no_target
-395.1636,67,78.805409,False,True,no_target
136.62003,60,78.932826,True,False,no_target
119.26688,58,79.285378,True,False,no_target
-345.01163,51,79.774477,False,True,no_target
-378.7993,74,79.92549,False,True,no_target
-305.90573,36,80.096511,False,True,no_target
131.11145,66,80.452356,True,False,no_target
54.949257,66,80.658889,True,False,no_target
18.21493,69,80.915506,True,False,no_target
-365.78998,71,81.023301,False,True,no_target
-330.43546,36,81.955719,False,True,no_target
-317.5655,34,82.021543,False,True,no_target
-329.5159,26,82.434703,False,True,no_target
110.98302,59,82.599206,True,False,no_target
-386.63617,68,82.701235,False,True,no_target
-349.50793,68,82.815882,False,True,no_target
-399.3038,78,84.298632,False,True,no_target
-380.53665,66,84.298632,False,True,no_target
-316.09793,27,84.35124,False,True,no_target
-351.6884,45,84.626127,False,True,no_target
-363.1685,69,84.675671,False,True,no_target
-347.70453,41,84.815916,False,True,no_target
-417.08777,73,85.203986,False,True,no_target
136.30089,61,85.936761,True,False,no_target
129.98831,63,86.247557,True,False,no_target
-377.6075,86,86.672435,False,True,no_target
35.315346,59,87.147979,True,False,no_target
-389.04184,59,87.47395,False,True,no_target
102.343124,73,87.785104,True,False,no_target
-380.49786,74,87.883415,False,True,no_target
-366.74353,69,88.065449,False,True,no_target
-370.6068,77,88.247446,False,True,no_target
-393.9825,73,88.628639,False,True,no_target
59.021477,66,89.008938,True,False,no_target
126.26928,68,89.36478,True,False,no_target
-319.55826,57,89.817436,False,True,no_target
118.26523,69,89.879671,True,False,no_target
-315.52393,21,90.052614,False,True,no_target
