rpm,THRUST_COEF,DRAG_COEF,TURN_COEF,MASS,score_total,err_peak_u_body_mps,err_initial_accel_0_2_after_motion_mps2,err_initial_accel_0_5_after_motion_mps2,err_distance_at_10s_after_motion_m,err_time_to_50pct_peak_u_after_motion_s,err_time_to_90pct_peak_u_after_motion_s,rpm_start_idx,rpm_start_t_sec,motion_start_idx,motion_start_t_sec,motion_lag_s,u_body_at_2s_after_motion_mps,u_body_at_5s_after_motion_mps,u_body_at_10s_after_motion_mps,distance_at_5s_after_motion_m,distance_at_10s_after_motion_m,initial_accel_0_2_after_motion_mps2,initial_accel_0_5_after_motion_mps2,peak_u_body_mps,time_to_50pct_peak_u_after_motion_s,time_to_90pct_peak_u_after_motion_s,u_body_at_2s_after_rpm_mps,u_body_at_5s_after_rpm_mps,u_body_at_10s_after_rpm_mps,distance_at_5s_after_rpm_m,distance_at_10s_after_rpm_m
15.0,0.04,1.25,1.0,64.55,8.907737977496852,0.07681991768179004,0.629271124810533,0.08801875375228896,0.49183021726190146,5.11891427198924,1.2609530553707284,0,0.0,4,0.4,0.4,0.2542591947801032,0.5293998351324106,0.9223831557294174,1.49287032780465,5.1545790770045175,0.10093411750099489,0.0952896104771536,2.1268490010084844,12.1,30.900000000000002,0.21515181296897912,0.49451368492462744,0.8937296673247715,1.3007665087527844,4.804038031266612
15.0,0.06,1.25,1.0,64.55,8.912848458229746,0.35241653407968576,0.44298410753834494,0.3744946073699541,0.2517640079961099,5.017775193113385,1.2390020548331486,0,0.0,3,0.30000000000000004,0.30000000000000004,0.36673815380257513,0.780402368033848,1.3688182073225736,2.1667016285435032,7.589671247793805,0.15165235648535097,0.14361595293556711,3.1157363655764816,11.9,30.6,0.32268174017823315,0.7411820054589536,1.3368177593955373,1.9503696546108322,7.195733137531118
15.0,0.09,1.5,1.0,64.55,8.93141586465277,0.7519405427181083,0.1696087973200551,1.0205354419975359,0.07386666458463198,4.3098016409824,1.099979051428476,0,0.0,2,0.2,0.2,0.5235874419401397,1.1274990866286863,1.9544071888156371,3.100073115814858,10.89267962950363,0.22608113053037782,0.21111841500623602,4.036171343460507,10.500000000000002,28.700000000000003,0.48020238959709527,1.0898954919496444,1.9252653963702255,2.887864841529357,10.514244570364188
14.0,0.07,1.25,1.0,64.55,8.944913092874293,0.37290308927764904,0.43391270265661724,0.3968338743580868,0.23962672476104768,5.017775193113385,1.2390020548331486,0,0.0,3,0.30000000000000004,0.30000000000000004,0.37271125595525645,0.7930857559435025,1.3909231383335598,2.201962596773044,7.7127847983044875,0.15412212430627795,0.14595010186505739,3.16293388455618,11.9,30.6,0.3279379733301939,0.7532313156410269,1.358415975636716,1.982114722478681,7.312485243374355
12.7,0.05,1.5,1.0,64.55,8.99671445832548,0.25587228899780123,0.6734962656271741,0.2039783355570793,0.5481057271737322,4.5626493381720366,1.173149053220409,0,0.0,5,0.5,0.5,0.23429834870129615,0.4726339164372765,0.8031660206131948,1.3619856590365458,4.583752995264071,0.08889344341699325,0.08317341463789094,1.7143429641522916,11.0,29.700000000000003,0.1913269817992578,0.43514625413110364,0.7735044354053762,1.151551675596783,4.2061030085286415
16.0,0.08,1.5,1.0,64.55,8.999473517168926,0.7698148080308306,0.16018674191895907,1.0433793826865967,0.08596882550388464,4.3098016409824,1.0926620512492826,0,0.0,2,0.2,0.2,0.5295288810583925,1.140246876977683,1.9762681801599817,3.1352025047468275,11.01543691964552,0.22864636596414079,0.21350529545907435,4.077350593373115,10.500000000000002,28.6,0.4856523310539625,1.1022220515030412,1.94681155091037,2.9205950436418058,10.632769405047616
12.7,0.09,1.25,1.0,64.55,9.087721780983816,0.4466635524492287,0.3988380899866405,0.48052486608914685,0.2095769745159118,5.017775193113386,1.2390020548331486,0,0.0,2,0.2,0.2,0.37859587179538245,0.8249797908933099,1.459462012874997,2.252320259244726,8.01759200869822,0.16367148858151556,0.15469466984308494,3.3328653750801744,11.900000000000002,30.6,0.34695775796243117,0.7968255835346292,1.4365225256093488,2.0969782205355316,7.734832559595548
14.0,0.04,1.5,1.0,64.55,9.112733343853357,0.2756728743298479,0.6825803728703497,0.22609145767056443,0.5606456357773343,4.5626493381720366,1.173149053220409,0,0.0,5,0.5,0.5,0.2277788610769903,0.45950226711305575,0.7809461305285323,1.3241082635467096,4.456555446902582,0.08642021726916291,0.08086289476558274,1.6687258024094858,11.0,29.700000000000003,0.1860023851891282,0.42305236972216687,0.7520942586148448,1.119521071601863,4.089353207881254
16.0,0.06,1.25,1.0,64.55,9.202962785509127,0.5242231370944187,0.36391152674676264,0.5663449089876054,0.1638579232890073,5.017775193113386,1.2316850546539553,0,0.0,2,0.2,0.2,0.40059292373694394,0.8728007283311712,1.5434654000177237,2.3830671507243015,8.481339505853429,0.1731805451289941,0.16366169465041908,3.5115493916449907,11.900000000000002,30.500000000000004,0.3671184953263594,0.8430240224694804,1.5192341661808981,2.218720715530319,8.182306120714117
14.0,0.08,1.25,1.0,64.55,9.249105320705862,0.5534659956173961,0.35066829776366376,0.5988799809844397,0.1465282573498704,5.017775193113386,1.2316850546539553,0,0.0,2,0.2,0.2,0.4089336592863542,0.8909300403792704,1.5752948799672124,2.432639780860313,8.657121570225781,0.1767861278600116,0.16706116624063028,3.578919935732172,11.900000000000002,30.500000000000004,0.37476300092912224,0.8605385036049676,1.5505750035290768,2.2648797101991196,8.351921906819797
