#{"t_start": 1787072221.770387, "env_id": "None"}
r,l,t
94.565384,189,348.606939
-990.39764,148,348.690234
-990.2705,72,349.190992
-989.4869,74,349.190992
103.18443,192,349.470396
-985.2401,203,349.907552
-968.444,128,350.249371
-976.7633,107,350.331612
-992.6015,66,350.484161
-979.235,136,350.612482
-990.1647,72,351.586253
-990.97375,70,351.683074
-979.04974,100,351.842839
-967.40735,218,352.016174
90.20874,194,352.197816
-987.4025,155,352.327632
97.58741,221,352.594471
-984.7411,86,352.991021
-976.3373,107,353.209584
-981.1809,94,353.223811
91.44971,191,353.266767
-978.5651,108,353.782801
-992.90686,67,354.227565
-980.5882,96,354.735991
-977.18036,105,354.933097
-963.3976,213,355.27231
-991.8561,68,355.329507
92.66148,202,355.417614
-1003.68036,176,355.684952
-958.95404,212,355.805232
-986.65265,176,356.493707
-982.6382,91,357.075318
-992.73096,156,357.244277
-964.16394,138,357.787718
-979.7876,99,357.857897
-977.4005,173,357.870141
-981.01385,221,357.913392
-979.4197,185,357.943764
-969.1932,214,358.272845
-985.78455,83,358.305636
-990.16675,72,358.839418
-992.69586,66,419.489215
-977.1159,115,419.937572
102.118904,182,419.957409
-978.01984,103,420.280787
-985.91095,83,420.811701
-954.52783,206,421.865724
94.57123,199,422.010269
-960.81726,217,422.26823
-986.8802,82,422.26823
-982.00494,126,422.965769
-973.77216,154,423.806317
-991.1498,70,424.229949
93.91624,204,424.805517
103.40226,191,425.844306
-979.8854,144,426.759413
93.181274,193,426.925067
-975.30225,212,427.206856
-994.47327,136,427.432299
-987.6289,233,428.003625
-970.3994,209,428.781681
-990.4834,72,428.817002
98.6363,188,429.050839
-993.6683,63,429.590688
-996.2405,186,430.106021
-980.2142,184,431.142198
-993.4624,66,431.255031
-975.13635,162,431.40589
-979.11365,104,431.454038
-972.04315,228,432.324663
-972.9242,118,432.864354
-984.2961,172,433.166536
101.32279,188,433.359585
-978.5324,102,433.479747
-983.22296,89,435.054394
-992.7759,166,435.36806
-976.23914,169,435.509702
-973.62115,181,435.607056
-986.92896,157,437.465108
-959.8061,209,437.529658
-995.5733,180,437.757688
-980.7512,95,437.963241
