policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,goal,False,False,60,62.805885718705646,-9.52810614217691,7,0,0,0,8,0.8941012749665151,0.0,0.0,0.0,1.1338455180205913,0.6423882721222759,0.8862990491873981,2.3668979538077326,0.6113879330817606,0,,False,head_on,24,0.0,False,0.0,development,0
model,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,64,109.67914717551756,-16.380535045450443,12,0,0,0,3,3.0682989260377243,0.0,0.0,0.0,0.26499008034749066,0.6223942345135511,0.7650266161259474,2.6027077255409865,1.432418831447204,0,,False,head_on,27,0.0,False,0.0,development,1
model,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,66,50.935544994215576,-49.6233395868842,19,0,4,0,11,6.162119204041594,0.0,0.37490484503782545,0.0,3.9491537966093646,0.6044509558623379,0.8377358250714092,1.1349637145396683,1.1251330914394941,0,,False,head_on,35,0.0,False,0.0,development,2
model,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,61,140.41855976611583,-3.8300901146236126,6,0,0,0,1,0.6850677075881951,0.0,0.0,0.0,0.0975566582360103,0.6258195564579447,0.7092796978573228,3.149738823436817,0.7663356701716939,0,,False,head_on,24,0.0,False,0.0,development,3
model,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,60,116.01962816869353,-18.632366574755626,8,0,0,0,11,2.3049440537504093,0.0,0.0,0.0,1.6050874463757998,0.6392030300175999,0.8068562721811003,2.2806007970243156,0.909478763070933,0,,False,head_on,18,0.0,False,0.0,development,4
model,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,60,73.97762425612046,-23.540435268481616,11,0,2,0,6,3.5021813374511948,0.0,0.2872722175773134,0.0,1.148990592182194,0.668509908012038,0.8763571234033494,1.504570373660383,1.3842618120974992,0,,False,head_on,22,0.0,False,0.0,development,5
model,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,65,121.2698629109405,-7.536441662892299,8,0,0,0,3,1.349932883668805,0.0,0.0,0.0,0.1898386419403808,0.6144799727658584,0.7897558860658637,2.56800829771127,1.0655026575751607,0,,False,head_on,25,0.0,False,0.0,development,6
model,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,goal,False,False,55,84.95802881902435,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7032925393370243,0.897801973214568,2.2047440492169708,0.9078694802013842,0,,False,never,0,0.0,False,0.0,development,7
model,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,56,123.11280953931782,-4.814561294870317,10,0,0,0,1,0.8236858366560015,0.0,0.0,0.0,0.16384808964957984,0.6735655511624975,0.8598947395792065,2.7441370810114942,0.4656995208383503,0,,False,head_on,20,0.0,False,0.0,development,8
model,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,goal,False,False,60,52.12798236180734,-4.200932034853042,8,0,0,0,2,0.7346032866709543,0.0,0.0,0.0,0.12547683685151517,0.6542448414595202,0.8448214453621503,2.9408950423315536,1.9272767851522536,0,,False,head_on,22,0.0,False,0.0,development,9
