policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,overtaking,6.8745535936065325,1.7843068933306978,-9.842023706633043,,,,goal,False,False,59,79.45973849446267,-23.099849311389377,9,0,34,0,0,0.47429468794290053,0.0,5.7644696127977815,0.0,0.0,0.6427917270121101,0.7696381648680342,2.892489273448738,0,,False,overtaking,44,0.0,False,0.0,development,53
model,overtaking,7.392424952880393,1.4530951074163598,-9.662034232505992,,,,goal,False,False,56,92.25886166889973,-4.080560368246487,10,0,0,0,0,0.8243556299487851,0.0,0.0,0.0,0.0,0.6884765363725337,0.9139945407857805,3.211890207930111,0,,False,overtaking,23,0.0,False,0.0,development,54
model,overtaking,8.211625632198505,1.3168745938909003,6.239889037475514,,,,goal,False,False,54,89.53815235139237,-11.246547152925276,14,2,0,0,2,2.2269084832141783,0.0012785034732111186,0.0,0.0,0.048227015293933154,0.7238334311730144,0.9241367501099281,2.762873463088171,0,,False,overtaking,30,0.0,False,0.0,development,55
model,overtaking,6.670301727029801,0.3400603298527174,1.041112989169072,,,,goal,False,False,55,68.27647537492237,-18.065654953088305,7,0,0,0,9,2.2228302431014018,0.0,0.0,0.0,1.5694767221636368,0.6990300219807616,0.9258752865515782,2.1232846457316192,0,,False,overtaking,21,0.0,False,0.0,development,56
model,overtaking,5.356479981505558,1.932059312507918,-4.09721214978468,,,,goal,False,False,55,85.28541914275456,-39.2939303695127,12,0,28,0,1,0.8938838482045846,0.0,9.647202215641341,0.0,0.030950521020260267,0.6882618106883598,0.8689074842955803,2.256922938293767,0,,False,overtaking,28,0.0,False,0.0,development,57
model,overtaking,5.304665427323811,1.4300146119796155,8.955640423640077,,,,goal,False,False,53,62.60447524938451,-49.31493241148646,12,4,30,0,9,1.5342533066335264,0.1630618133087975,10.545240339200339,0.0,0.6556349659223897,0.7164607402541912,0.9130476593743236,2.353713824287492,0,,False,overtaking,30,0.0,False,0.0,development,58
model,overtaking,9.457641443617554,1.0041574093420087,-0.5511930446619502,,,,goal,False,False,56,97.20019183191398,-7.426807434595642,12,0,0,0,0,1.5003651383021497,0.0,0.0,0.0,0.0,0.6944959237466332,0.9291092880281432,2.9704846719072107,0,,False,overtaking,28,0.0,False,0.0,development,59
model,being_overtaken,9.556232149411287,1.8516685154475563,5.892331698869267,,False,,goal,False,False,65,87.68392227347579,-13.249077388446965,0,0,0,7,0,0.0,0.0,0.0,3.271377132949868,0.0,0.6010735683258982,0.8158548188933996,2.6313697020896907,0,,False,being_overtaken,15,0.0,False,0.0,development,60
model,being_overtaken,5.7479461611789,1.6904407083818338,-2.5233037070053843,,False,,collision:obstacle,True,False,36,-343.17673849525175,-17.155694595395186,0,0,0,12,0,0.0,0.0,0.0,4.235973974171651,0.0,0.628241190164254,0.8761085283859804,2.0779421108971903,0,,False,being_overtaken,12,0.0,False,0.0,development,61
model,being_overtaken,7.111260720178818,1.6591462177952323,5.798605650555382,,False,,goal,False,False,68,48.325219207986414,-11.523612886990174,0,0,1,5,1,0.0,0.0,0.3688617203594473,2.5045909345336552,0.01158164640774636,0.5595158005707842,0.7643414430372943,2.52582822365455,0,,False,being_overtaken,17,0.0,False,0.0,development,62
