policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,9.556232149411287,0.7589141160070894,188.5960326544994,,,,goal,False,False,59,61.02609442112813,-26.46249531806968,11,0,2,0,9,3.302434056618188,0.0,0.14622957246390342,0.0,2.130893394875466,0.6676762295140016,0.956715218484276,1.6412342667771636,0,,False,head_on,28,0.0,False,0.0,development,0
model,head_on,5.7479461611789,1.2248627607666025,177.49061558127943,,,,goal,False,False,57,102.6968364940659,-12.877300327123628,12,0,0,0,6,1.8515409015518438,0.0,0.0,0.0,0.8249273032093332,0.6648355698162642,0.8874523587238934,2.291103308761368,0,,False,head_on,26,0.0,False,0.0,development,1
model,head_on,7.111260720178818,0.8488119099963607,179.77841623459886,,,,goal,False,False,66,66.21576733393073,-23.04823155277471,12,0,3,0,6,3.1066070219594506,0.0,0.525303536713942,0.0,1.2843186804233855,0.590503799233735,0.8474954067890559,1.1928242308179915,0,,False,head_on,32,0.0,False,0.0,development,2
model,head_on,9.924433511599638,0.5577780141895179,181.73638987831518,,,,goal,False,False,61,77.60526651634554,-13.131773299265117,9,0,5,0,4,1.4894898667708503,0.0,0.6338366906148756,0.0,0.7726636383413011,0.6514848606227719,0.9372074590130016,1.790623005746609,0,,False,head_on,22,0.0,False,0.0,development,3
model,head_on,7.777153961253272,0.23241010159911024,174.96382864421315,,,,goal,False,False,57,77.83087978559631,-29.68687083172927,11,0,0,0,16,3.061110248542718,0.0,0.0,0.0,3.2298611336539578,0.6759276545038223,0.9079384606510651,2.0067057870743827,0,,False,head_on,25,0.0,False,0.0,development,4
model,head_on,9.472351939506785,1.2005729403251244,185.37459793469242,,,,goal,False,False,62,64.35432691907799,-16.100736033847923,10,0,3,0,6,2.124065566869912,0.0,0.5663903534204509,0.0,0.7883569345618292,0.6530485980151496,0.9895200427004713,1.4176198846822718,0,,False,head_on,26,0.0,False,0.0,development,5
model,head_on,6.791254452278463,0.4570427385228544,170.45725794523702,,,,goal,False,False,57,80.46029706684298,-7.113681565391834,2,0,0,0,1,0.8571713780001677,0.0,0.0,0.0,0.6379296098424452,0.6799981208160034,0.9096102610577759,1.13817992473732,0,,False,head_on,7,0.0,False,0.0,development,6
model,head_on,7.618572716555467,1.9112000156973665,175.31745985542278,,,,goal,False,False,57,131.2741486659885,-4.5678555688117575,15,0,0,0,8,0.5969517734979529,0.0,0.0,0.0,0.35843206444375353,0.6586114272911237,0.8065858098942544,2.6938439970157955,0,,False,head_on,27,0.0,False,0.0,development,7
model,head_on,8.61263148724731,1.840716953859967,178.36331706632063,,,,collision:target,True,True,29,-349.3250525160417,-24.737193407071103,0,0,25,0,3,0.0,0.0,6.438990603691076,0.0,0.34596160750738325,0.3532981867754341,0.5687962795885733,1.668438908543363,0,,False,head_on,27,0.0,False,0.0,development,8
model,head_on,7.715636756725871,0.7429086685850401,175.34012998128836,,,,goal,False,False,57,101.01334573528605,-9.124691238765845,11,0,0,0,6,0.9701595337881538,0.0,0.0,0.0,0.9605336770032181,0.6722744389897242,0.9026084084328813,2.2591914549530436,0,,False,head_on,20,0.0,False,0.0,development,9
model,head_on,7.643066319700785,1.7056406923796066,175.83686086831378,,,,collision:target,True,True,31,-318.30180054583036,-12.193300955148597,0,0,19,0,3,0.0,0.0,2.9667082914028717,0.0,0.3362558013551678,0.4596766808969173,0.6325435172419436,1.722373088269684,0,,False,head_on,27,0.0,False,0.0,development,10
model,head_on,7.958885684444756,0.5220743990799206,173.00682712496027,,,,goal,False,False,63,88.11297779109087,-12.277977394765646,10,0,0,0,7,1.9500652192418895,0.0,0.0,0.0,0.5833676798929535,0.6212486173265869,0.9028256690309644,1.371429824834271,0,,False,head_on,26,0.0,False,0.0,development,11
model,head_on,8.919597231476935,0.015575077797397752,189.9520951299898,,,,goal,False,False,58,62.82580599858484,-20.659160564886257,12,0,0,0,8,2.4447456254659987,0.0,0.0,0.0,1.9017043819621238,0.6685105787690835,0.9382219396398368,1.84105120420185,0,,False,head_on,26,0.0,False,0.0,development,12
model,head_on,6.8745535936065325,1.611600490742285,187.4718115037299,,,,goal,False,False,59,125.63628968191792,-5.949994957785499,10,0,0,0,3,0.9027653315705463,0.0,0.0,0.0,0.32917923700250995,0.6455530419708831,0.7597425060899081,2.4452735814799276,0,,False,head_on,20,0.0,False,0.0,development,13
model,head_on,7.392424952880393,1.4530951074163598,170.337965767494,,,,collision:target,True,True,30,-322.17591816874744,-13.9313935830259,7,0,10,0,2,1.4932749239079097,0.0,1.364025802562768,0.0,0.36204218232350593,0.5258693703507621,0.8412089835258165,0.9434852509275302,0,,False,head_on,24,0.0,False,0.0,development,14
model,head_on,8.211625632198505,1.4671958493469026,183.96019323639712,,,,goal,False,False,60,128.99529105224832,-9.381342775713183,10,0,0,0,4,1.3145127372795118,0.0,0.0,0.0,0.6387788280399104,0.630765439739085,0.7736909239952793,2.3327881609369974,0,,False,head_on,23,0.0,False,0.0,development,15
model,head_on,6.670301727029801,0.3400603298527174,181.04111298916908,,,,goal,False,False,62,63.14085427732494,-21.909001625590257,12,0,1,0,7,3.311077694139157,0.0,0.025092651151312536,0.0,1.2064074434348235,0.6271950074014075,0.8610601981823138,1.414447294829648,0,,False,head_on,27,0.0,False,0.0,development,16
model,head_on,5.356479981505558,1.47502256148603,173.8525041139263,,,,goal,False,False,56,59.685217537492306,-22.215578040745218,4,0,12,0,3,1.0919480656682454,0.0,3.9102292583006695,0.0,0.607468841289998,0.6870594420520932,0.8416798729832637,1.4407704891940794,0,,False,head_on,12,0.0,False,0.0,development,17
model,head_on,5.304665427323811,1.4300146119796155,188.9556404236401,,,,goal,False,False,79,42.05359399653727,-8.228235924924732,12,0,1,0,1,1.3496915239030056,0.0,0.1878032034350052,0.0,0.19359363316418537,0.4831221693450034,0.7827405977034948,2.41768831933191,2,"8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.75 m, TCPA 4.7 s) | 8(e) in extremis: head_on, compliant alteration inadmissible (DCPA 1.51 m, TCPA 4.5 s)",False,head_on,34,0.0,False,0.0,development,18
model,head_on,9.457641443617554,0.5956007947889601,171.4137351270706,,,,goal,False,False,59,101.59248362208501,-19.04966762336619,8,0,0,0,12,2.1126310066688117,0.0,0.0,0.0,1.9093653645234605,0.6444497892376954,0.8107504810982072,1.957221326897185,0,,False,head_on,25,0.0,False,0.0,development,19
model,crossing,4.667290875464451,1.7227470900651785,236.13301209616918,starboard,,True,goal,False,False,130,-158.5519101414286,-5.846576522963431,6,0,0,0,1,0.9010064317611501,0.0,0.0,0.0,0.3081321523879419,0.3052901807560088,0.863246059275653,3.4910805843470265,1,"8(e) in extremis: crossing, compliant alteration inadmissible (DCPA 1.40 m, TCPA 4.5 s)",False,crossing,6,0.0,False,0.0,development,20
model,crossing,3.7739332766476075,1.173528774453069,270.329950237396,starboard,,True,collision:target,True,True,20,-308.3779026561298,-13.165597294365929,3,1,0,0,3,1.4862414309821714,0.44025747211537225,0.0,0.0,0.8065394942295747,0.5757057777450814,0.6844651146694444,1.3473503285052093,0,,False,crossing,3,0.0,False,0.0,development,21
model,crossing,6.835819471068554,1.5587616535741629,95.48905312983425,port,,True,goal,False,False,65,127.44561378501515,-6.347551272475869,0,0,0,0,5,0.0,0.0,0.0,0.0,1.4105669494390818,0.588387936078977,0.704513300972529,2.068747165516902,0,,False,crossing,9,0.8888888888888888,True,0.0,development,22
model,crossing,8.158253975323385,0.44228992836946146,258.61746858688855,starboard,,True,collision:target,True,True,17,-345.00137298569416,-40.49511145662208,8,8,0,0,8,2.9512965340567234,3.0228820212608754,0.0,0.0,2.4273172461777692,0.4517513131323517,0.5484567653086505,1.3041287999610733,0,,False,crossing,15,0.0,False,0.0,development,23
model,crossing,9.79861013596842,0.44328075371819986,82.03474253870037,port,,True,collision:target,True,True,20,-320.2123143595161,-35.599066274845825,5,9,0,0,13,0.8135242063068446,3.407326734994458,0.0,0.0,3.2679675812009727,0.601563056933707,0.6526470713642436,1.3886892872679482,0,,False,crossing,18,1.0,True,0.0,development,24
model,crossing,6.794447015498243,0.5473514842917628,131.07964188304754,port,,True,collision:target,True,True,16,-333.3527825109984,-26.6205205162313,2,10,0,0,10,0.571131060642662,1.5633756679204378,0.0,0.0,3.5677138244097657,0.7078619859179998,0.9215188142942871,1.1402015734353816,0,,False,crossing,10,1.0,True,0.0,development,25
model,crossing,4.54979421904873,1.3867036468224696,202.19120555738766,starboard,,True,goal,False,False,58,-103.07021902381773,-5.555070190823217,1,2,0,0,6,0.011748696064731333,0.014848797524916276,0.0,0.0,1.205202799456547,0.6609722200911222,0.9129619758593824,1.8645154588550206,0,,False,crossing,10,0.0,False,0.0,development,26
model,crossing,9.679268550899316,0.5087939358206104,67.81442945798263,port,,True,collision:target,True,True,21,-340.3894287218889,-44.05881996286285,3,16,0,0,4,0.09686343133196992,8.082463383780604,0.0,0.0,0.7935893840123561,0.7241273626833238,0.8470977595898063,1.2413722019797835,0,,False,crossing,16,1.0,True,0.0,development,27
model,crossing,6.058594996054423,0.9795735001537526,250.52553445208008,starboard,,True,collision:target,True,True,28,-315.9482998091615,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.44490973414086227,0.6354759341964573,1.5557018523324742,0,,False,never,0,0.0,False,0.0,development,28
model,crossing,5.474427570062953,0.4460543842171416,107.4313409364459,port,,True,collision:target,True,True,14,-302.16860384308416,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6829803713164477,0.8989662683781335,1.3280346830017171,0,,False,never,0,0.0,False,0.0,development,29
model,crossing,3.9950540465771436,1.7781064429160531,255.25704639569454,starboard,,True,goal,False,False,62,-326.23156790442783,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6281346453177835,0.893030821528772,2.1633471719604347,0,,False,never,0,0.0,False,0.0,development,30
model,crossing,7.735291501066443,0.8388778432043928,94.48823574345055,port,,True,collision:target,True,True,24,-337.3766151217335,-39.936991373640666,10,10,0,0,11,2.2523563559074757,3.7856385642999415,0.0,0.0,2.2330925596919866,0.5098562562795447,0.6064840891648934,1.2730792906527106,0,,False,crossing,20,1.0,True,0.0,development,31
model,crossing,7.0168699613170915,1.3350829370449335,259.65497700971713,starboard,,True,goal,False,False,60,76.92990181309536,-9.183978415512708,4,2,0,0,3,0.3907861909177056,0.793927096550558,0.0,0.0,0.7376994761210673,0.6371798212020464,0.7858251135697187,2.237150521822028,0,,False,crossing,18,0.0,False,0.0,development,32
model,crossing,5.7425453375411974,2.4838158273022763,81.51973469732295,port,,True,goal,False,False,61,109.52586801675636,-7.072858615518232,2,1,0,0,3,0.02202482653167413,0.7749267249799533,0.0,0.0,0.6950996523412616,0.6291933341504409,0.7966530164044788,2.4258754473281723,0,,False,crossing,14,1.0,True,0.0,development,33
model,crossing,4.158950744671773,1.7839877353952436,251.91684018788132,starboard,,True,collision:obstacle,True,False,70,-999.9811821040857,-4.684446877082421,4,0,0,0,3,0.33081417741343844,0.0,0.0,0.0,0.6770925997524225,0.3854900621554688,0.6251649764823045,2.538912457419689,0,,False,crossing,13,0.0,False,0.0,development,34
model,crossing,7.317595379330987,0.8351865361628191,113.10816249444454,port,,True,goal,False,False,61,24.078844297352774,-15.283395509024182,6,1,0,0,4,1.7549004177539573,0.2875220782436027,0.0,0.0,1.149645367519168,0.6322416893732223,0.9669442772686019,1.7641754303654336,0,,False,crossing,15,1.0,True,0.0,development,35
model,crossing,4.125240439053129,1.0096759554242565,290.7369904682177,starboard,,True,collision:target,True,True,21,-317.2290605740844,-31.84199193750788,4,4,0,0,5,1.122633426777342,3.384817580462744,0.0,0.0,2.1178021003709895,0.6267898913500387,0.7052161965652071,1.0229410879681868,0,,False,crossing,5,0.0,False,0.0,development,36
model,crossing,3.80127026892346,2.2456241657517846,68.44938096346765,port,,True,collision:target,True,True,24,-323.3960823516309,-23.528009056067187,3,4,0,0,5,0.8549067275418992,1.7474983639621862,0.0,0.0,2.3658008562493253,0.6344426077631398,0.7548356779183448,1.3176487945191402,0,,False,crossing,5,1.0,True,0.0,development,37
model,crossing,4.882180392282005,0.8698810019652079,96.53683227753992,port,,True,collision:target,True,True,16,-322.07720424579037,-27.059581394554783,0,8,0,0,8,0.0,2.953545390906587,0.0,0.0,2.7643403799038158,0.6824652357404519,0.7785057903646981,1.6364296330751193,0,,False,crossing,10,1.0,True,0.0,development,38
model,crossing,4.159052935705747,1.804027892232582,217.08416514541523,starboard,,True,goal,False,False,58,-114.17374463255288,-15.657050314350027,4,12,0,0,12,0.20878113658039366,0.6096647171275478,0.0,0.0,2.5790540752212703,0.6650402075884043,0.8940313132806142,2.001860419537912,0,,False,crossing,13,0.0,False,0.0,development,39
model,overtaking,9.556232149411287,0.16856401487441053,1.6101026039999748,,,,goal,False,False,61,84.00249872298855,-8.263501594943508,20,0,0,0,8,1.1686098653185188,0.0,0.0,0.0,0.550862835914853,0.6352171208569264,0.8368827787478362,2.5872080879293518,0,,False,overtaking,36,0.0,False,0.0,development,40
model,overtaking,5.7479461611789,1.2248627607666025,-2.509384418720579,,,,goal,False,False,59,51.853456569905696,-44.9889436268887,10,2,36,0,0,0.7484771674023224,0.2537723994947039,11.118835630763451,0.0,0.0,0.6414006263335774,0.9123031596401442,1.7110159355023757,0,,False,overtaking,38,0.0,False,0.0,development,41
model,overtaking,7.111260720178818,1.545817447677813,0.5482643252125285,,,,goal,False,False,60,122.15200278575153,-6.488735371423935,13,0,1,0,6,1.1085277792771266,0.0,0.015777024014699943,0.0,0.2099390172331643,0.6326397982986088,0.7638219937475972,2.6288502513601335,0,,False,overtaking,41,0.0,False,0.0,development,42
model,overtaking,9.924433511599638,0.5577780141895179,1.7363898783151903,,,,goal,False,False,63,101.27384376990346,-8.305455222989844,21,0,2,0,13,1.0848979461466273,0.0,0.321454858992293,0.0,0.3951050882648402,0.6072183700647141,0.8018100026952169,2.6530212213087494,0,,False,overtaking,50,0.0,False,0.0,development,43
model,overtaking,7.777153961253272,0.17836430215336274,-2.1298098963724676,,,,goal,False,False,61,82.04808611444004,-16.950581746687043,23,0,3,0,14,1.1764012148602871,0.0,0.475417833949801,0.0,2.0924203402020747,0.6218739489631584,0.884085394197421,2.0543401919169546,0,,False,overtaking,49,0.0,False,0.0,development,44
