#{"t_start": 1789397414.5140371, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-335.22897,20,21.347469,False,True,no_target
-320.40906,31,21.803577,False,True,no_target
-317.8762,31,21.803577,False,True,no_target
-323.2067,31,21.803577,False,True,no_target
-376.59836,35,21.963892,False,True,no_target
-319.03113,20,22.149509,False,True,no_target
-318.37772,22,22.645419,False,True,no_target
-336.93283,54,22.686468,False,True,no_target
-326.89224,56,22.778083,False,True,no_target
-391.05975,61,23.004327,False,True,no_target
50.294636,61,23.004327,True,False,no_target
-304.69977,36,23.245383,False,True,no_target
-324.86227,29,23.324792,False,True,no_target
-373.39523,78,23.668134,False,True,no_target
-328.77008,33,23.97966,False,True,no_target
-332.83417,28,24.109357,False,True,no_target
-304.05957,35,24.417125,False,True,no_target
-359.54407,69,24.600558,False,True,no_target
-364.47852,66,24.651002,False,True,no_target
115.57313,55,25.056404,True,False,no_target
-336.63257,47,25.181562,False,True,no_target
-323.62894,26,25.232133,False,True,no_target
-319.35696,62,25.279114,False,True,no_target
-376.0299,52,25.836833,False,True,no_target
-371.7306,67,26.089391,False,True,no_target
-355.6986,38,26.175467,False,True,no_target
-342.64896,33,26.6376,False,True,no_target
-333.4019,53,26.846006,False,True,no_target
89.91997,59,26.898017,True,False,no_target
-360.60202,70,26.945582,False,True,no_target
67.4293,57,27.621516,True,False,no_target
-347.7108,56,27.621516,False,True,no_target
-351.4896,63,27.755749,False,True,no_target
-305.7863,37,28.42316,False,True,no_target
-351.68454,44,28.78181,False,True,no_target
-395.73434,64,28.831749,False,True,no_target
-342.039,70,28.831749,False,True,no_target
-345.89886,63,28.881339,False,True,no_target
95.871956,54,28.970848,True,False,no_target
-343.5457,37,29.206932,False,True,no_target
-356.91312,62,29.630541,False,True,no_target
-337.19397,40,30.88996,False,True,no_target
-391.2878,70,31.962917,False,True,no_target
-311.6959,36,32.257676,False,True,no_target
-337.32043,43,32.482882,False,True,no_target
-329.04315,80,33.251594,False,True,no_target
120.99057,58,33.581753,True,False,no_target
-313.5228,39,33.581753,False,True,no_target
120.39774,58,33.793392,True,False,no_target
-356.4572,64,34.347324,False,True,no_target
-336.15222,64,34.348346,False,True,no_target
-313.52414,28,35.416192,False,True,no_target
67.37694,56,36.918684,True,False,no_target
-319.53995,30,36.918684,False,True,no_target
-324.71353,27,37.378282,False,True,no_target
-333.29947,35,38.173319,False,True,no_target
125.38527,65,38.844794,True,False,no_target
-339.55936,69,39.559568,False,True,no_target
-318.44675,14,39.559568,False,True,no_target
138.43108,60,39.655032,True,False,no_target
-311.68427,33,40.278404,False,True,no_target
-372.67697,65,40.481086,False,True,no_target
-322.30057,53,40.971513,False,True,no_target
-374.0501,69,41.068399,False,True,no_target
113.5324,55,42.803132,True,False,no_target
-418.6444,62,43.067245,False,True,no_target
-326.5099,50,44.351841,False,True,no_target
108.75635,60,44.64826,True,False,no_target
-351.59415,39,44.64826,False,True,no_target
79.180756,58,45.097685,True,False,no_target
114.4271,55,45.461386,True,False,no_target
