#{"t_start": 1789755628.324508, "env_id": "None"}
r,l,t,reached_goal,collided,scenario_class
-319.59146,30,3.382279,False,True,no_target
-308.62552,36,4.217134,False,True,no_target
-340.00378,48,5.579314,False,True,no_target
-318.54672,22,5.998487,False,True,no_target
-361.62387,55,6.379884,False,True,no_target
67.61325,67,8.079374,True,False,no_target
113.567444,78,9.573759,True,False,no_target
-556.8695,106,12.97436,False,True,no_target
-606.74677,113,13.676679,False,True,no_target
-430.2689,45,15.669329,False,True,no_target
-691.0533,126,16.361405,False,True,no_target
-671.6514,133,18.395816,False,True,no_target
-524.5629,82,19.72044,False,True,no_target
-391.4659,34,29.853748,False,True,head_on
-621.13416,53,30.677598,False,True,null
-433.4589,48,31.408508,False,True,null
-544.257,77,31.863166,False,True,no_target
-702.7591,137,33.598189,False,True,no_target
-432.9108,180,41.327693,False,False,no_target
-561.9283,180,44.15645,False,False,no_target
-684.48474,122,46.174518,False,True,null
-931.8428,111,46.745305,False,True,head_on
-882.8451,171,47.008826,False,True,no_target
-518.3504,68,50.913721,False,True,null
-566.9822,76,51.20262,False,True,head_on
-551.2083,64,51.53194,False,True,head_on
-507.12997,72,51.53194,False,True,no_target
-343.93015,22,57.611533,False,True,crossing
-731.31714,105,57.855343,False,True,head_on
-474.74936,59,64.093559,False,True,null
-451.4481,51,66.113031,False,True,crossing
-920.7053,114,66.546452,False,True,crossing
-684.45087,114,69.509771,False,True,overtaking
-675.3381,121,70.256906,False,True,overtaking
-712.67523,130,70.256906,False,True,no_target
-653.497,112,71.365123,False,True,crossing
-722.3855,134,72.951367,False,True,crossing
-497.36267,59,73.22077,False,True,crossing
-672.7188,122,74.809124,False,True,null
-320.55612,15,78.273997,False,True,being_overtaken
-460.558,52,80.742078,False,True,head_on
-404.39645,42,80.95774,False,True,overtaking
-392.87485,36,80.95774,False,True,head_on
-442.96826,49,83.363029,False,True,null
-750.29315,144,83.589622,False,True,being_overtaken
-403.84006,37,84.980729,False,True,no_target
-535.423,79,86.795834,False,True,overtaking
-693.46844,122,88.970607,False,True,overtaking
-777.9616,52,89.476089,False,True,head_on
-632.15576,107,90.857119,False,True,being_overtaken
-546.0231,81,94.709661,False,True,overtaking
-546.9804,82,94.844449,False,True,being_overtaken
-828.4926,162,95.020195,False,True,no_target
-499.0931,70,95.43011,False,True,no_target
-373.7371,31,96.635052,False,True,head_on
-614.2448,83,99.119319,False,True,crossing
-544.07104,70,100.635621,False,True,head_on
-565.5594,87,100.916931,False,True,no_target
-465.67957,56,103.737905,False,True,no_target
-727.28937,134,104.851532,False,True,overtaking
-468.53995,58,105.161139,False,True,overtaking
-508.58337,72,106.640912,False,True,being_overtaken
-456.21713,54,109.11727,False,True,overtaking
-323.90707,14,109.11727,False,True,crossing
-688.13055,126,110.251829,False,True,no_target
-525.20044,78,111.578408,False,True,no_target
-651.8061,42,113.398353,False,True,head_on
-658.2857,111,113.513867,False,True,crossing
