policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,head_on,4.667290875464451,1.1610102603999974,187.80749831200077,,,,goal,False,False,47,22.96593659558725,-33.99967072687495,10,0,3,0,18,2.200054120585332,0.0,0.27871053283396596,0.0,4.912454424838955,0.7992439711480075,1.0491155299196984,1.0488224173545893,0.18549208658473681,0,,False,head_on,21,0.0,False,0.0,development,0
model,head_on,9.256378717080882,0.20474741612103542,180.38068801318752,,,,goal,False,False,62,120.11098327173322,-13.643047233880345,10,0,3,0,5,1.8796187844971475,0.0,0.29020686064834456,0.0,0.7320421227300942,0.6290004724247431,0.8507286523522483,1.7061327926833858,0.8446143522075884,0,,False,head_on,26,0.0,False,0.0,development,1
model,head_on,9.263701505753867,0.897791774817988,172.71295063227146,,,,goal,False,False,58,49.07076164411927,-64.79884515220299,20,0,27,0,5,6.554991479212962,0.0,8.658462550203307,0.0,0.2624826998593128,0.6683886834486942,0.9585025728376738,2.521179147618366,1.0493876989729383,0,,False,head_on,27,0.0,False,0.0,development,2
model,head_on,8.158253975323385,1.8272577111061343,176.89685849442876,,,,goal,False,False,64,124.57415516584697,-15.674609443373875,11,0,1,0,3,2.7851676267146135,0.0,0.1549178195318213,0.0,0.2956278979604401,0.5940010924486432,0.7545559527123876,2.599517254833056,0.481835563619078,0,,False,head_on,26,0.0,False,0.0,development,3
model,head_on,9.79861013596842,0.7870190103627532,171.75048692996666,,,,goal,False,False,62,115.51619453875404,-11.358995882242143,4,0,1,0,4,1.3683380438118813,0.0,0.024441281161245672,0.0,0.9994964340428544,0.6291130833929527,0.9252295158105105,1.9997720553306118,0.937687006577872,0,,False,head_on,18,0.0,False,0.0,development,4
model,head_on,6.794447015498243,0.8224691630005858,186.22450347871333,,,,goal,False,False,58,43.35265495424499,-82.69231642576585,17,0,24,0,14,8.891268431421508,0.0,6.692440642568991,0.0,3.2417225282180056,0.6667152827419469,0.9025613462289185,1.6669087500364073,0.6425020923074991,0,,False,head_on,24,0.0,False,0.0,development,5
model,head_on,9.352354251818824,0.74419208150055,189.8666552294396,,,,goal,False,False,65,121.33521431616666,-8.488463802939384,1,0,1,0,6,0.6660410915843025,0.0,0.0902005242252992,0.0,1.081519669419113,0.616339714343364,0.886652751758068,1.658896132332029,0.7611333015515395,0,,False,head_on,18,0.0,False,0.0,development,6
model,head_on,9.226265367820247,0.8555041831564252,181.15020586074925,,,,collision:target,True,True,22,-331.0061373409536,-38.48985538605654,6,0,3,0,7,2.4469024281460565,0.0,0.07523529641378307,0.0,5.801520288809765,0.6494191533451187,0.8610626756078651,1.851309869484844,0.444905718715323,0,,False,head_on,7,0.0,False,0.0,development,7
model,head_on,6.058594996054423,1.840716953859967,178.36331706632063,,,,goal,False,False,59,105.42095891002913,-14.53517072722084,5,0,0,0,5,2.016304172557547,0.0,0.0,0.0,1.0121033495691074,0.6651578831692216,0.8096724171194806,2.8945596468751846,0.7465524705013822,0,,False,head_on,20,0.0,False,0.0,development,8
model,head_on,9.200193065365328,1.0046474696443757,171.65872531824064,,,,collision:obstacle,True,False,52,-356.2376756247838,-6.637858282940046,7,0,1,0,3,0.806993638497693,0.0,0.040568345428030526,0.0,0.5549319397412344,0.48521651950586375,0.6546898221444597,2.1647497302953975,1.2484907816571416,0,,False,head_on,22,0.0,False,0.0,development,9
model,head_on,9.33910709037673,1.3293144757328503,188.10570753975367,,,,goal,False,False,54,104.3436031129113,-1.5719584745926025,1,0,0,0,2,0.17718616913214869,0.0,0.0,0.0,0.15441931941965914,0.7162989180118506,1.0202743967923327,2.6907310629026906,0.6700539638448337,0,,False,crossing,15,0.0,False,0.0,development,10
model,head_on,9.201918994820689,1.3472959214865994,177.51607921353337,,,,goal,False,False,63,137.15571814948117,-7.689505626352694,9,0,1,0,5,0.9324612916069286,0.0,0.09007510888532522,0.0,0.6110115202024947,0.6059413570452417,0.776956090986472,2.1518123718224085,0.45494092589387675,0,,False,head_on,24,0.0,False,0.0,development,11
model,head_on,7.0168699613170915,0.015575077797397752,189.9520951299898,,,,goal,False,False,59,87.5192450029132,-15.085013810732569,6,0,5,0,3,2.0971974141212923,0.0,0.9693669501867231,0.0,0.2698145755911039,0.6760118062288033,0.9012252318852234,1.8106454864778523,1.2387757334762086,0,,False,head_on,23,0.0,False,0.0,development,12
model,head_on,9.201228208159643,1.773234588430947,186.26632667244348,,,,goal,False,False,66,125.82516452506299,-18.910973529960966,9,0,0,0,1,3.5445124902806486,0.0,0.0,0.0,0.3034748229048337,0.5796439612973096,0.7047680815817275,2.599758808977042,0.47753015889489286,0,,False,head_on,24,0.0,False,0.0,development,13
model,head_on,9.304144726251463,0.6644683462769254,189.27794679609093,,,,goal,False,False,55,75.19918265835985,-37.21166899633781,5,0,17,0,15,0.46456283168351753,0.0,6.01583761155918,0.0,2.945570572864745,0.7002205902832411,1.0112776235113168,2.1262587425141954,0.6294590098556783,0,,False,head_on,17,0.0,False,0.0,development,14
model,head_on,9.20575260113067,0.849192777252975,173.08181901960162,,,,goal,False,False,57,57.884542987196525,-20.19580421180907,2,2,0,0,6,0.5885774388908929,0.433439124486728,0.0,0.0,3.363738271797743,0.6627920715786919,0.8160325826707865,0.7805658073675903,0.3522101150877932,0,,False,crossing,7,1.0,True,0.0,development,15
model,head_on,9.426345612222729,1.6398199049458149,185.8333102281301,,,,goal,False,False,52,19.312089175886427,-52.437242715807166,7,0,16,0,14,3.9632098230930835,0.0,4.352741117742456,0.0,3.810996903916347,0.8078094071601136,1.0587832206621122,1.6017321708621655,1.686086120007462,0,,False,head_on,16,0.0,False,0.0,development,16
model,head_on,9.209226660497963,0.05633275187814779,184.51465458980437,,,,goal,False,False,62,106.59185544007522,-15.479400522772217,7,0,0,0,4,2.338120325811479,0.0,0.0,0.0,0.867934424445643,0.6295855213120002,0.8725593949274035,1.6567220625753338,1.014321386404305,0,,False,head_on,24,0.0,False,0.0,development,17
model,head_on,9.20543525150859,1.0728865077879095,174.193266873849,,,,goal,False,False,69,60.081778983815084,-14.506008603125434,9,0,1,0,2,2.5818000761877578,0.0,0.20118174569525665,0.0,0.2226319869984681,0.5599109104619396,0.7866514830357293,2.436677721394205,1.3516637934354956,0,,False,head_on,26,0.0,False,0.0,development,18
model,head_on,4.159052935705747,0.14137351270705856,170.32558044002377,,,,goal,False,False,58,38.34056301291617,-35.78872366719236,9,0,10,0,6,4.8009252117437775,0.0,2.2087337392876663,0.0,0.9050449794722358,0.6772212622201891,0.7588334912506266,0.9830719121653944,0.7483678102126002,0,,False,head_on,26,0.0,False,0.0,development,19
model,crossing,9.325072549897683,2.455380360551736,268.8460486216667,starboard,,True,collision:target,True,True,14,-383.04092098511546,-70.32169012775154,8,8,0,0,10,5.204000516710119,4.6613256730348,0.0,0.0,5.007548513641469,0.8194019844424844,0.9970166749743267,1.4892411329119772,0.9538548596418521,0,,False,crossing,11,0.0,False,0.0,development,20
model,crossing,9.20032035773287,0.3757033796243289,250.8363733912049,starboard,,True,goal,False,False,52,52.45788863267789,-52.75006995058741,9,13,0,0,10,6.432676104337052,2.1245636336569063,0.0,0.0,2.309274055003844,0.7436734978748637,0.9984731654767585,2.0110971829810973,0.8098087882707178,0,,False,crossing,13,0.0,False,0.0,development,21
