episode_id,obstacle_count,group,seed,success,obstacle_collision,border_collision,timeout,term_reason,rms_cte,mean_cte,mean_signed_cte,max_cte,std_cte,min_obstacle_clearance,min_border_clearance,min_lateral_border_clearance,min_front_clearance,path_completion_steps,path_completion_time_s,mean_speed,mean_rpm,control_effort,control_effort_deg2s,mean_abs_rudder_rate,mean_abs_rudder_rate_achieved,mean_abs_rudder_deg,rudder_saturation_fraction,mean_abs_course_error,ep_reward,reference_path_length,actual_path_length,path_efficiency,d_end
4204000,4,obs_4,11040024,0,0,1,0,border,2.178945161897543,1.506124153854273,1.4813131913174429,4.747106552124023,1.5979716041862706,0.1008963472403813,-0.011542598025926276,-0.011542598025926276,1.8626997470855713,177,17.7,0.7082165995633536,11.60010522599253,4.581800902457484,7330.881443931975,11.4972707900134,6.490995928998751,17.949575712788576,0.0847457627118644,21.519436706781587,-995.0021803328177,20.018483228397873,12.535433812271359,0.6261929872133774,10.081727775169037
4204001,4,obs_4,11040062,1,0,0,0,goal,1.6019540830314638,1.3124367493971365,-1.3124367493971365,2.7277114391326904,0.9185677236725971,0.25376568165042257,0.9888231702297368,2.5648716283841857,4.515771007537841,253,25.3,0.7734546277403245,11.85699685202109,10.687106200427266,17099.369920683625,17.571826302815996,10.356711062263647,23.097182475766644,0.13438735177865613,14.075517638678049,89.28145444599059,20.000534417928638,19.568402081830207,0.9783939605278216,1.3843159578940452
4204002,4,obs_4,11040103,1,0,0,0,goal,1.7939812555150694,1.4790084249898683,-1.4790084249898683,2.8484644889831543,1.0153338485190049,0.22959564846710978,0.9888159057747111,2.514968314091984,6.840575408935547,214,21.400000000000002,0.9049662471464675,12.433841283855282,7.349950731825775,11759.921170921236,17.90127050428883,9.26950535132596,18.2849647884614,0.1822429906542056,12.11656623824378,84.78220053476555,20.0,19.366277688934403,0.9683138844467202,1.9149831232737204
4204003,4,obs_4,11040110,0,1,0,0,obstacle,1.0742344977997604,0.7288779052138072,0.7288779052138072,2.701558828353882,0.7891240431986821,0.0,0.9887869834541202,1.7670648510679259,1.621787929534912,138,13.8,0.6424084744857287,11.587289145641515,3.274516950479729,5239.227120767566,9.924757219579098,7.117179956511858,14.732647335183794,0.13768115942028986,18.568555230807902,-989.2390567647794,20.0,8.865236947903057,0.44326184739515284,12.27712988300966
4204004,4,obs_4,11040124,1,0,0,0,goal,1.2352093633879127,0.9195725546664714,-0.9195725546664714,2.215296745300293,0.8246990288010239,0.05941617436881372,0.9887984571187542,2.418413355405616,3.587882709503174,240,24.0,0.8111198786027177,11.76223675737856,5.559439761701191,8895.103618721905,15.484669704816332,6.514673109567127,16.929643386354048,0.029166666666666667,11.92338791996286,102.46224482794057,20.0,19.466877086465228,0.9733438543232614,1.265214159920251
4204005,4,obs_4,11040143,1,0,0,0,goal,2.90698629595026,2.3009295600426602,2.3009295600426602,4.999139308929443,1.7765957572178603,0.654395321190461,0.9359629696884872,0.9359629696884872,4.333197593688965,304,30.400000000000002,0.711265759631592,12.494441810983085,14.918772379964722,23870.035807943554,12.951576001573317,7.570506326790349,24.624693807410566,0.25,23.822337481076367,61.7794274584744,20.0,21.622479092800393,1.0811239546400198,1.42795808483526
4204006,4,obs_4,11040206,1,0,0,0,goal,1.6684367914267348,1.299431372743129,-1.2854093299501983,2.8705708980560303,1.0636748476218285,0.46037884478949004,0.9887609416255185,2.676315229254807,4.339527225494384,256,25.6,0.7784147342493347,11.84127951307164,9.360175185516546,14976.280296826473,11.975811579648186,7.533684139599612,21.178351155249402,0.10546875,15.152944988768644,89.66363204075743,20.024534185789715,19.92741719678297,0.9951500999670861,1.2446987414508957
4204007,4,obs_4,11040210,1,0,0,0,goal,3.339534723874099,2.733741424731451,2.7232869884971045,5.276195526123047,1.9329252831507036,0.8092113606514373,0.9887958121974183,0.9960076885614024,5.662264823913574,276,27.6,0.7820986060561629,12.547282155987848,10.294896597828728,16471.834556525962,11.170495315031571,7.271673591620355,19.88002469898134,0.23550724637681159,24.435624029927446,56.4851488188963,20.009664048529082,21.585921527150095,1.078774809751835,1.8977409785206198
4204008,4,obs_4,11040275,1,0,0,0,goal,1.8183334354515102,1.5342127603204463,1.5342127603204463,2.735719919204712,0.9759752499683632,0.5597783520020752,0.988795543220846,2.881361697101389,4.92633752822876,236,23.6,0.8268963013527028,12.121674601545052,7.488054879952578,11980.887807924126,14.20630066952807,8.311392116959079,18.334409300301033,0.11016949152542373,13.86206902624268,77.48879168116937,20.0,19.514752711923784,0.9757376355961892,1.8249127386393413
4204009,4,obs_4,11040285,0,0,1,0,border,2.068487068254528,1.4363734328653663,1.4363734328653663,5.092204570770264,1.4884455357502258,0.044010676293088885,-0.04366869250839123,-0.04366869250839123,1.733618474006653,164,16.400000000000002,0.6988259693870101,11.568728045815966,3.4878391153707486,5580.542584593199,13.338330442920052,7.394659330304824,13.322860782102842,0.11585365853658537,25.308993039888648,-998.704952263882,20.01296176677856,11.460745897946968,0.5726661566391319,11.615015212185869
4204010,4,obs_4,11040308,1,0,0,0,goal,1.7806462459279389,1.348000532547584,-1.1729496294710164,3.037696123123169,1.339735130487018,0.23092378316124051,0.8951318548178033,0.8951318548178033,4.152474784851075,285,28.5,0.7095973741090985,12.03900186624378,11.868290294145863,18989.26447063338,14.04606135378421,9.203836182241364,22.511098055463087,0.15789473684210525,17.43727928385866,81.34775019075286,20.0,20.223525162109308,1.0111762581054653,1.8577739607169999
4204011,4,obs_4,11040321,1,0,0,0,goal,2.429782461968922,1.9521454348729332,1.9521454348729332,4.1056389808654785,1.4467104111039368,0.832398858390557,0.9887875291435057,1.8052191224014396,3.933608341217041,281,28.1,0.7350151700696281,12.36548185718057,11.957872046748385,19132.59527479741,12.389890402555466,7.722746697820597,22.42500727499083,0.18861209964412812,19.935695175390475,72.30745095141124,20.0,20.653926278956554,1.0326963139478278,1.4582890742489876
4204012,4,obs_4,11040339,1,0,0,0,goal,2.6040180183946062,2.157951466619687,2.157951466619687,4.179147243499756,1.4574482178923933,0.8689186913580321,0.9887645653278605,2.3338021595973895,6.949830150604248,265,26.5,0.8173232506416533,12.626219148487555,12.091757309497792,19346.811695196462,11.612039025534282,7.352567647359807,21.99243761458487,0.3320754716981132,20.99165623308208,63.46478469655966,20.014932401870976,21.659066142003816,1.0821453556335343,1.619354019510207
4204013,4,obs_4,11040373,1,0,0,0,goal,3.443404630779374,2.8604827878501027,-2.8604827878501027,5.489461898803711,1.9169438363411022,0.7268024415008563,0.9888076064035178,1.1306195179962977,2.8811041355133056,310,31.0,0.7038722965970494,12.124860395394986,15.706235293421114,25129.976469473782,9.605555337609596,7.283869825109239,24.80543224946145,0.36451612903225805,24.98734855906863,45.12721536715458,20.0,21.820041194508526,1.0910020597254264,1.9744512461267456
4204014,4,obs_4,11040397,1,0,0,0,goal,1.7088993301591917,1.441898595628438,-1.441898595628438,2.8062357902526855,0.9172051899892808,0.2678199031841571,0.9888663737311509,3.03546872422958,4.525357818603515,247,24.700000000000003,0.788481026288645,12.003067452166425,10.007314162132841,16011.702659412544,18.56526962625302,10.556569598842277,23.247239333897948,0.10121457489878542,12.788685723874742,84.55702105994868,20.01409388357223,19.475481349329534,0.9730883377795687,1.646653195397346
4204015,4,obs_4,11040408,1,0,0,0,goal,1.5483914719208256,1.288110600140888,-1.288110600140888,2.4824585914611816,0.8592364238798441,0.2619373336497746,0.9888175865259645,2.644201075626692,6.3613344669342045,215,21.5,0.8936079520758327,12.219341071664767,7.595660060509444,12153.05609681511,19.821839020631025,10.437529058925405,19.812718840532526,0.17209302325581396,11.211564282131944,88.68851483313713,20.0,19.212570969630406,0.9606285484815202,1.651510834430067
4204016,4,obs_4,11040419,1,0,0,0,goal,1.8746964627264107,1.4618018814696336,-1.4534914360918842,3.3135993480682373,1.183997243479253,0.09484974466292503,0.9887784963368624,1.8154559332953824,1.9213612079620361,293,29.3,0.6911877980317443,11.879415397614927,13.401272603814945,21442.03616610391,11.894705789546444,8.833678631048247,23.386150456125826,0.2696245733788396,17.44177608989207,76.30425506875353,20.001942154890493,20.25180248233011,1.0124918033211352,1.4638763727274213
4204017,4,obs_4,11040437,1,0,0,0,goal,2.355015923238435,1.957485496842756,-1.957485496842756,3.7785346508026123,1.3093320924642633,0.7930071312042112,0.9888108700225094,2.28248062548296,4.530884647369385,271,27.1,0.7485091367223434,12.056704958969542,12.109439282373444,19375.102851797503,12.27237304051717,9.095289047050793,24.132206509254075,0.1033210332103321,18.17915302253756,71.69190206998418,20.0,20.28459760517551,1.0142298802587755,1.5753626337710136
