mode,set,scenario,true_range,pos_err,course_err,speed_err,dis_err,clears_disagree
centroid,head_on_width,3,6.912081943918733,0.7418755360306386,0.20583187273655312,0.00045019000173074364,0.04238044075266295,False
centroid,head_on_width,3,6.283200827701804,0.6926037151569546,1.0012408511780109,0.047699419475267124,0.09031542387458041,False
centroid,head_on_width,3,5.654861953125937,0.7171259316540711,0.016425002216749363,0.0009024867118172519,0.011512244009600714,False
centroid,head_on_width,3,5.027249726444336,0.7005185641284611,5.114263855791904,0.01778420710182349,0.4621795515832336,False
centroid,head_on_width,3,4.400656113932157,0.7204297182357169,1.3657532497804254,0.010464529781018417,0.1487853483242848,False
centroid,head_on_width,3,3.7755689549553773,0.648190893002618,1.5178748409755372,0.0656975648350211,0.15221760329169365,False
centroid,head_on_width,3,3.1528641082517184,0.5993721950896158,0.49093020189670256,0.08009378226349251,0.033895400875953,False
centroid,head_on_width,3,2.5342762058006865,0.4546290153512569,11.81714298947719,0.19885043367702293,0.4528854553578969,False
centroid,head_on_width,3,1.9237553485831367,0.2345272999995125,40.08870116302768,0.5340862583694602,0.4625624975860144,False
centroid,head_on_width,3,1.803340145164072,0.3492455577019442,,0.6216359292045623,1.4616001795144193,True
centroid,head_on_width,4,13.731091222773658,0.7902046724649769,3.006434406246285,0.03269149039972863,0.6891925297177922,False
centroid,head_on_width,4,13.24140478910008,0.7396205715292302,5.451966333718843,0.030836489889866814,0.3660290031205308,False
centroid,head_on_width,4,12.751541251855548,0.7509236464161712,1.1008151550441028,0.004863651786679635,0.21821782428661202,False
centroid,head_on_width,4,12.261519395554267,0.7311055567396275,5.483160843914902,0.02020784063488068,1.1223670122689513,False
centroid,head_on_width,4,11.771356337882667,0.7464564306482021,6.786356888783558,0.004957638012363097,1.3539599686633328,False
centroid,head_on_width,4,11.281067728427956,0.7587802759259528,5.295226967707066,0.013701694460436675,1.0382741580524226,False
centroid,head_on_width,4,10.790667937624795,0.7408111979916434,4.4617683070527505,0.007163431722140345,0.15103025616437232,False
centroid,head_on_width,4,10.300170239724324,0.7682748206711492,3.5563009308264384,0.023297712278963045,0.020776889214268013,False
centroid,head_on_width,4,9.809586994373534,0.7541081420934576,0.2558604077734401,0.0023414754975245033,0.024332455841668987,False
centroid,head_on_width,4,9.318929832617245,0.7834620849105824,6.291255870072064,0.029440297579950314,0.5013611675654639,False
centroid,head_on_width,4,8.828209855040202,0.7656880444134038,0.003552348484902268,0.002810458952263617,0.007017727471876345,False
centroid,head_on_width,4,8.337437852748513,0.7413358030199957,0.6825025183389073,0.025013215677214484,0.08776381862771393,False
centroid,head_on_width,4,7.846624566615441,0.7657152827236138,2.3730114692776,0.010779383109032092,0.003602304631234343,False
centroid,head_on_width,4,7.35578100784423,0.8062702736066798,2.201477525321991,0.04476363240404352,0.01315389383825713,False
centroid,head_on_width,4,6.864918875497055,0.7669168892554403,0.277658636412184,0.014943420789663264,0.008545585387818577,False
centroid,head_on_width,4,6.374051128021378,0.761225164914538,6.92089712891331,0.013339096855826182,0.5772323319268252,False
centroid,head_on_width,4,5.883192803287068,0.7755617766413397,3.816024715803735,0.009646878419831584,0.32275112483009094,False
centroid,head_on_width,4,5.392362249854722,0.7602750901903232,4.794018769385019,0.008738645178403337,0.3901559232569069,False
centroid,head_on_width,4,4.901583061824394,0.7316785396543548,0.6130821124930037,0.03303206031676348,0.03382607071993145,False
centroid,head_on_width,4,4.410887268824182,0.7466315396741041,3.6068938996853888,0.001738011465895084,0.21893140200311806,False
centroid,head_on_width,4,3.9203208831599277,0.7189071725345644,0.6477074643444496,0.02807847071050984,0.03427829601129687,False
centroid,head_on_width,4,3.429954162745302,0.7483407152986403,0.12849996377002526,0.014092205827342719,0.009399266778562003,False
